"username","amount"
"Hetaksh","1e+05"
"MrPrime","1e+05"
"Inf1d3l","1e+05"
"Frenchie","1e+05"
"o1playz","1e+05"
"HillsHaveHats","1e+05"
"WannabeFinn","1e+05"
"Tsunny","2e+05"
"Baron1898","2e+05"
"GrilledTwinkiez","2e+05"
"Lime","2e+05"
"lunaripcole","2e+05"
"RashfordU","2e+05"
"Ara","2e+05"
"Gordon Bombay","2e+05"
"mer","2e+05"
"JohnFranklinKennedy","2e+05"
"MightyMulder","2e+05"
"mystick","2e+05"
"charlieconway","2e+05"
"Renomitsu","2e+05"
"YetiTaz","2e+05"
"Bubba Tree","2e+05"
"kdr","2e+05"
"Rookyi","2e+05"
"Valpix","2e+05"
"buddybooh","2e+05"
"Vice","2e+05"
"No Goal","2e+05"
"the5urreal","2e+05"
"ItzzNukee","2e+05"
"Dextaria","2e+05"
"TheLokiWild","2e+05"
"LampLighter","2e+05"
"jreiser18","2e+05"
"Vastbluepuppy424","2e+05"
"Caspwad","2e+05"
"scamps","2e+05"
"Mxxshy","2e+05"
"Wind Savon","2e+05"
"trella","2e+05"
"AriaEXE","2e+05"
"Aleris","2e+05"
"Crash_Conrad","2e+05"
"Just-Here-To-not-Get-Fined","2e+05"
"SewingWithNancy","2e+05"
"Vaxlare","2e+05"
"Pulling-Teeth","3e+05"
"anuragb","3e+05"
"G2019","3e+05"
"Daleks","3e+05"
"PixelNick13","4e+05"
"kb.m","4e+05"
"Conraddvd","4e+05"
"CybershadeEDM","4e+05"
"RainDelay","4e+05"
"ThePyroAlpaca","4e+05"
"Bongo","4e+05"
"Punk42AE","4e+05"
"Toivo","4e+05"
"Habsfan_nick","4e+05"
"xenosthelegend","4e+05"
"FourStringNinja","4e+05"
"Andy","4e+05"
"AuggieO","4e+05"
"golden_apricot","4e+05"
"skyrrhawk","4e+05"
"Nike","4e+05"
"TubaDeus","4e+05"
"Gallade081","4e+05"
"Log Wolverine Hunts","4e+05"
"jcole","4e+05"
"Zerg","4e+05"
"Casey","4e+05"
"solas","4e+05"
"Nictox","4e+05"
"Bfine","4e+05"
"TomServo","4e+05"
"hockeymil","4e+05"
"Chris","4e+05"
"Michiganonymous","4e+05"
"Rtpc31","4e+05"
"Dangles13","4e+05"
"dankoa","4e+05"
"EricNCSU","4e+05"
"Count Chocula","5e+05"
"babufrik","5e+05"
"RAmenAmen","5e+05"
"Tmoney6996","5e+05"
"MattyIce","6e+05"
"Jepox","6e+05"
"Scrufdaddy","6e+05"
"NorwegianDemon","6e+05"
"MMFLEX","6e+05"
"KalixIzalumi","6e+05"
"Rancidbudgie","6e+05"
"bbjygm","6e+05"
"Huck24","6e+05"
"AdamEPlays","6e+05"
"Serpe x 13","6e+05"
"Jonnyhockey17","6e+05"
"Pandar","6e+05"
"MuNk22","6e+05"
"micool132","6e+05"
"zeagle1","6e+05"
"OVOXO","6e+05"
"Tesla","6e+05"
"Deli","6e+05"
"Operation Ivy","6e+05"
"ColonelSaunders","6e+05"
"Dash","6e+05"
"Le Thrill","6e+05"
"plummdogmillionaire","6e+05"
"MrRuihu","6e+05"
"tomtommen","6e+05"
"Bearen","6e+05"
"ImShiny","6e+05"
"vbottas17","6e+05"
"ByrdeMan","6e+05"
"thatguy131","6e+05"
"jaypc8237","6e+05"
"dg242","6e+05"
"roquefort","6e+05"
"ShadowFenix","6e+05"
"sobrien6187","6e+05"
"Toaster","6e+05"
