"username","amount"
"O4L","1e+05"
"Smirnov Light","1e+05"
"FaraDian","1e+05"
"Benpachi","1e+05"
"LarryTheMVP","1e+05"
"Frenchie","1e+05"
"TheSparkyDee","1e+05"
"Count Chocula","2e+05"
"Ara","2e+05"
"taterswc","2e+05"
"BadWolf","2e+05"
"golden_apricot","2e+05"
"Steelflex","2e+05"
"thewhovian","2e+05"
"Zerg","2e+05"
"redwings26135","2e+05"
"Toast","2e+05"
"Possum Queen","2e+05"
"yosh","2e+05"
"Deecee98","2e+05"
"Dhoop","2e+05"
"Ohtaay","2e+05"
"Dirty Puma","2e+05"
"sliceruser","2e+05"
"Nike","2e+05"
"PapaSorin","2e+05"
"SpartanGibbles","2e+05"
"Hetaksh03","2e+05"
"Sevrin","2e+05"
"jsteele14","2e+05"
"wizard_literal","2e+05"
"JNH","2e+05"
"Wrehkz","2e+05"
"OhFuckALawyer","2e+05"
"ephenssta","2e+05"
"st4rface","2e+05"
"SchwarzNarr","2e+05"
"KaleSalad","2e+05"
"noxu","2e+05"
"Caspwad","2e+05"
"captyeti","2e+05"
"smelly","2e+05"
"Jackienape","2e+05"
"dankoa","2e+05"
"Lumosityfan","2e+05"
"sobrien6187","2e+05"
"DakotaB23","2e+05"
"JURT","2e+05"
"Bubba Tree","3e+05"
"Arctic","3e+05"
"Henrik","3e+05"
"WannabeFinn","3e+05"
"EmoLeBron","3e+05"
"HabsFanFromOntario","3e+05"
"Chris","4e+05"
"Takk806","4e+05"
"notorioustig","4e+05"
"Schocar","4e+05"
"kahri","4e+05"
"Shiamus","4e+05"
"Blastmeaway","4e+05"
"MightyMulder","4e+05"
"ztevans","4e+05"
"anuragb","4e+05"
"Alaska","4e+05"
"MrPrime","4e+05"
"mystick","4e+05"
"Rookyi","4e+05"
"spidey","4e+05"
"Shylo_Moxii","4e+05"
"Astro","4e+05"
"thatguy131","4e+05"
"Bamford13","4e+05"
"Matty7478","4e+05"
"roquefort","4e+05"
"Deli","4e+05"
"FuriousChicken","4e+05"
"Mr35","4e+05"
"Hordle","4e+05"
"skyrrhawk","4e+05"
"MrRuihu","4e+05"
"Valpix","4e+05"
"Andy","4e+05"
"Figgy","4e+05"
"NamesMonday","4e+05"
"hannahg32","4e+05"
"Vaxlare","4e+05"
"DETisHockeytown","4e+05"
"Louchyz","4e+05"
"Deng","4e+05"
"Papajon","4e+05"
"Gallade081","4e+05"
"NYR73","4e+05"
"AW13","4e+05"
"iamslm22","4e+05"
"Chevy","4e+05"
"Conraddvd","4e+05"
"Kimar","4e+05"
"MSouthworth","4e+05"
"Huck24","5e+05"
"ThePyroAlpaca","5e+05"
"BANACKOCK","5e+05"
"Serpe x 13","5e+05"
"Inf1d3l","5e+05"
"Jorec","6e+05"
"Scrufdaddy","6e+05"
"micool132","6e+05"
"LampLighter","6e+05"
"CybershadeEDM","6e+05"
"JaytheGreat","6e+05"
"ZodiacEXE","6e+05"
"Australiankek","6e+05"
"Mrkarma94","6e+05"
"OVOXO","6e+05"
"FnoRespect","6e+05"
"sofiem964","6e+05"
"ocho","6e+05"
"plummdogmillionaire","6e+05"
"Bongo","6e+05"
"Jumbo","6e+05"
"lemonoppy","6e+05"
"DarthDaevin","6e+05"
"mattebleu","6e+05"
"Thunfish","6e+05"
"2by2ark","6e+05"
"zeagle1","6e+05"
"Z-Whiz","6e+05"
"Tesla","6e+05"
"Dewalt27","6e+05"
"MattyIce","6e+05"
"Ferwx","6e+05"
"Mongoose87","6e+05"
"ShadowFenix","6e+05"
"No Goal","6e+05"
"o1playz","6e+05"
"goldenglutes","6e+05"
"Bluedog25123","6e+05"
"Carpy48","6e+05"
"Rtpc31","6e+05"
"Juho","6e+05"
"Glyc","6e+05"
"vbottas17","6e+05"
"MattyJ","6e+05"
"Renomitsu","6e+05"
"Raf_TML","6e+05"
"MuNk22","6e+05"
"Gaia Mormont","6e+05"
"Raven","6e+05"
"Muerto","6e+05"
"bobdigi9","6e+05"
"SilverBlitzenAG","6e+05"
"LeakyCink","6e+05"
"NorwegianDemon","6e+05"
"Muford","6e+05"
"hockeymil","6e+05"
"oknom","6e+05"
"Jagg102","6e+05"
"LordBirdman","6e+05"
"Aleris","6e+05"
"cake307","6e+05"
"Wheels","6e+05"
"lunaripcole","6e+05"
"swoosh","6e+05"
"Operation Ivy","6e+05"
"Brenadyr","6e+05"
"ctots","6e+05"
"jbay7","6e+05"
"Zinny","6e+05"
"Mtstreaks04","6e+05"
"Bru4thelou","6e+05"
"ec06aaj","6e+05"
"CptSquall","6e+05"
"Rich","6e+05"
"NJBadApple","6e+05"
"Noruoficeland","6e+05"
