"username","amount"
"C9Van","1e+05"
"JURT","1e+05"
"FaraDian","1e+05"
"ZootTX","1e+05"
"trashae","2e+05"
"Repgnar","2e+05"
"Amidships","2e+05"
"taterswc","2e+05"
"39alaska39","2e+05"
"natedoeshockey","2e+05"
"Grum","2e+05"
"Mutedfaith","2e+05"
"Cuffy","2e+05"
"Shiamus","2e+05"
"Muford","2e+05"
"Andy","2e+05"
"Valpix","2e+05"
"Lemorse7","2e+05"
"FuriousChicken","2e+05"
"Dynamicmlb_42","2e+05"
"WannabeFinn","2e+05"
"Dangles13","2e+05"
"TheHockey_Pro","2e+05"
"buzzball","2e+05"
"Spkris","2e+05"
"Hallsy","2e+05"
"GreyGooseVodka","2e+05"
"Crazytomato","2e+05"
"Aurora","2e+05"
"Harley x55","2e+05"
"Security Shark","2e+05"
"Mysterious_Fish","2e+05"
"TBFAW","2e+05"
"Charuzu","2e+05"
"mee","2e+05"
"Fluberwusterdinge","3e+05"
"Scrufdaddy","4e+05"
"ihatereyson","4e+05"
"dogwoodmaple","4e+05"
"jjlangabeer","4e+05"
"golden_apricot","4e+05"
"MattyJ","4e+05"
"Z-Whiz","4e+05"
"Spartan","4e+05"
"hockeymil","4e+05"
"anuragb","4e+05"
"Anthique","4e+05"
"Hungy Fella","4e+05"
"Bruins10","4e+05"
"Serpe x 13","4e+05"
"charlieconway","4e+05"
"yosh","4e+05"
"Ohtaay","4e+05"
"Bamford13","4e+05"
"Peyton","4e+05"
"Weaves","4e+05"
"locrianmidwest","4e+05"
"sköldpaddor","4e+05"
"Belmont","4e+05"
"RAmenAmen","4e+05"
"Wrehkz","4e+05"
"Bongo","4e+05"
"Aleris","4e+05"
"MattyIce","4e+05"
"Eggcracker","4e+05"
"This Guy","4e+05"
"Seagull_6","4e+05"
"Grog Strongjaw","4e+05"
"Cobbenstein","4e+05"
"Deng","4e+05"
"ephenssta","4e+05"
"SewingWithNancy","4e+05"
"st4rface","4e+05"
"ec06aaj","4e+05"
"Katth","4e+05"
"rtguys","4e+05"
"JustHereToLeave","4e+05"
"Akoustique","4e+05"
"thatguy131","5e+05"
"Frenchie","5e+05"
"Kalakar","5e+05"
"egregious","5e+05"
"Unjusttelevision","5e+05"
"JNH","6e+05"
"Lumosityfan","6e+05"
