"username","amount"
"Seany148","1e+05"
"hotdog","1e+05"
"Count Chocula","1e+05"
"Mooty99","1e+05"
"HabsFanFromOntario","1e+05"
"Raf_TML","1e+05"
"GrannyPanPan","1e+05"
"Mr35","1e+05"
"kahri","1e+05"
"NaomiMannequeen","1e+05"
"TonyW19","1e+05"
"Ultimatedestroye","2e+05"
"Dynamicmlb_42","2e+05"
"Muford","2e+05"
"Rokkat","2e+05"
"Australiankek","2e+05"
"Rotti","2e+05"
"zeagle1","2e+05"
"C9Van","2e+05"
"DETisHockeytown","2e+05"
"Valpix","2e+05"
"Cobbenstein","2e+05"
"cbx","2e+05"
"Froste39","2e+05"
"NamesMonday","2e+05"
"Drokeep","2e+05"
"Accka","2e+05"
"JNH","2e+05"
"Chris","2e+05"
"o1playz","2e+05"
"LordBirdman","2e+05"
"Jorec","2e+05"
"Yagoyi","2e+05"
"Hetaksh","2e+05"
"thiefofcheese","2e+05"
"MattyJ","2e+05"
"ThisSeemsFishy","2e+05"
"Aleris","2e+05"
"jacobcarson877","2e+05"
"PonceAR","2e+05"
"patricianlobster","2e+05"
"Jackienape","2e+05"
"ephenssta","2e+05"
"Ohtaay","2e+05"
"Bingo97","2e+05"
"ZootTX","2e+05"
"Wally","2e+05"
"SilverBlitzenAG","2e+05"
"SpartanGibbles","2e+05"
"NYR73","2e+05"
"Statistic","2e+05"
"Z-Whiz","4e+05"
"Baron1898","4e+05"
"ocho","4e+05"
"skyrrhawk","4e+05"
"Massive Coiler","4e+05"
"Gallade081","4e+05"
"Noruoficeland","4e+05"
"Toivo","4e+05"
"JR95","4e+05"
"Shiamus","4e+05"
"ctots","4e+05"
"Andy","4e+05"
"Magenta","4e+05"
"plummdogmillionaire","4e+05"
"Schocar","4e+05"
"GrilledTwinkiez","4e+05"
"Giof","4e+05"
"dankoa","4e+05"
"kingtag1999","4e+05"
"Hepha","4e+05"
"damienj10","4e+05"
"lunaripcole","4e+05"
"Alaska","4e+05"
"yosh","4e+05"
"Puppy","4e+05"
"thatguy131","4e+05"
"anuragb","4e+05"
"Log Wolverine Hunts","4e+05"
"kdr","4e+05"
"HillsHaveHats","4e+05"
"sköldpaddor","4e+05"
"hockeymil","4e+05"
"RLG91","4e+05"
"TannerPitts","4e+05"
"SMFJ","4e+05"
"Vaxlare","4e+05"
"oknom","4e+05"
"cowbutch","4e+05"
"EmoLeBron","5e+05"
"Mongoose87","5e+05"
"jaypc8237","5e+05"
"JaytheGreat","5e+05"
"LGRW613","5e+05"
"RAmenAmen","5e+05"
"Tesla","5e+05"
"Inf1d3l","5e+05"
