"username","amount"
"NBerry9","1e+05"
"Dindog","1e+05"
"Wally","1e+05"
"chetib","1e+05"
"Cameron269","1e+05"
"Lime","1e+05"
"jaypc8237","1e+05"
"Mysterious_Fish","1e+05"
"RomanesEuntDomus","1e+05"
"tweedledunn","1e+05"
"RAmenAmen","1e+05"
"Seany148","1e+05"
"Count Chocula","2e+05"
"Nhamlet","2e+05"
"JT3","2e+05"
"G2019","2e+05"
"Scrufdaddy","2e+05"
"charlieconway","2e+05"
"RainDelay","2e+05"
"Akoustique","2e+05"
"Crazylemire","2e+05"
"JuOSu","2e+05"
"CrazyMojito","2e+05"
"CaptainCamel","2e+05"
"golden_apricot","2e+05"
"Serpe x 13","2e+05"
"Ohtaay","2e+05"
"jlutz14","2e+05"
"DorkDipplet","2e+05"
"Konelu","2e+05"
"Takk806","2e+05"
"trashae","2e+05"
"Arctic","2e+05"
"Bubba Tree","2e+05"
"Accka","2e+05"
"Nictox","2e+05"
"ihatereyson","2e+05"
"Rac1n","2e+05"
"adamantium","2e+05"
"Mayuu","2e+05"
"dasboot","2e+05"
"zaynzk","2e+05"
"ephenssta","2e+05"
"Eggcracker","2e+05"
"Bruins10","2e+05"
"thedangazone","2e+05"
"Cobbenstein","2e+05"
"JNH","2e+05"
"5ympathies","2e+05"
"SewingWithNancy","2e+05"
"Muerto","2e+05"
"EmoLeBron","2e+05"
"locrianmidwest","3e+05"
"unconfident69","3e+05"
"KaleSalad","3e+05"
"CementHands","3e+05"
"sköldpaddor","3e+05"
"ibuprofenaddict","3e+05"
"DeThePyro","3e+05"
"notorioustig","4e+05"
"Mr35","4e+05"
"UberBJ","4e+05"
"Vulfzilla","4e+05"
"Z-Whiz","4e+05"
"MrPrime","4e+05"
"LordBallGag","4e+05"
"JR95","4e+05"
"JaytheGreat","4e+05"
"FaraDian","4e+05"
"goilers","4e+05"
"Repgnar","4e+05"
"Punk42AE","4e+05"
"thiefofcheese","4e+05"
"ZootTX","4e+05"
"Juho","4e+05"
"FuriousChicken","4e+05"
"skyrrhawk","4e+05"
"MMFLEX","4e+05"
"WannabeFinn","4e+05"
"roastpuff","4e+05"
"Figgy","4e+05"
"Canadian_Goose25","4e+05"
"Tdan04","4e+05"
"Rotti","4e+05"
"domffl","4e+05"
"Dhoop","4e+05"
"CR225","4e+05"
"jacobcarson877","4e+05"
"christopolees","4e+05"
"mystick","4e+05"
"Hungy Fella","4e+05"
"wizard_literal","4e+05"
"Rtpc31","4e+05"
"Weaves","4e+05"
"linsangeles","4e+05"
"SloppyPainter","4e+05"
"ValorX77","4e+05"
"scudmuffin19","4e+05"
"grimgrum","5e+05"
"Atox","5e+05"
"WonderBread","5e+05"
"Zaitsev","5e+05"
"Aephino","5e+05"
"Rangerjase","5e+05"
"jake","6e+05"
"Grybyx","6e+05"
"kahri","6e+05"
"Bongo","6e+05"
"Grum","6e+05"
"Evok","6e+05"
"micool132","6e+05"
"natedoeshockey","6e+05"
"Troy_McClure03","6e+05"
"MrBojangles","6e+05"
"gaby","6e+05"
"Stanger77","6e+05"
"LampLighter","6e+05"
"Tesla","6e+05"
"halanv3ntur3","6e+05"
"NorwegianDemon","6e+05"
"ec06aaj","6e+05"
"RaidTheArcade","6e+05"
"DigDoug11","6e+05"
"kenvald","6e+05"
"luke","6e+05"
"liebolda","6e+05"
"trella","6e+05"
"Fitted2106","6e+05"
"Halkohol","6e+05"
"Carpy48","6e+05"
"Hordle","6e+05"
"Dextaria","6e+05"
"TheOPSquid","6e+05"
"Shiamus","6e+05"
"Zerg","6e+05"
"NaomiMannequeen","6e+05"
"VRapa","6e+05"
"Jorec","6e+05"
"KalixIzalumi","6e+05"
"CloudRobot","6e+05"
"downer","6e+05"
"Wyattt.__","6e+05"
"Wheels","6e+05"
"Vandy","6e+05"
"Rabidsponge21","6e+05"
"MrPresident","6e+05"
"leafsftw1967","6e+05"
"hockeyfan","6e+05"
"spidey","6e+05"
"Zema","6e+05"
"CapnCooper","6e+05"
"steveoiscool","6e+05"
"PapaSorin","6e+05"
"MuNk22","6e+05"
"tomtommen","6e+05"
"Bamford13","6e+05"
"C9Van","6e+05"
"ShadowFenix","6e+05"
"BarnabasCollins","6e+05"
"Renomitsu","6e+05"
"ThePyroAlpaca","6e+05"
"Operation Ivy","6e+05"
"prattk1987","6e+05"
"oknom","6e+05"
"fubaguy","6e+05"
"bbjygm","6e+05"
"puolivalmiste","6e+05"
"TannerPitts","6e+05"
"Seb","6e+05"
"By-Tor","6e+05"
"Anthique","6e+05"
"dogwoodmaple","6e+05"
"sliceruser","6e+05"
"Katth","6e+05"
"Chevy","6e+05"
"ViN","6e+05"
"JohnnyPatey","6e+05"
"soevil","6e+05"
"jbay7","6e+05"
"dankoa","6e+05"
"OrbitingDeath","6e+05"
"Salming","6e+05"
"Spritestuff","6e+05"
"BANACKOCK","6e+05"
"Thunfish","6e+05"
"NJBadApple","6e+05"
"MikeLiut","6e+05"
".bojo","6e+05"
"karey","6e+05"
"lemonoppy","6e+05"
"the5urreal","6e+05"
"slothfacekilla","6e+05"
"Toivo","6e+05"
"Jexter","6e+05"
"Whikadoodle","6e+05"
"retuperkele","6e+05"
"yosh","6e+05"
"SmittyHextall","6e+05"
"Possum Queen","6e+05"
"Keven","6e+05"
"Arcalegion","6e+05"
"efischermann","6e+05"
"hhh81","6e+05"
"swoosh","6e+05"
"WildfireMicro","6e+05"
"mee","6e+05"
"Slappydoodle","6e+05"
"ElMerchanto","6e+05"
"Nike","6e+05"
"Australiankek","6e+05"
"JamesT","6e+05"
"Spartan","6e+05"
"Esso2264","6e+05"
"Puppy","6e+05"
"leviadan","6e+05"
"Ricer13","6e+05"
"CptSquall","6e+05"
"st4rface","6e+05"
"Urq660","6e+05"
"Ultimatedestroye","6e+05"
