"username","amount"
"Hummus God","1e+05"
"HabsFanFromOntario","1e+05"
"Grybyx","1e+05"
"Blastmeaway","1e+05"
"ZaigaWolfsbane","1e+05"
"Rangerjase","1e+05"
"WonderBread","1e+05"
"spidey","1e+05"
"Rich","1e+05"
"Ace","1e+05"
"Mysterious_Fish","1e+05"
"JURT","1e+05"
"C9Van","1e+05"
"ZootTX","1e+05"
"WannabeFinn","1e+05"
"locrianmidwest","2e+05"
"FnoRespect","2e+05"
"eddiesnothere","2e+05"
"Accka","2e+05"
"Fitted2106","2e+05"
"natedoeshockey","2e+05"
"damienj10","2e+05"
"Connor McDusty","2e+05"
"st4rface","2e+05"
"StadiumGambler","2e+05"
"Leoben","2e+05"
"TannerPitts","2e+05"
"Spritestuff","2e+05"
"Waters","2e+05"
"Lem","2e+05"
"Grum","2e+05"
"kenvald","2e+05"
"Valpix","2e+05"
"CaptainCamel","2e+05"
"taterswc","2e+05"
"ThisSeemsFishy","2e+05"
"JuOSu","2e+05"
"domffl","2e+05"
"jjlangabeer","2e+05"
"yosh","2e+05"
"wizard_literal","2e+05"
"Jepox","2e+05"
"soevil","2e+05"
"Harley x55","2e+05"
"39alaska39","2e+05"
"RashfordU","2e+05"
"KaleSalad","2e+05"
"JT3","2e+05"
"Sopath","3e+05"
"juniped","3e+05"
"Chevy","3e+05"
"Missjmt","3e+05"
"Ultimatedestroye","4e+05"
"lemonoppy","4e+05"
"Bongo","4e+05"
"zeagle1","4e+05"
"Rabidsponge21","4e+05"
"Steelflex","4e+05"
"Punk42AE","4e+05"
"NorwegianDemon","4e+05"
"Halkohol","4e+05"
"BadWolf","4e+05"
"Slime","4e+05"
"JohnnyPatey","4e+05"
"Scrufdaddy","4e+05"
"RaidTheArcade","4e+05"
"sliceruser","4e+05"
"Baron","4e+05"
"Whikadoodle","4e+05"
"Lumosityfan","4e+05"
"Bamford13","4e+05"
"Kdub","4e+05"
"roastpuff","4e+05"
"Kalakar","4e+05"
"Aleris","4e+05"
"ibuprofenaddict","4e+05"
"Bfine","4e+05"
"Weaves","4e+05"
"GreyGooseVodka","4e+05"
"Andy","4e+05"
"amjohnson636","4e+05"
"Z-Whiz","4e+05"
"Cobbenstein","4e+05"
"MattyIce","4e+05"
"Ara","5e+05"
"JaytheGreat","5e+05"
"luke","5e+05"
"Revontulete","6e+05"
"Troy_McClure03","6e+05"
"Huck24","6e+05"
"Seany148","6e+05"
"hockeymil","6e+05"
"kahri","6e+05"
"ImShiny","6e+05"
"Hungy Fella","6e+05"
"dankoa","6e+05"
"Wearingabear","6e+05"
"FaraDian","6e+05"
"gaby","6e+05"
"phoenix","6e+05"
"sköldpaddor","6e+05"
"Vice","6e+05"
"MattyJ","6e+05"
"lmao","6e+05"
"Carpy48","6e+05"
"Dash","6e+05"
"Renomitsu","6e+05"
"LampLighter","6e+05"
"Aephino","6e+05"
"Gaia Mormont","6e+05"
"YetiTaz","6e+05"
"Tesla","6e+05"
"mystick","6e+05"
"Lime","6e+05"
"Jorec","6e+05"
"skyrrhawk","6e+05"
"Figgy","6e+05"
"MuNk22","6e+05"
"Serpe x 13","6e+05"
"Shiamus","6e+05"
"Thunfish","6e+05"
"OVOXO","6e+05"
"Zerg","6e+05"
"roquefort","6e+05"
"NaomiMannequeen","6e+05"
"Gyro_Hero","6e+05"
"ZodiacEXE","6e+05"
"hockeyfan","6e+05"
"MrPresident","6e+05"
"droop","6e+05"
"Froste39","6e+05"
"tomtommen","6e+05"
"KalixIzalumi","6e+05"
"CybershadeEDM","6e+05"
"Dextaria","6e+05"
"Possum Queen","6e+05"
"BANACKOCK","6e+05"
"jbay7","6e+05"
"NUCK","6e+05"
"Ohtaay","6e+05"
"swoosh","6e+05"
"HillsHaveHats","6e+05"
"vandrewski","6e+05"
"Grapehead","6e+05"
"NordicNailer","6e+05"
"ConjureBones","6e+05"
"Muerto","6e+05"
"Bruins10","6e+05"
"CementHands","6e+05"
"Operation Ivy","6e+05"
"Toivo","6e+05"
"Rtpc31","6e+05"
"the5urreal","6e+05"
"bobdigi9","6e+05"
"Chris-McZehrl","6e+05"
"Katth","6e+05"
"Muford","6e+05"
"Brenadyr","6e+05"
"Takk806","6e+05"
"puolivalmiste","6e+05"
"MikeLiut","6e+05"
"jason kranz","6e+05"
"No Goal","6e+05"
"Chris","6e+05"
"fancey13","6e+05"
"CapnCooper","6e+05"
"jacobcarson877","6e+05"
"Nike","6e+05"
"ShadowFenix","6e+05"
"Sburbine","6e+05"
"WildfireMicro","6e+05"
"FuriousChicken","6e+05"
"Omij","6e+05"
"Deng","6e+05"
"Juho","6e+05"
"leafsftw1967","6e+05"
"ec06aaj","6e+05"
"JohnFranklinKennedy","6e+05"
"hockeyboy1","6e+05"
"Allegiant","6e+05"
"micool132","6e+05"
"oknom","6e+05"
"Puppy","6e+05"
"Australiankek","6e+05"
"BarnabasCollins","6e+05"
"egregious","6e+05"
"Vandy","6e+05"
"Salming","6e+05"
"charlieconway","6e+05"
"AuggieO","6e+05"
"By-Tor","6e+05"
"NJBadApple","6e+05"
"ThePyroAlpaca","6e+05"
"Anthique","6e+05"
"mee","6e+05"
"OrbitingDeath","6e+05"
"cake307","6e+05"
"Stamkos Is My Dad","6e+05"
"soulja","6e+05"
"steveoiscool","6e+05"
"ViN","6e+05"
