"username","amount"
"dogwoodmaple","1e+05"
"jakkysosa","1e+05"
"Triscuttt3","1e+05"
"luke","1e+05"
"Pyro182","1e+05"
"sköldpaddor","1e+05"
"Crazytomato","1e+05"
"FaraDian","1e+05"
"Tylala","1e+05"
"Amidships","1e+05"
"Fluberwusterdinge","2e+05"
"JaytheGreat","2e+05"
"Whitecap","2e+05"
"BarnabasCollins","2e+05"
"Repgnar","2e+05"
"Hungy Fella","2e+05"
"Whikadoodle","2e+05"
"39alaska39","2e+05"
"golden_apricot","2e+05"
"SewingWithNancy","2e+05"
"Tsunny","2e+05"
"TannerPitts","2e+05"
"Revontulete","2e+05"
"JejuDaejiGogi","2e+05"
"Grum","2e+05"
"Z-Whiz","2e+05"
"GrïmR3æpêr","2e+05"
"Henrik","2e+05"
"Chris","2e+05"
"CrazyMojito","2e+05"
"TheGreatToeJam","2e+05"
"Dhoop","2e+05"
"MightyMulder","2e+05"
"Thelastheraclid","2e+05"
"lore","2e+05"
"bjkman","2e+05"
"Ulysse514","2e+05"
"Harley x55","2e+05"
"Unjusttelevision","2e+05"
"snek","2e+05"
"ztevans","2e+05"
"Ruggsy","2e+05"
"DrunkenTeddy","2e+05"
"ImShiny","2e+05"
"Southie","2e+05"
"Accka","2e+05"
"redwings26135","2e+05"
"Halkohol","2e+05"
"Aurora","2e+05"
"karey","2e+05"
"hitlock","2e+05"
"Yagoyi","2e+05"
"Z0REM","2e+05"
"Kar3n","2e+05"
"caltroit_red_flames","2e+05"
"Lumosityfan","3e+05"
"Ara","3e+05"
"RashfordU","3e+05"
"kahri","3e+05"
"Kalakar","3e+05"
"Neadex","3e+05"
"Spartan","4e+05"
"Dynamicmlb_42","4e+05"
"LampLighter","4e+05"
"Toivo","4e+05"
"Bongo","4e+05"
"Jorec","4e+05"
"Noruoficeland","4e+05"
"Evok","4e+05"
"AuggieO","4e+05"
"Nike","4e+05"
"Mr35","4e+05"
"Sburbine","4e+05"
"ShadowFenix","4e+05"
"ihatereyson","4e+05"
"Deng","4e+05"
