"username","amount"
"Baron","1e+05"
"Popol","1e+05"
"HabsFanFromOntario","1e+05"
"koty_k","1e+05"
"ZootTX","1e+05"
"Boomcheck","2e+05"
"Ultimatedestroye","2e+05"
"locrianmidwest","2e+05"
"Spartan","2e+05"
"Fluberwusterdinge","2e+05"
"Whitecap","2e+05"
"aj.buggs","2e+05"
"LALLAREN_1","2e+05"
"looees_77","2e+05"
"Jimbo1990","2e+05"
"Allegiant","2e+05"
"Harley x55","2e+05"
"Rotti","2e+05"
"Steelflex","2e+05"
"GreyGooseVodka","2e+05"
"MyLittleHexx","2e+05"
"CrazyMojito","2e+05"
"NYR73","2e+05"
"Samsung virtual assistant","2e+05"
"notorioustig","2e+05"
"natedoeshockey","2e+05"
"TannerPitts","2e+05"
"mystick","2e+05"
"NONAME","2e+05"
"Thelastheraclid","2e+05"
"Jepox","2e+05"
"linsangeles","2e+05"
"Lemorse7","2e+05"
"StadiumGambler","2e+05"
"buzzball","2e+05"
"Charuzu","2e+05"
"Wally","2e+05"
"vic03","2e+05"
"jakkysosa","2e+05"
"Jexter","2e+05"
"Slappydoodle","2e+05"
"jmack2201","2e+05"
"redwings26135","2e+05"
"domffl","2e+05"
"Possum Queen","2e+05"
"jsteele14","2e+05"
"Cobbenstein","2e+05"
"dogwoodmaple","3e+05"
"Valpix","3e+05"
"sköldpaddor","3e+05"
"yosh","3e+05"
"Massive Coiler","3e+05"
"Frenchie","3e+05"
"Seany148","3e+05"
"MrPrime","3e+05"
"ihatereyson","4e+05"
"Scrufdaddy","4e+05"
"scottisheyebrow","4e+05"
"FaraDian","4e+05"
"lemonoppy","4e+05"
"AuggieO","4e+05"
"Z-Whiz","4e+05"
"CybershadeEDM","4e+05"
"Spkris","4e+05"
"charlieconway","4e+05"
"thatguy131","4e+05"
"noxu","4e+05"
"anuragb","4e+05"
"skyrrhawk","4e+05"
"Bongo","4e+05"
"trashae","4e+05"
"sliceruser","4e+05"
"reflirt","4e+05"
"Bruins10","4e+05"
"FuriousChicken","4e+05"
"baz","4e+05"
"KanameRei","4e+05"
"Deng","4e+05"
"Seagull_6","4e+05"
"Lem","4e+05"
"egregious","4e+05"
"Bfine","4e+05"
"Jumbobone19","5e+05"
"Ferwx","5e+05"
"phoenix","5e+05"
"Papajon","5e+05"
"ZodiacEXE","5e+05"
"a_canuck","5e+05"
"Lime","6e+05"
"Weaves","6e+05"
"Shiamus","6e+05"
"Jorec","6e+05"
"damienj10","6e+05"
"BarnabasCollins","6e+05"
"Ara","6e+05"
"Raf_TML","6e+05"
"ViN","6e+05"
"Lumosityfan","6e+05"
"MattyJ","6e+05"
"MattyIce","6e+05"
"Chris","6e+05"
"JaytheGreat","6e+05"
"Huck24","6e+05"
"zeagle1","6e+05"
"MrPresident","6e+05"
"Aephino","6e+05"
"kahri","6e+05"
"Froste39","6e+05"
"gaby","6e+05"
"Operation Ivy","6e+05"
"Grum","6e+05"
"Halkohol","6e+05"
"Grapehead","6e+05"
"Wearingabear","6e+05"
"st4rface","6e+05"
"hockeymil","6e+05"
"EricNCSU","6e+05"
"JNH","6e+05"
"HillsHaveHats","6e+05"
"golden_apricot","6e+05"
"Troy_McClure03","6e+05"
"JR95","6e+05"
"Andy","6e+05"
"spidey","6e+05"
"Katth","6e+05"
"Rengoku","6e+05"
"droop","6e+05"
"LampLighter","6e+05"
"ec06aaj","6e+05"
"CementHands","6e+05"
"Gaia Mormont","6e+05"
"jacobcarson877","6e+05"
"Thunfish","6e+05"
"Punk42AE","6e+05"
"BANACKOCK","6e+05"
"Schocar","6e+05"
"swoosh","6e+05"
"Security Shark","6e+05"
"NorwegianDemon","6e+05"
"EmoLeBron","6e+05"
"BootROT","6e+05"
"Tripl3tsGamer","6e+05"
"Serpe x 13","6e+05"
"mee","6e+05"
"Tjrex8u","6e+05"
"Tesla","6e+05"
"ThePyroAlpaca","6e+05"
"bluesfan55","6e+05"
"Magenta","6e+05"
"Muerto","6e+05"
"Juho","6e+05"
"mikebobcat","6e+05"
"Rabidsponge21","6e+05"
"Australiankek","6e+05"
"Nike","6e+05"
"Dirty Puma","6e+05"
"TheGreatOne","6e+05"
"Wheels","6e+05"
"Mutedfaith","6e+05"
"JejuDaejiGogi","6e+05"
"ztevans","6e+05"
"kdr","6e+05"
"OVOXO","6e+05"
"Carpy48","6e+05"
"Bamford13","6e+05"
"Takk806","6e+05"
"Brenadyr","6e+05"
"Muford","6e+05"
"Stamkos Is My Dad","6e+05"
"Dextaria","6e+05"
"Esso2264","6e+05"
"Kalakar","6e+05"
"Kami1931","6e+05"
"Toivo","6e+05"
"xjoverax","6e+05"
"No Goal","6e+05"
"Southie","6e+05"
"Vandy","6e+05"
"Anthique","6e+05"
"tomtommen","6e+05"
"Aleris","6e+05"
"the5urreal","6e+05"
"Chevy","6e+05"
"CptSquall","6e+05"
"Mongoose87","6e+05"
"Rtpc31","6e+05"
"JohnFranklinKennedy","6e+05"
"NJBadApple","6e+05"
"Renomitsu","6e+05"
"MuNk22","6e+05"
"roquefort","6e+05"
"Gyro_Hero","6e+05"
"Marshi","6e+05"
"Omij","6e+05"
"dankoa","6e+05"
"KalixIzalumi","6e+05"
"Jason","6e+05"
"micool132","6e+05"
"Vice","6e+05"
"hhh81","6e+05"
"CapnCooper","6e+05"
"DETisHockeytown","6e+05"
"DylTheThrill","6e+05"
"Ohtaay","6e+05"
"This Guy","6e+05"
"By-Tor","6e+05"
"Mtstreaks04","6e+05"
"FingolfinandRingil","6e+05"
"Aurora","6e+05"
"amjohnson636","6e+05"
"leafsftw1967","6e+05"
"Sburbine","6e+05"
"hockeyfan","6e+05"
"bobdigi9","6e+05"
"Kimar","6e+05"
"retuperkele","6e+05"
