"username","amount"
"Wrehkz","1e+05"
"Jameswes","1e+05"
"Gwdjohnson","1e+05"
"Fluberwusterdinge","2e+05"
"notorioustig","2e+05"
"dogwoodmaple","2e+05"
"Repgnar","2e+05"
"SewingWithNancy","2e+05"
"BadWolf","2e+05"
"hockeymil","2e+05"
"39alaska39","2e+05"
"golden_apricot","2e+05"
"Leoben","2e+05"
"dylanjj37","2e+05"
"LGRW613","2e+05"
"bjkman","2e+05"
"Baron","2e+05"
"baz","2e+05"
"trella","2e+05"
"CrazyMojito","2e+05"
"Wearingabear","2e+05"
"Samsung virtual assistant","2e+05"
"Dextaria","2e+05"
"Dangles13","2e+05"
"Kar3n","2e+05"
"Grum","2e+05"
"Lime","2e+05"
"domffl","2e+05"
"Chris","2e+05"
"G2019","2e+05"
"Accka","2e+05"
"Security Shark","2e+05"
"BarnabasCollins","2e+05"
"unconfident69","2e+05"
"goldenglutes","2e+05"
"TheHockey_Pro","2e+05"
"KanameRei","2e+05"
"Harley x55","2e+05"
"Belmont","2e+05"
"Otis Boudreaux","2e+05"
"mystick","2e+05"
"JuOSu","2e+05"
"MattyIce","2e+05"
"GreyGooseVodka","2e+05"
"koty_k","2e+05"
"looees_77","2e+05"
"JC420","2e+05"
"ihatereyson","2e+05"
"Seagull_6","2e+05"
"EricNCSU","2e+05"
"FuriousChicken","2e+05"
"locrianmidwest","2e+05"
"Grog Strongjaw","2e+05"
"trashae","2e+05"
"droop","2e+05"
"ZodiacEXE","2e+05"
"Unjusttelevision","2e+05"
"yosh","3e+05"
"FaraDian","3e+05"
"AuggieO","3e+05"
"Valpix","3e+05"
"kahri","3e+05"
"KaleSalad","3e+05"
"Ultimatedestroye","4e+05"
"Katth","4e+05"
"jakkysosa","4e+05"
"Frenchie","4e+05"
"JejuDaejiGogi","4e+05"
"Kalakar","4e+05"
"Shiamus","4e+05"
"Hungy Fella","4e+05"
"Spkris","4e+05"
"Nike","4e+05"
"skyrrhawk","4e+05"
"JNH","4e+05"
"Ohtaay","4e+05"
"Steelflex","4e+05"
"ViN","4e+05"
"Weaves","4e+05"
"Serpe x 13","4e+05"
"MattyJ","4e+05"
"Waters","4e+05"
"Halkohol","4e+05"
"KenitohMenara","4e+05"
"st4rface","4e+05"
"Sizz","4e+05"
"Jimbo1990","4e+05"
"Grapehead","4e+05"
"Dynamicmlb_42","4e+05"
"vbottas17","4e+05"
"lore","4e+05"
"dankoa","4e+05"
"Omij","4e+05"
"Chevy","4e+05"
"Boomcheck","4e+05"
"Bamford13","4e+05"
"WannabeFinn","4e+05"
"Jepox","4e+05"
"rtguys","4e+05"
"mee","4e+05"
"Figgy","4e+05"
"wumaduce","4e+05"
"MrPrime","4e+05"
"Triscuttt3","4e+05"
"egregious","4e+05"
"Bru4thelou","5e+05"
"Huck24","5e+05"
"anuragb","5e+05"
"Ferwx","5e+05"
"Aephino","5e+05"
"spidey","5e+05"
"aj.buggs","5e+05"
"Mutedfaith","6e+05"
"Scrufdaddy","6e+05"
"Schocar","6e+05"
"natedoeshockey","6e+05"
"Jorec","6e+05"
"Lumosityfan","6e+05"
"ocho","6e+05"
"SpartanGibbles","6e+05"
"JaytheGreat","6e+05"
"phoenix","6e+05"
"Bongo","6e+05"
"KalixIzalumi","6e+05"
"Z-Whiz","6e+05"
"TonyW19","6e+05"
"ImShiny","6e+05"
"CybershadeEDM","6e+05"
"thatguy131","6e+05"
"sköldpaddor","6e+05"
"mikebobcat","6e+05"
"gaby","6e+05"
"zeagle1","6e+05"
"Tesla","6e+05"
"Australiankek","6e+05"
"DylTheThrill","6e+05"
"Papajon","6e+05"
"Wheels","6e+05"
"Hallsy","6e+05"
"Operation Ivy","6e+05"
"Takk806","6e+05"
"micool132","6e+05"
"By-Tor","6e+05"
"Gaia Mormont","6e+05"
"Froste39","6e+05"
"Juho","6e+05"
"ThisSeemsFishy","6e+05"
"NaomiMannequeen","6e+05"
"Brenadyr","6e+05"
"TheGreatOne","6e+05"
"Jumbobone19","6e+05"
"NorwegianDemon","6e+05"
"roquefort","6e+05"
"ThePyroAlpaca","6e+05"
"Muford","6e+05"
"Muerto","6e+05"
"Bruins10","6e+05"
"DETisHockeytown","6e+05"
"HillsHaveHats","6e+05"
"LampLighter","6e+05"
"Renomitsu","6e+05"
"hockeyboy1","6e+05"
"NUCK","6e+05"
"ztevans","6e+05"
"Deng","6e+05"
"Cuffy","6e+05"
"Cootdaddy","6e+05"
"ec06aaj","6e+05"
"NordicNailer","6e+05"
"OVOXO","6e+05"
"Thunfish","6e+05"
"CptSquall","6e+05"
"Jason","6e+05"
"Vandy","6e+05"
"Noruoficeland","6e+05"
"This Guy","6e+05"
"TheGreatToeJam","6e+05"
"Andy","6e+05"
"ValorX77","6e+05"
"jmack2201","6e+05"
"Rengoku","6e+05"
"Carpy48","6e+05"
"the5urreal","6e+05"
"Massive Coiler","6e+05"
"MrRuihu","6e+05"
"Aurora","6e+05"
"buzzball","6e+05"
"YetiTaz","6e+05"
"Lemorse7","6e+05"
"Urq660","6e+05"
"Bfine","6e+05"
"JohnFranklinKennedy","6e+05"
"LeakyCink","6e+05"
"Rtpc31","6e+05"
