"username","amount"
"Count Chocula","1e+05"
"Bongo","1e+05"
"Hetaksh","1e+05"
"lore","1e+05"
"Ara","1e+05"
"jbz","1e+05"
"kahri","1e+05"
"Morethanjustaguy","1e+05"
"cake307","1e+05"
"Neko","1e+05"
"billiebee","1e+05"
"visceralpotamus","2e+05"
"NYR73","2e+05"
"skyrrhawk","2e+05"
"Brandon","2e+05"
"Papajon","2e+05"
"Caspwad","2e+05"
"sixhausen","2e+05"
".bojo","2e+05"
"AuggieO","2e+05"
"Villewook","2e+05"
"NorwegianDemon","2e+05"
"mer","2e+05"
"RAmenAmen","2e+05"
"Jorec","2e+05"
"LampLighter","2e+05"
"NessleKrunk","2e+05"
"Allegiant","2e+05"
"Cipher301","2e+05"
"Hordle","2e+05"
"soulja","2e+05"
"anywheresoundsnice","2e+05"
"Toaster","2e+05"
"Shiamus","2e+05"
"MMFLEX","2e+05"
"BANACKOCK","2e+05"
"Sajkashi","2e+05"
"LordBallGag","2e+05"
"Bravebulldogs","2e+05"
"brolafleur9","2e+05"
"a_canuck","2e+05"
"TheOPSquid","2e+05"
"ByrdeMan","2e+05"
"GingerJLD","2e+05"
"LtBlackGrizzly","2e+05"
"Joriel","2e+05"
"PhuZeRK","2e+05"
"LeakyCink","2e+05"
"corbz","2e+05"
"Otrebor13","3e+05"
"cowbutch","3e+05"
"Inf1d3l","3e+05"
"Melody Gearhart","3e+05"
"Bfine","3e+05"
"SauceM","4e+05"
"Bolt12","4e+05"
"Dextaria","4e+05"
"DigDoug11","4e+05"
"TipToasty","4e+05"
"SilverBlitzenAG","4e+05"
"bigbluex02","4e+05"
"MattyIce","4e+05"
"oknom","4e+05"
"caltroit_red_flames","4e+05"
"golden_apricot","4e+05"
"Jonnyhockey17","4e+05"
"Arkz","4e+05"
"swoosh","4e+05"
"VerdantSky","4e+05"
"Juho","4e+05"
"egregious","4e+05"
"Jearim","4e+05"
"Hugh Jass","4e+05"
"jreiser18","4e+05"
"Andy","4e+05"
"Turbanator","4e+05"
"Daleks","4e+05"
"WillySaad","4e+05"
"Operation Ivy","4e+05"
"roastpuff","4e+05"
"Shmelmorg","4e+05"
"Murtsi","4e+05"
"Chris","4e+05"
"Soviet Sexpot","4e+05"
"CementHands","4e+05"
"sobrien6187","4e+05"
"fridayhungary","4e+05"
"ibuprofenaddict","4e+05"
"Moreorless89","4e+05"
"Puppy","4e+05"
"McLumberjack","4e+05"
"Dangles13","4e+05"
"admiralballtr8s","4e+05"
"CheeseConeys","4e+05"
"NYRangers","4e+05"
"Louchyz","4e+05"
"EngynGameOver","4e+05"
"HillsHaveHats","4e+05"
"ar0m","4e+05"
"MyLittleHexx","5e+05"
"Huck24","5e+05"
"Deli","5e+05"
"Kikou","5e+05"
"ForSucksFake","5e+05"
"Jajabinks","5e+05"
"ilgatto","5e+05"
"Katth","6e+05"
"Scrufdaddy","6e+05"
"Weaves","6e+05"
"Lpapi","6e+05"
"Palace_Posy524","6e+05"
"ihatereyson","6e+05"
"Clint Eastwood","6e+05"
"Pandar","6e+05"
"Rindiee","6e+05"
"OhhClampz","6e+05"
"amjohnson636","6e+05"
"BoxOfRox","6e+05"
"EmoLeBron","6e+05"
"Bluedog25123","6e+05"
"Ivornen","6e+05"
"puolivalmiste","6e+05"
"mcpumpkin","6e+05"
"Anthique","6e+05"
"Gaia Mormont","6e+05"
"CybershadeEDM","6e+05"
"zeagle1","6e+05"
"Ashes","6e+05"
"mattebleu","6e+05"
"vbottas17","6e+05"
"plummdogmillionaire","6e+05"
"Thunfish","6e+05"
"Chara-zard","6e+05"
"Renomitsu","6e+05"
"bjkman","6e+05"
"Durodo","6e+05"
"PerryPHX","6e+05"
"DELIRIVM","6e+05"
"Mtstreaks04","6e+05"
"hockeyfan","6e+05"
"McAl95","6e+05"
"Dziadek93","6e+05"
"spidey","6e+05"
"roquefort","6e+05"
"Ronniewalker","6e+05"
"JR95","6e+05"
"captainsb","6e+05"
"Salming","6e+05"
"bobdigi9","6e+05"
"Marshi","6e+05"
"bbp","6e+05"
"Tesla","6e+05"
"micool132","6e+05"
"TheGame052","6e+05"
"homercrates","6e+05"
"sköldpaddor","6e+05"
"nawso","6e+05"
"Kyamprac","6e+05"
"5ympathies","6e+05"
"CharethCutestory78","6e+05"
"AJW","6e+05"
"tomtommen","6e+05"
"johjeff","6e+05"
"Duff101","6e+05"
"LukeToussaint","6e+05"
"JumpierPegasus","6e+05"
"Muerto","6e+05"
"MrPresident","6e+05"
"Carpy48","6e+05"
"icnatspel","6e+05"
"Gaunthor","6e+05"
"Nike","6e+05"
"OrbitingDeath","6e+05"
"leafsftw1967","6e+05"
"Dman2213","6e+05"
"Toivo","6e+05"
"Quitolis","6e+05"
"Dash","6e+05"
"Voltagefusion","6e+05"
"Vrain","6e+05"
"diacope","6e+05"
"Obsolete","6e+05"
"jbremo","6e+05"
"Habsfan_nick","6e+05"
"MuNk22","6e+05"
"yosh","6e+05"
"By-Tor","6e+05"
"Suneater","6e+05"
"FourFour","6e+05"
"Aephino","6e+05"
"Chevy","6e+05"
"FaeFiyaa","6e+05"
"YetiTaz","6e+05"
"Gifter of Bikes","6e+05"
"NJBadApple","6e+05"
".Laser","6e+05"
"iamslm22","6e+05"
"Keven","6e+05"
"noahbogue","6e+05"
"Thebushman808","6e+05"
"Valpix","6e+05"
"birb","6e+05"
"Duilio05","6e+05"
"ShadowFenix","6e+05"
"NoFace","6e+05"
"uhnp","6e+05"
"jfv888","6e+05"
"hexagon6","6e+05"
"laynr.h","6e+05"
"Jay_Doctor","6e+05"
"schotte74","6e+05"
"Bareback Alpaca","6e+05"
"Seaside","6e+05"
"TubaDeus","6e+05"
"Butters","6e+05"
"Summerstood","6e+05"
"hockeymil","6e+05"
"CamGoldenGun","6e+05"
"CapnCooper","6e+05"
"Norm McDangles","6e+05"
"jacobcarson877","6e+05"
"hhh81","6e+05"
"Urq660","6e+05"
"HoodRatRoyalty","6e+05"
"retuperkele","6e+05"
"RoyRivers","6e+05"
"robstien","6e+05"
"Vandy","6e+05"
"jason97","6e+05"
"ViN","6e+05"
"Stamkos Is My Dad","6e+05"
"babufrik","6e+05"
"Happytimes","6e+05"
"Martinez Momspooner","6e+05"
"sc1zzO","6e+05"
"efischermann","6e+05"
"bluesfan55","6e+05"
"notorioustig","6e+05"
"slothfacekilla","6e+05"
"Leatherneckmike","6e+05"
"Lorenzion","6e+05"
"Bloodless","6e+05"
"synes7hesia","6e+05"
"Gallade081","6e+05"
"CRMO15","6e+05"
"Izzygad_","6e+05"
