"username","amount"
"Skeezer","1e+05"
"yosh","1e+05"
"kahri","1e+05"
"LordBallGag","1e+05"
"Mutedfaith","1e+05"
"Toast","1e+05"
"KaleSalad","1e+05"
"Count Chocula","1e+05"
"Inf1d3l","1e+05"
"WannabeFinn","1e+05"
"ProjectSaint","2e+05"
"Australiankek","2e+05"
"Vice","2e+05"
"MightyMulder","2e+05"
"Shiamus","2e+05"
"Gordon Bombay","2e+05"
"Serpe x 13","2e+05"
"kb.m","2e+05"
"SMFJ","2e+05"
"FuriousChicken","2e+05"
"No Goal","2e+05"
"Rancidbudgie","2e+05"
"AJW","2e+05"
"RLG91","2e+05"
"sswiss","2e+05"
"Bongo","2e+05"
"kdr","2e+05"
"Good_Ole_Kimmy","2e+05"
"TomServo","2e+05"
"PixelNick13","2e+05"
"ibuprofenaddict","2e+05"
"trella","2e+05"
"Michiganonymous","2e+05"
"Evil_AllBran","2e+05"
"SirInfernos","2e+05"
"BXM","2e+05"
"Rich","2e+05"
"Rokkat","2e+05"
"SledgehammerPete","2e+05"
"Hazwi","2e+05"
"Z0REM","2e+05"
"Cycro","2e+05"
"mystick","2e+05"
"Ohtaay","3e+05"
"Tmoney6996","3e+05"
"Zinny","3e+05"
"PonceAR","3e+05"
"RAmenAmen","3e+05"
"ephenssta","3e+05"
"Acsolap","4e+05"
"Rookyi","4e+05"
"Zag","4e+05"
"roquefort","4e+05"
"Toivo","4e+05"
"McGriddy10","4e+05"
"charlieconway","4e+05"
"Popol","4e+05"
"Spyal","4e+05"
"Joriel","4e+05"
"Marshi","4e+05"
"MattyJ","4e+05"
"Log Wolverine Hunts","4e+05"
"MattyIce","4e+05"
"cbx","4e+05"
"OblivionWalker","4e+05"
"lunaripcole","4e+05"
"Andy","4e+05"
"Gallade081","4e+05"
"FaraDian","4e+05"
"TubaDeus","4e+05"
"dankoa","4e+05"
"DETisHockeytown","4e+05"
"ColonelSaunders","4e+05"
"EricNCSU","4e+05"
"CaptainCamel","4e+05"
