"username","amount"
"Mysterious_Fish","1e+05"
"jj2416","1e+05"
"HabsFanFromOntario","1e+05"
"SchwarzNarr","1e+05"
"bluesfan55","1e+05"
"Mr35","1e+05"
"RAmenAmen","1e+05"
"WannabeFinn","1e+05"
"Jumbobone19","1e+05"
"ThatDamnWalrus","1e+05"
"Spartan","2e+05"
"hannahg32","2e+05"
"ihatereyson","2e+05"
"Missjmt","2e+05"
"jaypc8237","2e+05"
"TannerPitts","2e+05"
"trashae","2e+05"
"mjlikp","2e+05"
"Hummus God","2e+05"
"RobJG2","2e+05"
"Boomcheck","2e+05"
"negs77","2e+05"
"Bruins10","2e+05"
"goldenglutes","2e+05"
"Z-Whiz","2e+05"
"Phemeia","2e+05"
"taterswc","2e+05"
"jlutz14","2e+05"
"jsteele14","2e+05"
"LordBallGag","2e+05"
"lemonoppy","2e+05"
"MMFLEX","2e+05"
"JuOSu","2e+05"
"Harley x55","2e+05"
"Andy","2e+05"
"MaxDaBest","2e+05"
"EmoLeBron","2e+05"
"Jepox","2e+05"
"EngynGameOver","2e+05"
"domffl","2e+05"
"Dynamicmlb_42","2e+05"
"frithjofr","2e+05"
"Mr.Lizard","2e+05"
"Rangerjase","2e+05"
"Eggcracker","2e+05"
"dogwoodmaple","3e+05"
"Grum","3e+05"
"Mutedfaith","3e+05"
"Froste39","3e+05"
"IcyGas52","3e+05"
"Belmont","3e+05"
"Blastmeaway","3e+05"
"GrimmCrackers","3e+05"
"Stadacona","3e+05"
"Scrufdaddy","4e+05"
"Repgnar","4e+05"
"ZodiacEXE","4e+05"
"MrPresident","4e+05"
"jjlangabeer","4e+05"
"RaidTheArcade","4e+05"
"Slappydoodle","4e+05"
"amjohnson636","4e+05"
"FnoRespect","4e+05"
"JNH","4e+05"
"baz","4e+05"
"NONAME","4e+05"
"trella","4e+05"
"Bongo","4e+05"
"locrianmidwest","4e+05"
"ImShiny","4e+05"
"Baron","4e+05"
"Massive Coiler","4e+05"
"MattyIce","4e+05"
"hockeymil","4e+05"
"ZootTX","4e+05"
"NaomiMannequeen","4e+05"
"st4rface","4e+05"
"Boomerange","4e+05"
"Saucetonia","4e+05"
"Halkohol","4e+05"
"Ruggsy","4e+05"
"Accka","4e+05"
"Cobbenstein","4e+05"
