"username","amount"
"sköldpaddor","1e+05"
"Leppish","1e+05"
"Accka","1e+05"
"jollyjiggs","1e+05"
"RAmenAmen","1e+05"
"Mazatt","1e+05"
"JURT","1e+05"
"Reedy0rNot","1e+05"
"Vik","1e+05"
"Frenchie","1e+05"
"grimgrum","2e+05"
"ihatereyson","2e+05"
"UberBJ","2e+05"
"Kline","2e+05"
"luke","2e+05"
"Cobbenstein","2e+05"
"JaytheGreat","2e+05"
"Renomitsu","2e+05"
"Cycro","2e+05"
"Massive Coiler","2e+05"
"Muerto","2e+05"
"prattk1987","2e+05"
"Ohtaay","2e+05"
"CementHands","2e+05"
"Evok","2e+05"
"Hungy Fella","2e+05"
"KaleSalad","2e+05"
"DELIRIVM","2e+05"
"halanv3ntur3","2e+05"
"Halkohol","2e+05"
"Rtpc31","2e+05"
"honey","2e+05"
"Saucetonia","2e+05"
"JNH","2e+05"
"Figgy","2e+05"
"Crash_Conrad","2e+05"
"kenvald","2e+05"
"Vulfzilla","2e+05"
"charlieconway","2e+05"
"SewingWithNancy","2e+05"
"Jepox","3e+05"
"Henrik","3e+05"
"Tsunny","3e+05"
"scudmuffin19","3e+05"
"Spritestuff","3e+05"
"Scrufdaddy","4e+05"
"mee","4e+05"
"natedoeshockey","4e+05"
"LampLighter","4e+05"
"Grum","4e+05"
"NJBadApple","4e+05"
"Carpy48","4e+05"
"JohnnyPatey","4e+05"
"baz","4e+05"
"TannerPitts","4e+05"
"5ympathies","4e+05"
"WannabeFinn","4e+05"
"FaraDian","4e+05"
"Punk42AE","4e+05"
"FuriousChicken","4e+05"
"retuperkele","4e+05"
"OrbitingDeath","4e+05"
"Hordle","4e+05"
"Waldo","4e+05"
"Chevy","4e+05"
"Thelastheraclid","4e+05"
"Arcalegion","4e+05"
"Spartan","4e+05"
"RainDelay","4e+05"
"DigDoug11","5e+05"
"Grybyx","5e+05"
"yosh","5e+05"
"roastpuff","5e+05"
"C9Van","5e+05"
"Dhoop","6e+05"
"Bongo","6e+05"
"PapaSorin","6e+05"
"RaidTheArcade","6e+05"
"NorwegianDemon","6e+05"
"Weaves","6e+05"
"LordBallGag","6e+05"
"Shiamus","6e+05"
"CptSquall","6e+05"
"MrBojangles","6e+05"
"domffl","6e+05"
"WildfireMicro","6e+05"
"st4rface","6e+05"
"Rotti","6e+05"
"Bruins10","6e+05"
"wizard_literal","6e+05"
"Repgnar","6e+05"
"kahri","6e+05"
"skyrrhawk","6e+05"
"tomtommen","6e+05"
"Troy_McClure03","6e+05"
"christopolees","6e+05"
"Wheels","6e+05"
"Stanger77","6e+05"
"Seb","6e+05"
"Takk806","6e+05"
"micool132","6e+05"
"spidey","6e+05"
"CloudRobot","6e+05"
"swoosh","6e+05"
"jacobcarson877","6e+05"
"Aephino","6e+05"
"fubaguy","6e+05"
"Katth","6e+05"
"the5urreal","6e+05"
"Juho","6e+05"
"Tesla","6e+05"
"mystick","6e+05"
"chetib","6e+05"
"gaby","6e+05"
"Toivo","6e+05"
"NaomiMannequeen","6e+05"
"BarnabasCollins","6e+05"
"Wearingabear","6e+05"
"jtanner20","6e+05"
"ec06aaj","6e+05"
"By-Tor","6e+05"
"ShadowFenix","6e+05"
"ibuprofenaddict","6e+05"
"hockeyfan","6e+05"
"MMFLEX","6e+05"
"sliceruser","6e+05"
"puolivalmiste","6e+05"
"Salming","6e+05"
"leafsftw1967","6e+05"
"Serpe x 13","6e+05"
"soevil","6e+05"
"DorkDipplet","6e+05"
"KalixIzalumi","6e+05"
"Akoustique","6e+05"
"Jexter","6e+05"
"Jorec","6e+05"
"northernbeastman","6e+05"
"ThePyroAlpaca","6e+05"
"dankoa","6e+05"
"Rabidsponge21","6e+05"
"Australiankek","6e+05"
"Nictox","6e+05"
"TheOPSquid","6e+05"
"MrPresident","6e+05"
"jbay7","6e+05"
"diacope","6e+05"
"Thunfish","6e+05"
"Operation Ivy","6e+05"
"zaybae","6e+05"
"JT3","6e+05"
"CapnCooper","6e+05"
"Nike","6e+05"
"Anthique","6e+05"
"hhh81","6e+05"
"Urq660","6e+05"
"Esso2264","6e+05"
"notorioustig","6e+05"
"slothfacekilla","6e+05"
"Puppy","6e+05"
"JamesT","6e+05"
"steveoiscool","6e+05"
"bbjygm","6e+05"
"Keven","6e+05"
"leviadan","6e+05"
"oknom","6e+05"
"liebolda","6e+05"
"MuNk22","6e+05"
"ViN","6e+05"
