"username","amount"
"Ohtaay","1e+05"
"boom","1e+05"
"SG_Vesuvius","1e+05"
"yosh","1e+05"
"HillsHaveHats","1e+05"
"ThePyroAlpaca","1e+05"
"hotdog","1e+05"
"Mark Roef","1e+05"
"Raf_TML","1e+05"
"Thrashboat","1e+05"
"Frenchie","1e+05"
"WannabeFinn","1e+05"
"MightyMulder","2e+05"
"lunaripcole","2e+05"
"o1playz","2e+05"
"mer","2e+05"
"IconOfSin","2e+05"
"Gordon Bombay","2e+05"
"Serpe x 13","2e+05"
"Tsunny","2e+05"
"midknight","2e+05"
"HanTheMan_","2e+05"
"Punk42AE","2e+05"
"goldenglutes","2e+05"
"Colton_MC","2e+05"
"Rancidbudgie","2e+05"
"NUCK","2e+05"
"mattebleu","2e+05"
"RAmenAmen","2e+05"
"Inf1d3l","2e+05"
"the5urreal","2e+05"
"Zag","2e+05"
"TheOPSquid","2e+05"
"Spyal","2e+05"
"kb.m","2e+05"
"Cobbenstein","2e+05"
"Vaxlare","2e+05"
"Valpix","2e+05"
"ihatereyson","2e+05"
"Jimbo1990","2e+05"
"ItzzNukee","2e+05"
"unconfident69","2e+05"
"AriaEXE","2e+05"
"ocho","2e+05"
"Rookyi","3e+05"
"babufrik","3e+05"
"Mr35","4e+05"
"skyrrhawk","4e+05"
"sswiss","4e+05"
"Bongo","4e+05"
"Ara","4e+05"
"Andy","4e+05"
"PixelNick13","4e+05"
"jaypc8237","4e+05"
"Thunfish","4e+05"
"GrilledTwinkiez","4e+05"
"Jepox","4e+05"
"Vastbluepuppy424","4e+05"
"Count Chocula","4e+05"
"Noruoficeland","4e+05"
"xenosthelegend","4e+05"
"cbx","4e+05"
"kdr","4e+05"
"thatguy131","4e+05"
"Gallade081","4e+05"
"Magenta","4e+05"
"TubaDeus","4e+05"
"Huck24","4e+05"
"Esso2264","4e+05"
"Arkz","4e+05"
"Dextaria","4e+05"
"Bfine","4e+05"
"sobrien6187","4e+05"
"JuOSu","4e+05"
"JBeckQuest","4e+05"
"Bubba Tree","4e+05"
"Michiganonymous","4e+05"
"ItsSwitchh","4e+05"
"Bearen","5e+05"
"AuggieO","5e+05"
"Rtpc31","5e+05"
"anuragb","5e+05"
"FaraDian","5e+05"
"TheLokiWild","5e+05"
"bobdigi9","6e+05"
"MattyIce","6e+05"
"Tripl3tsGamer","6e+05"
"Australiankek","6e+05"
"CybershadeEDM","6e+05"
"Chris","6e+05"
"vbottas17","6e+05"
"Beavie","6e+05"
"Mongoose87","6e+05"
"roquefort","6e+05"
"sofiem964","6e+05"
"Tesla","6e+05"
"Just-Here-To-not-Get-Fined","6e+05"
"Juho","6e+05"
"Schocar","6e+05"
"charlieconway","6e+05"
"tomtommen","6e+05"
"Renomitsu","6e+05"
"AdamEPlays","6e+05"
"sixhausen","6e+05"
"Brenadyr","6e+05"
"ByrdeMan","6e+05"
"mcpumpkin","6e+05"
"scamps","6e+05"
"Scrufdaddy","6e+05"
"hockeymil","6e+05"
"puolivalmiste","6e+05"
"McAl95","6e+05"
"Vumion","6e+05"
"G2019","6e+05"
"Nictox","6e+05"
"Pelochyta","6e+05"
"oknom","6e+05"
"jcole","6e+05"
"TheWoZy","6e+05"
"Zerg","6e+05"
"Durodo","6e+05"
"Gaia Mormont","6e+05"
"Dziadek93","6e+05"
"Katth","6e+05"
"NorwegianDemon","6e+05"
"Toivo","6e+05"
"KalixIzalumi","6e+05"
"efischermann","6e+05"
"Toaster","6e+05"
"zeagle1","6e+05"
"McGriddy10","6e+05"
"ForSucksFake","6e+05"
"plummdogmillionaire","6e+05"
"Ivornen","6e+05"
"roastpuff","6e+05"
"Papajon","6e+05"
"Shiamus","6e+05"
"ShadowFenix","6e+05"
"dankoa","6e+05"
"OVOXO","6e+05"
"jason97","6e+05"
"Habsfan_nick","6e+05"
"Popol","6e+05"
"Deli","6e+05"
"Muerto","6e+05"
"Salming","6e+05"
"CptSquall","6e+05"
"Casey","6e+05"
"Joriel","6e+05"
"Degradation","6e+05"
"Operation Ivy","6e+05"
"micool132","6e+05"
"spidey","6e+05"
"MrPresident","6e+05"
"NJBadApple","6e+05"
"Vandy","6e+05"
"CharethCutestory78","6e+05"
"fubaguy","6e+05"
"Dash","6e+05"
"LtBlackGrizzly","6e+05"
"Dman2213","6e+05"
"homercrates","6e+05"
"Anthique","6e+05"
"Bluedog25123","6e+05"
"Louchyz","6e+05"
"soulja","6e+05"
"Froste39","6e+05"
"overdoo","6e+05"
"Confusion","6e+05"
"leafsftw1967","6e+05"
"Hacob","6e+05"
"EricNCSU","6e+05"
"Vulfzilla","6e+05"
"Ashes","6e+05"
"Carpy48","6e+05"
"ColonelSaunders","6e+05"
"Mtstreaks04","6e+05"
"FingolfinandRingil","6e+05"
"By-Tor","6e+05"
"Puppy","6e+05"
"Jorec","6e+05"
"MuNk22","6e+05"
"TomServo","6e+05"
"Tmoney6996","6e+05"
"HoodRatRoyalty","6e+05"
"Weaves","6e+05"
"Moreorless89","6e+05"
"CapnCooper","6e+05"
"RainDelay","6e+05"
"RoyRivers","6e+05"
"Marshi","6e+05"
"anders","6e+05"
"SilverBlitzenAG","6e+05"
"Log Wolverine Hunts","6e+05"
"Massive Coiler","6e+05"
