"username","amount"
"JURT","1e+05"
"Cameron269","1e+05"
"Ark20","1e+05"
"luke","1e+05"
"Reno","1e+05"
"Vulfzilla","1e+05"
"hannahg32","1e+05"
"Omij","1e+05"
"baz","1e+05"
"Valpix","1e+05"
"NBerry9","1e+05"
"Whitecap","1e+05"
"HabsFanFromOntario","1e+05"
"Wally","1e+05"
"WannabeFinn","1e+05"
"Dindog","2e+05"
"caltroit_red_flames","2e+05"
"MMFLEX","2e+05"
"thiefofcheese","2e+05"
"zeagle1","2e+05"
"Runningman434","2e+05"
"kenvald","2e+05"
"DigDoug11","2e+05"
"Lime","2e+05"
"jj2416","2e+05"
"Bamford13","2e+05"
"Jumbobone19","2e+05"
"amjohnson636","2e+05"
"Zaitsev","2e+05"
"ThisSeemsFishy","2e+05"
"Punk42AE","2e+05"
"Inf1d3l","2e+05"
"Saucetonia","2e+05"
"zaynzk","2e+05"
"AW13","2e+05"
"Eggcracker","2e+05"
"Spkris","2e+05"
"vbottas17","2e+05"
"LordBallGag","2e+05"
"ephenssta","2e+05"
"Seb","2e+05"
"Count Chocula","2e+05"
"Z0REM","2e+05"
"JuOSu","2e+05"
"Connor McDusty","2e+05"
"DorkDipplet","2e+05"
"Andy","2e+05"
"Spritestuff","2e+05"
"SloppyPainter","2e+05"
"IntelligentPea8396","2e+05"
"Ultimatedestroye","3e+05"
"boom","3e+05"
"sköldpaddor","3e+05"
"sve7en","3e+05"
"KaleSalad","3e+05"
"FaraDian","3e+05"
"JoeyPoggers","3e+05"
"golden_apricot","3e+05"
"Frenchie","3e+05"
"Repgnar","4e+05"
"Jepox","4e+05"
"UberBJ","4e+05"
"Rotti","4e+05"
"roquefort","4e+05"
"goldenglutes","4e+05"
"goilers","4e+05"
"ImShiny","4e+05"
"FuriousChicken","4e+05"
"charlieconway","4e+05"
"Slappydoodle","4e+05"
"Fitted2106","4e+05"
"Bongo","4e+05"
"WonderBread","4e+05"
"Massive Coiler","4e+05"
"locrianmidwest","4e+05"
"CaptainCamel","4e+05"
"ThatDamnWalrus","4e+05"
"Chevy","4e+05"
"DoubleDub","4e+05"
"Accka","4e+05"
"Zema","4e+05"
"Rtpc31","4e+05"
"Schocar","4e+05"
"domffl","4e+05"
"r0tzbua","4e+05"
"SewingWithNancy","4e+05"
"LarryTheMVP","4e+05"
"Atox","5e+05"
"JR95","5e+05"
"CementHands","5e+05"
"JellyRamp","5e+05"
"Carpy48","5e+05"
"Rangerjase","5e+05"
"st4rface","5e+05"
"Aephino","5e+05"
"Scrufdaddy","6e+05"
"Weaves","6e+05"
"notorioustig","6e+05"
"Hungy Fella","6e+05"
"Huck24","6e+05"
"RaidTheArcade","6e+05"
"Wearingabear","6e+05"
"Renomitsu","6e+05"
"halanv3ntur3","6e+05"
"taterswc","6e+05"
"Thunfish","6e+05"
"Troy_McClure03","6e+05"
"jjlangabeer","6e+05"
"Tesla","6e+05"
"Tdan04","6e+05"
"phoenix","6e+05"
"Poiklm","6e+05"
"unconfident69","6e+05"
"natedoeshockey","6e+05"
"Crazylemire","6e+05"
"BANACKOCK","6e+05"
"Halkohol","6e+05"
"Dextaria","6e+05"
"Security Shark","6e+05"
"tomtommen","6e+05"
"39alaska39","6e+05"
"ibuprofenaddict","6e+05"
"NaomiMannequeen","6e+05"
"kahri","6e+05"
"Muerto","6e+05"
"skyrrhawk","6e+05"
"MattyJ","6e+05"
"LampLighter","6e+05"
"Bruins10","6e+05"
"VRapa","6e+05"
"Anthique","6e+05"
"jtanner20","6e+05"
"trella","6e+05"
"JohnnyPatey","6e+05"
"puolivalmiste","6e+05"
"downer","6e+05"
"Thelastheraclid","6e+05"
"mee","6e+05"
"JaytheGreat","6e+05"
"gaby","6e+05"
"zaybae","6e+05"
"lemonoppy","6e+05"
"soevil","6e+05"
"ZodiacEXE","6e+05"
"ZootTX","6e+05"
"micool132","6e+05"
"MrPresident","6e+05"
"Mysterious_Fish","6e+05"
"bobdigi9","6e+05"
"fubaguy","6e+05"
