"username","amount"
"snek","1e+05"
"sköldpaddor","1e+05"
"RashfordU","1e+05"
"Sevrin","1e+05"
"Seany148","1e+05"
"WannabeFinn","1e+05"
"Moonchildxox","1e+05"
"notorioustig","2e+05"
"Amidships","2e+05"
"Bfine","2e+05"
"Tesla","2e+05"
"Samsung virtual assistant","2e+05"
"Shiamus","2e+05"
"Bruins10","2e+05"
"hannahg32","2e+05"
"AW13","2e+05"
"Dhoop","2e+05"
"LambFish66","2e+05"
"Gwdjohnson","2e+05"
"tredpalo","2e+05"
"JejuDaejiGogi","2e+05"
"Lime","2e+05"
"AuggieO","2e+05"
"SewingWithNancy","2e+05"
"JuOSu","2e+05"
"Lemorse7","2e+05"
"Aleris","2e+05"
"Conraddvd","2e+05"
"noxu","2e+05"
"Mutedfaith","2e+05"
"Takk806","2e+05"
"Shylo_Moxii","2e+05"
"SpartanGibbles","2e+05"
"Ferwx","2e+05"
"karey","2e+05"
"JustHereToLeave","2e+05"
"trashae","2e+05"
"Neadex","2e+05"
"Grum","2e+05"
"EricNCSU","2e+05"
"Henrik","2e+05"
"Kewl","2e+05"
"FaraDian","2e+05"
"Andy","2e+05"
"Vaxlare","2e+05"
"Toast","2e+05"
"Rotti","2e+05"
"ryzuko","2e+05"
"dogwoodmaple","2e+05"
"fancey13","2e+05"
"Omij","2e+05"
"Kami1931","2e+05"
"McScootie","2e+05"
"CaptainCamel","2e+05"
"Eggcracker","2e+05"
"DakotaB23","3e+05"
"aleks","3e+05"
"Mr35","3e+05"
"Count Chocula","4e+05"
"mystick","4e+05"
"JaytheGreat","4e+05"
"Lumosityfan","4e+05"
"Serpe x 13","4e+05"
"golden_apricot","4e+05"
"RainDelay","4e+05"
"hockeymil","4e+05"
"Z-Whiz","4e+05"
"Wheels","4e+05"
"DETisHockeytown","4e+05"
"JNH","4e+05"
"wizard_literal","4e+05"
"Punk42AE","4e+05"
"Weaves","4e+05"
"jacobcarson877","4e+05"
"Zerg","4e+05"
"Schocar","4e+05"
"Wrehkz","4e+05"
"Hetaksh03","4e+05"
"RAmenAmen","4e+05"
"oknom","4e+05"
"Cuffy","4e+05"
"Possum Queen","4e+05"
"Deecee98","4e+05"
"Halkohol","4e+05"
"Popol","4e+05"
"redwings26135","4e+05"
"Aurora","4e+05"
"Chris","4e+05"
"ThePyroAlpaca","4e+05"
"Froste39","4e+05"
"NaomiMannequeen","4e+05"
"yosh","4e+05"
"KaleSalad","4e+05"
"CybershadeEDM","4e+05"
"Raven","4e+05"
"FingolfinandRingil","4e+05"
"mee","4e+05"
"Glyc","4e+05"
"JohnFranklinKennedy","4e+05"
"hitlock","4e+05"
"Figgy","4e+05"
"Ohtaay","5e+05"
"Aephino","5e+05"
"Scrufdaddy","6e+05"
"Australiankek","6e+05"
"kahri","6e+05"
"Jorec","6e+05"
"Huck24","6e+05"
"Ara","6e+05"
"o1playz","6e+05"
"MattyIce","6e+05"
"phoenix","6e+05"
"OVOXO","6e+05"
"Bongo","6e+05"
"MightyMulder","6e+05"
"Bubba Tree","6e+05"
"Ivornen","6e+05"
"Louchyz","6e+05"
"thatguy131","6e+05"
"roastpuff","6e+05"
"DarthDaevin","6e+05"
"Bamford13","6e+05"
"dude_man","6e+05"
"Papajon","6e+05"
"ocho","6e+05"
"egregious","6e+05"
"rtguys","6e+05"
"Brenadyr","6e+05"
"charlieconway","6e+05"
"hockeyfan","6e+05"
"Thunfish","6e+05"
"Deng","6e+05"
"Dirty Puma","6e+05"
"Steelflex","6e+05"
"MattyJ","6e+05"
"Mrkarma94","6e+05"
"gaby","6e+05"
