"username","amount"
"racingjays427","1e+05"
"Ast_12","1e+05"
"jreiser18","1e+05"
"Frenchie","1e+05"
"OhFuckALawyer","1e+05"
"WannabeFinn","1e+05"
"Count Chocula","2e+05"
"NYR73","2e+05"
"Baron1898","2e+05"
"Scp999v2","2e+05"
"Whitecap","2e+05"
"NYRangers","2e+05"
"Sevrin","2e+05"
"kb.m","2e+05"
"TonyW19","2e+05"
"Gordon Bombay","2e+05"
"Kingtifour","2e+05"
"OblivionWalker","2e+05"
"MyLittleHexx","2e+05"
"SilverBlitzenAG","2e+05"
"Caspwad","2e+05"
"Dziadek93","2e+05"
"Eko","2e+05"
"Habsfan_nick","2e+05"
"Alice","2e+05"
"sköldpaddor","2e+05"
"kdr","2e+05"
"Hordle","2e+05"
"ilgatto","2e+05"
"Evan","2e+05"
"Spyal","2e+05"
"RAmenAmen","2e+05"
"ImShiny","2e+05"
"JuOSu","2e+05"
"dankoa","2e+05"
"ihatereyson","2e+05"
"Colton_MC","2e+05"
"AriaEXE","2e+05"
"Clint Eastwood","2e+05"
"HanTheMan_","2e+05"
"Vumion","2e+05"
"Hazwi","2e+05"
"AuggieO","2e+05"
"Crash_Conrad","2e+05"
"SewingWithNancy","2e+05"
"KaleSalad","2e+05"
"wumaduce","2e+05"
"Standardan","2e+05"
"midknight","2e+05"
"sytarah","2e+05"
"MrPrime","2e+05"
"Zag","2e+05"
"anders","2e+05"
"JBeckQuest","2e+05"
"Ohtaay","3e+05"
"JimdulifAA","3e+05"
"oknom","3e+05"
"Shiamus","4e+05"
"Mongoose87","4e+05"
"synes7hesia","4e+05"
"Serpe x 13","4e+05"
"Duff101","4e+05"
"Bongo","4e+05"
"vbottas17","4e+05"
"MrRuihu","4e+05"
"CheeseConeys","4e+05"
"Daleks","4e+05"
"Bearen","4e+05"
"Dextaria","4e+05"
"roastpuff","4e+05"
"jaypc8237","4e+05"
"Lpapi","4e+05"
"Toivo","4e+05"
"Log Wolverine Hunts","4e+05"
"Pelochyta","4e+05"
"6rayso_is","4e+05"
"Jorec","4e+05"
"skyrrhawk","4e+05"
"xenosthelegend","4e+05"
"PixelNick13","4e+05"
"lunaripcole","4e+05"
"jcole","4e+05"
"OVOXO","4e+05"
"TomServo","4e+05"
"MMFLEX","4e+05"
"frithjofr","4e+05"
"golden_apricot","4e+05"
"JR95","4e+05"
"BANACKOCK","4e+05"
"Valpix","4e+05"
"hockeymil","4e+05"
"GabeyD","4e+05"
"a_canuck","4e+05"
"Otrebor13","4e+05"
"sixhausen","5e+05"
"G2019","5e+05"
"Pandar","5e+05"
"anuragb","5e+05"
"Vulfzilla","5e+05"
"FaraDian","5e+05"
"anywheresoundsnice","5e+05"
"bobdigi9","6e+05"
"Scrufdaddy","6e+05"
"Katth","6e+05"
"tredpalo","6e+05"
"FourFour","6e+05"
"MattyIce","6e+05"
"Papajon","6e+05"
"Nol15736","6e+05"
"Huck24","6e+05"
"zeagle1","6e+05"
"Magenta","6e+05"
"KalixIzalumi","6e+05"
"sofiem964","6e+05"
"mcpumpkin","6e+05"
"LampLighter","6e+05"
"Morethanjustaguy","6e+05"
"dude_man","6e+05"
"Sajkashi","6e+05"
"Puppy","6e+05"
"charlieconway","6e+05"
"Tesla","6e+05"
"CybershadeEDM","6e+05"
"Chris","6e+05"
"RoyRivers","6e+05"
"thatguy131","6e+05"
"sliceruser","6e+05"
"GrilledTwinkiez","6e+05"
"Celltrace","6e+05"
"Snussu","6e+05"
"Arkz","6e+05"
"roquefort","6e+05"
"TheWoZy","6e+05"
"Ivornen","6e+05"
"babufrik","6e+05"
"Rancidbudgie","6e+05"
"Renomitsu","6e+05"
"MrPresident","6e+05"
"Confusion","6e+05"
