"username","amount"
"Toast","1e+05"
"sve7en","1e+05"
"39alaska39","1e+05"
"IntelligentPea8396","1e+05"
"Valpix","1e+05"
"Avakael","1e+05"
"Kaliyevl34l","1e+05"
"JR95","1e+05"
"Jearim","1e+05"
"Bayley","1e+05"
"Will3","1e+05"
"TonyW19","1e+05"
"KaleSalad","1e+05"
"hotdog","1e+05"
"Ace","1e+05"
"aeonsjenni","2e+05"
"5ympathies","2e+05"
"frithjofr","2e+05"
"Arkz","2e+05"
"Z-Whiz","2e+05"
"Crunk","2e+05"
"Raven","2e+05"
"Rotti","2e+05"
"Caleb","2e+05"
"schennemy","2e+05"
"Spartan","2e+05"
"hannahg32","2e+05"
"bjkman","2e+05"
"HabsFanFromOntario","2e+05"
"RomanesEuntDomus","2e+05"
"ihatereyson","2e+05"
"RAmenAmen","2e+05"
"zeagle1","2e+05"
"JURT","2e+05"
"RobJG2","2e+05"
"Mysterious_Fish","2e+05"
"SchwarzNarr","2e+05"
"Waldo","2e+05"
"SewingWithNancy","2e+05"
"Seany148","2e+05"
"Peyton","2e+05"
"Henrik","2e+05"
"Rich","2e+05"
"Andy","2e+05"
"Spritestuff","2e+05"
"SpartanGibbles","2e+05"
"Runningman434","2e+05"
"Wally","2e+05"
"Patty","2e+05"
"McGriddy10","2e+05"
"JustAnotherHockeyFan","2e+05"
"Sizz","2e+05"
"JT3","2e+05"
"Drokeep","2e+05"
"JaytheGreat","3e+05"
"Reedy0rNot","3e+05"
"Muerto","3e+05"
"Frenchie","3e+05"
"Jumbobone19","3e+05"
"Ultimatedestroye","4e+05"
"zaynzk","4e+05"
"Ohtaay","4e+05"
"Rac1n","4e+05"
"G2019","4e+05"
"Scrufdaddy","4e+05"
"JNH","4e+05"
"Arctic","4e+05"
"Tsunny","4e+05"
"Whikadoodle","4e+05"
"prattk1987","4e+05"
"RaidTheArcade","4e+05"
"BadWolf","4e+05"
"jollyjiggs","4e+05"
"unconfident69","4e+05"
"Punk42AE","4e+05"
"honey","4e+05"
"RainDelay","4e+05"
"FaraDian","4e+05"
"Mayuu","4e+05"
"hewasajazzman","4e+05"
"gurbs","4e+05"
"ephenssta","4e+05"
"grimgrum","4e+05"
"esilverm","4e+05"
"Kline","4e+05"
"Z0REM","4e+05"
"vic03","4e+05"
"Cycro","4e+05"
"Saucetonia","4e+05"
"Chevy","4e+05"
"Eggcracker","4e+05"
"Rangerjase","5e+05"
"UberBJ","5e+05"
"Bubba Tree","5e+05"
"CementHands","5e+05"
"baz","5e+05"
"Konelu","5e+05"
"Poiklm","5e+05"
"Moe7171","5e+05"
"sköldpaddor","6e+05"
"Figgy","6e+05"
"Lime","6e+05"
"TheOPSquid","6e+05"
"RashfordU","6e+05"
"Count Chocula","6e+05"
"kahri","6e+05"
"Troy_McClure03","6e+05"
"MrPrime","6e+05"
"Jepox","6e+05"
"WannabeFinn","6e+05"
"LordBallGag","6e+05"
"JoeSteel","6e+05"
"MyLittleHexx","6e+05"
"Fitted2106","6e+05"
"NorwegianDemon","6e+05"
"Benpachi","6e+05"
"Thunfish","6e+05"
"SimmiZ","6e+05"
"Tesla","6e+05"
"Toivo","6e+05"
"vbottas17","6e+05"
"golden_apricot","6e+05"
"LampLighter","6e+05"
"DigDoug11","6e+05"
"dasboot","6e+05"
"Bongo","6e+05"
"By-Tor","6e+05"
"Wearingabear","6e+05"
"natedoeshockey","6e+05"
"Carpy48","6e+05"
"DELIRIVM","6e+05"
"Takk806","6e+05"
"Evil_AllBran","6e+05"
"micool132","6e+05"
"thiefofcheese","6e+05"
