"username","amount"
"gurbs","1e+05"
"Aleris","1e+05"
"Reno","1e+05"
"Bayley","1e+05"
"Dynamicmlb_42","1e+05"
"Leppish","1e+05"
"FaraDian","1e+05"
"UberBJ","1e+05"
"VRapa","1e+05"
"grimgrum","2e+05"
"hannahg32","2e+05"
"MMFLEX","2e+05"
"golden_apricot","2e+05"
"Tsunny","2e+05"
"Z-Whiz","2e+05"
"TannerPitts","2e+05"
"CloudRobot","2e+05"
"BadWolf","2e+05"
"jj2416","2e+05"
"bjkman","2e+05"
"CementHands","2e+05"
"Runningman434","2e+05"
"JoeyPoggers","2e+05"
"Kalakar","2e+05"
"ephenssta","2e+05"
"LordBallGag","2e+05"
"domffl","2e+05"
"Stanger77","2e+05"
"Possum Queen","2e+05"
"Waldo","2e+05"
"ihatereyson","2e+05"
"Zaitsev","2e+05"
"mee","2e+05"
"roastpuff","2e+05"
"trashae","2e+05"
"Connor McDusty","2e+05"
"Massive Coiler","2e+05"
"takethehorizon","2e+05"
"SpartanGibbles","2e+05"
"Bubba Tree","2e+05"
"Spartan","2e+05"
"jsteele14","2e+05"
"Sizz","2e+05"
"NYR73","3e+05"
"yosh","3e+05"
"caltroit_red_flames","3e+05"
"natedoeshockey","4e+05"
"Hungy Fella","4e+05"
"pauadrian","4e+05"
"taterswc","4e+05"
"MyLittleHexx","4e+05"
"DorkDipplet","4e+05"
"Bongo","4e+05"
"Evok","4e+05"
"Scrufdaddy","4e+05"
"KaleSalad","4e+05"
"Punk42AE","4e+05"
"Spkris","4e+05"
"Peyton","4e+05"
"unconfident69","4e+05"
"Cuffy","4e+05"
"st4rface","4e+05"
"Thelastheraclid","4e+05"
"locrianmidwest","4e+05"
"Spritestuff","4e+05"
"echlyrica","4e+05"
"luke","4e+05"
"goilers","4e+05"
"thiefofcheese","4e+05"
"Seb","4e+05"
"zaynzk","4e+05"
"lemonoppy","4e+05"
"PapaSorin","4e+05"
"Clapbomb_IV","4e+05"
"Andy","4e+05"
"soevil","4e+05"
"SloppyPainter","4e+05"
"Zerg","4e+05"
"WannabeFinn","5e+05"
"JR95","5e+05"
"IntelligentPea8396","5e+05"
"ZootTX","5e+05"
"skyrrhawk","5e+05"
"Poiklm","6e+05"
"SmittyHextall","6e+05"
"Ultimatedestroye","6e+05"
"Tesla","6e+05"
"Dextaria","6e+05"
"Atox","6e+05"
"Muerto","6e+05"
"efischermann","6e+05"
"Rotti","6e+05"
"Ohtaay","6e+05"
"RaidTheArcade","6e+05"
"LampLighter","6e+05"
"Bauer","6e+05"
"micool132","6e+05"
"Wearingabear","6e+05"
"JaytheGreat","6e+05"
"Canadian_Goose25","6e+05"
"vbottas17","6e+05"
"CR225","6e+05"
"charlieconway","6e+05"
"WonderBread","6e+05"
"gaby","6e+05"
"goldenglutes","6e+05"
"Halkohol","6e+05"
"Z0REM","6e+05"
"trella","6e+05"
"Bruins10","6e+05"
"zeagle1","6e+05"
"NorwegianDemon","6e+05"
"spidey","6e+05"
"Aephino","6e+05"
"Grybyx","6e+05"
"Carpy48","6e+05"
"bobdigi9","6e+05"
"Jorec","6e+05"
"Repgnar","6e+05"
"MuNk22","6e+05"
"NaomiMannequeen","6e+05"
"JohnnyPatey","6e+05"
"Slappydoodle","6e+05"
"notorioustig","6e+05"
"linsangeles","6e+05"
"sliceruser","6e+05"
"FnoRespect","6e+05"
"amjohnson636","6e+05"
"Troy_McClure03","6e+05"
"Takk806","6e+05"
"Fitted2106","6e+05"
"kahri","6e+05"
"Tate","6e+05"
"Operation Ivy","6e+05"
"fubaguy","6e+05"
"Mysterious_Fish","6e+05"
"AuggieO","6e+05"
"C9Van","6e+05"
"Crazylemire","6e+05"
"DigDoug11","6e+05"
"Wheels","6e+05"
"JD3gen","6e+05"
"ShadowFenix","6e+05"
"Lime","6e+05"
"wizard_literal","6e+05"
"DoubleDub","6e+05"
"Vandy","6e+05"
"FuriousChicken","6e+05"
"Saucetonia","6e+05"
"the5urreal","6e+05"
"MrPresident","6e+05"
"No Goal","6e+05"
"JT3","6e+05"
"BANACKOCK","6e+05"
"mystick","6e+05"
"Chevy","6e+05"
"Anthique","6e+05"
"Rtpc31","6e+05"
"jacobcarson877","6e+05"
"tomtommen","6e+05"
"steveoiscool","6e+05"
"TheOPSquid","6e+05"
"Accka","6e+05"
"Figgy","6e+05"
"sköldpaddor","6e+05"
"jbay7","6e+05"
"CreHuf8","6e+05"
"droop","6e+05"
"xjoverax","6e+05"
"Rabidsponge21","6e+05"
"swoosh","6e+05"
"leafsftw1967","6e+05"
"ItsBooth","6e+05"
"downer","6e+05"
"Schocar","6e+05"
"Rangerjase","6e+05"
"scudmuffin19","6e+05"
"jjlangabeer","6e+05"
"Nictox","6e+05"
"hhh81","6e+05"
"MrPrime","6e+05"
"WildfireMicro","6e+05"
"NJBadApple","6e+05"
"Serpe x 13","6e+05"
"hockeyfan","6e+05"
"oknom","6e+05"
"Wyattt.__","6e+05"
"ThatDamnWalrus","6e+05"
"Kimar","6e+05"
"BarnabasCollins","6e+05"
"OrbitingDeath","6e+05"
"Renomitsu","6e+05"
"JuOSu","6e+05"
"Urq660","6e+05"
"Katth","6e+05"
"MikeLiut","6e+05"
"Arcalegion","6e+05"
"Bamford13","6e+05"
"RashfordU","6e+05"
"ThePyroAlpaca","6e+05"
"Toivo","6e+05"
"Nike","6e+05"
"Jexter","6e+05"
"Dash","6e+05"
"KalixIzalumi","6e+05"
"JellyRamp","6e+05"
"Whikadoodle","6e+05"
"Thunfish","6e+05"
"JohnFranklinKennedy","6e+05"
"Weaves","6e+05"
"Shiamus","6e+05"
"MattyJ","6e+05"
"Juho","6e+05"
"Jepox","6e+05"
"prattk1987","6e+05"
"ElMerchanto","6e+05"
"slothfacekilla","6e+05"
"bbjygm","6e+05"
"Grum","6e+05"
"Puppy","6e+05"
"Bfine","6e+05"
"JamesT","6e+05"
"jason kranz","6e+05"
"ViN","6e+05"
"leviadan","6e+05"
"Keven","6e+05"
"EricNCSU","6e+05"
"Tdan04","6e+05"
"Salming","6e+05"
"CptSquall","6e+05"
"ibuprofenaddict","6e+05"
"Australiankek","6e+05"
"CapnCooper","6e+05"
"By-Tor","6e+05"
"NUCK","6e+05"
"liebolda","6e+05"
"CaptainCamel","6e+05"
