"username","amount"
"SchwarzNarr","1e+05"
"Mr35","1e+05"
"notorioustig","1e+05"
"JURT","1e+05"
"frithjofr","1e+05"
"Viking8712","1e+05"
"Ace","1e+05"
"jjlangabeer","1e+05"
"cowbutch","1e+05"
"Moonchildxox","1e+05"
"Count Chocula","1e+05"
"SageBeats","1e+05"
"MrMom","1e+05"
"Lumosityfan","1e+05"
"WannabeFinn","1e+05"
"JNH","2e+05"
"pboomg","2e+05"
"taterswc","2e+05"
"golden_apricot","2e+05"
"Evil_AllBran","2e+05"
"Punk42AE","2e+05"
"Muford","2e+05"
"sköldpaddor","2e+05"
"LordBirdman","2e+05"
"Serpe x 13","2e+05"
"MightyMulder","2e+05"
"RashfordU","2e+05"
"Toast","2e+05"
"lemonoppy","2e+05"
"DELIRIVM","2e+05"
"jacobcarson877","2e+05"
"NorwegianDemon","2e+05"
"Alaska","2e+05"
"FuriousChicken","2e+05"
"Grum","2e+05"
"DakotaB23","2e+05"
"Figgy","2e+05"
"Dhoop","2e+05"
"Cycro","2e+05"
"roastpuff","2e+05"
"JBeckQuest","2e+05"
"Bamford13","2e+05"
"PonceAR","2e+05"
"sofiem964","2e+05"
"zaynzk","2e+05"
"PapaSorin","2e+05"
"Rabidsponge21","2e+05"
"Smirnov Light","2e+05"
"Kami1931","2e+05"
"NYR73","2e+05"
"Samwich","2e+05"
"hhascoe","2e+05"
"Henrik","2e+05"
"Bubba Tree","3e+05"
"HabsFanFromOntario","3e+05"
"Tdan04","4e+05"
"Jorec","4e+05"
"redwings26135","4e+05"
"Shiamus","4e+05"
"Hetaksh03","4e+05"
"mattebleu","4e+05"
"sve7en","4e+05"
"Toivo","4e+05"
"Zag","4e+05"
"TheWoZy","4e+05"
"zeagle1","4e+05"
"MattyJ","4e+05"
"Schocar","4e+05"
"CybershadeEDM","4e+05"
"Wrehkz","4e+05"
"OblivionWalker","4e+05"
"thatguy131","4e+05"
"Froste39","4e+05"
"Aephino","4e+05"
"CrazyMojito","4e+05"
"NamesMonday","4e+05"
"AJW","4e+05"
"Iceolate19","4e+05"
"dankoa","4e+05"
"Conraddvd","4e+05"
"tomtommen","4e+05"
"PorgBoi","4e+05"
"kdr","4e+05"
"skyrrhawk","4e+05"
"NUCK","4e+05"
"Stamkos Is My Dad","4e+05"
"Thunfish","4e+05"
"MattyIce","4e+05"
"Chevy","4e+05"
"Papajon","4e+05"
"EricNCSU","4e+05"
"JuOSu","4e+05"
"KalixIzalumi","4e+05"
"ibuprofenaddict","4e+05"
"CementHands","4e+05"
"Louchyz","4e+05"
"CptSquall","4e+05"
"vbottas17","4e+05"
"MrPrime","4e+05"
"ryzuko","4e+05"
"Massive Coiler","4e+05"
"AuggieO","4e+05"
"Ivornen","4e+05"
"Jumbo","5e+05"
"Ara","5e+05"
"midknight","5e+05"
"Dewalt27","5e+05"
