"username","amount"
"sköldpaddor","1e+05"
"Valpix","1e+05"
"Lumosityfan","1e+05"
"WannabeFinn","1e+05"
"Conraddvd","2e+05"
"Whitecap","2e+05"
"RashfordU","2e+05"
"FnoRespect","2e+05"
"sarmo","2e+05"
"OVOXO","2e+05"
"Morethanjustaguy","2e+05"
"Mongoose87","2e+05"
"Shiamus","2e+05"
"DETisHockeytown","2e+05"
"jcole","2e+05"
"skyrrhawk","2e+05"
"golden_apricot","2e+05"
"Joriel","2e+05"
"Baron1898","2e+05"
"LeakyCink","2e+05"
"Nike","2e+05"
"Vulfzilla","2e+05"
"thatguy131","2e+05"
"captainsb","2e+05"
"JohnFranklinKennedy","2e+05"
"Revontulete","2e+05"
"Clint Eastwood","2e+05"
"VerdantSky","2e+05"
"BoxOfRox","2e+05"
"kdr","2e+05"
"jaypc8237","2e+05"
"ByrdeMan","2e+05"
"ANARossJohnstonFan44","2e+05"
"HabsFanFromOntario","2e+05"
"Aleris","2e+05"
"pboomg","2e+05"
"BigHops","2e+05"
"TheOPSquid","2e+05"
"Murtsi","2e+05"
"ludovinci","2e+05"
"Magenta","2e+05"
"GabeyD","2e+05"
"jreiser18","2e+05"
"Dangles13","2e+05"
"NUCK","2e+05"
"kb.m","2e+05"
"brolafleur9","2e+05"
"BANACKOCK","2e+05"
"amjohnson636","2e+05"
"Rtpc31","2e+05"
"anuragb","3e+05"
"MattyIce","4e+05"
"Jonnyhockey17","4e+05"
"Cuffy","4e+05"
"DApolloS","4e+05"
"RainDelay","4e+05"
"Gallade081","4e+05"
"OhhClampz","4e+05"
"Bamford13","4e+05"
"Anthique","4e+05"
"Dziadek93","4e+05"
"ilgatto","4e+05"
"AuggieO","4e+05"
"KalixIzalumi","4e+05"
"LadyLunaria","4e+05"
"Brenadyr","4e+05"
"charlieconway","4e+05"
"Operation Ivy","4e+05"
"MyLittleHexx","4e+05"
"ephenssta","4e+05"
"hockeymil","4e+05"
"LordBallGag","4e+05"
"anywheresoundsnice","4e+05"
"roastpuff","4e+05"
"EricNCSU","4e+05"
"ibuprofenaddict","4e+05"
"McScootie","4e+05"
"Pandar","5e+05"
"Papajon","5e+05"
"Huck24","5e+05"
"sofiem964","5e+05"
"synes7hesia","5e+05"
"dankoa","5e+05"
"Arkz","6e+05"
"Katth","6e+05"
"Jorec","6e+05"
"FaeFiyaa","6e+05"
"Scrufdaddy","6e+05"
"unconfident69","6e+05"
"xenosthelegend","6e+05"
"Ivornen","6e+05"
"NessleKrunk","6e+05"
"Vandy","6e+05"
"vbottas17","6e+05"
"tredpalo","6e+05"
"Bluedog25123","6e+05"
"plummdogmillionaire","6e+05"
"Metafiction","6e+05"
"Turbanator","6e+05"
"Lime","6e+05"
"zeagle1","6e+05"
"Dash","6e+05"
"Soviet Sexpot","6e+05"
"oknom","6e+05"
"bobdigi9","6e+05"
"Toivo","6e+05"
"birb","6e+05"
"a_canuck","6e+05"
"Zerg","6e+05"
"Weaves","6e+05"
"micool132","6e+05"
"CybershadeEDM","6e+05"
"NoFace","6e+05"
"Juho","6e+05"
"Sajkashi","6e+05"
"homercrates","6e+05"
"Thunfish","6e+05"
"Gaia Mormont","6e+05"
"Durodo","6e+05"
"soulja","6e+05"
"puolivalmiste","6e+05"
"Hacob","6e+05"
"cowbutch","6e+05"
"Aephino","6e+05"
"Moreorless89","6e+05"
"JumpierPegasus","6e+05"
"Duilio05","6e+05"
"caltroit_red_flames","6e+05"
"retuperkele","6e+05"
"Urq660","6e+05"
"LtBlackGrizzly","6e+05"
