"username","amount"
"iRockstar","1e+05"
"McScootie","1e+05"
"Valpix","1e+05"
"Tylala","1e+05"
"oknom","1e+05"
"Huck24","1e+05"
"PeskyPerch","1e+05"
"kahri","1e+05"
"Omniscius","1e+05"
"JejuDaejiGogi","1e+05"
"Seany148","1e+05"
"Toast","1e+05"
"FuriousChicken","1e+05"
"RashfordU","1e+05"
"Wally","1e+05"
"Deecee98","1e+05"
"WannabeFinn","2e+05"
"BarnabasCollins","2e+05"
"mattebleu","2e+05"
"Lumosityfan","2e+05"
"Dhoop","2e+05"
"Hetaksh03","2e+05"
"CptSquall","2e+05"
"Chris","2e+05"
"dankoa","2e+05"
"Dextaria","2e+05"
"DigDoug11","2e+05"
"Shylo_Moxii","2e+05"
"plummdogmillionaire","2e+05"
"Yagoyi","2e+05"
"hannahg32","2e+05"
"TheFlash","2e+05"
"gaby","2e+05"
"ztevans","2e+05"
"Andy","2e+05"
"Jackienape","2e+05"
"Jorec","2e+05"
"noxu","2e+05"
"N0HBDY","2e+05"
"Omij","2e+05"
"Toofpete","2e+05"
"39alaska39","2e+05"
"lemonoppy","2e+05"
"Sburbine","2e+05"
"LampLighter","2e+05"
"MightyMulder","2e+05"
"MrRuihu","2e+05"
"GrannyPanPan","2e+05"
"G2019","2e+05"
"DakotaB23","2e+05"
"Spartan","2e+05"
"wizard_literal","2e+05"
"LeakyCink","2e+05"
"st4rface","2e+05"
"Wrehkz","2e+05"
"Ruggsy","2e+05"
"Arctic","2e+05"
"Shiamus","2e+05"
"Nike","2e+05"
"HabsFanFromOntario","2e+05"
"LarryTheMVP","2e+05"
"KanameRei","2e+05"
"JR95","2e+05"
"o1playz","2e+05"
"Figgy","2e+05"
"smelly","2e+05"
"theoDWCwx","2e+05"
"Henrik","2e+05"
"BANACKOCK","2e+05"
"Count Chocula","2e+05"
"SewingWithNancy","2e+05"
"ryzuko","2e+05"
"juniped","2e+05"
"MikeLiut","2e+05"
"Vice","2e+05"
