"username","amount"
"RashfordU","1e+05"
"Esso2264","1e+05"
"DrunkenTeddy","1e+05"
"boom","1e+05"
"bjkman","1e+05"
"sköldpaddor","1e+05"
"Reno","1e+05"
"Valpix","2e+05"
"Crazytomato","2e+05"
"LeSizz","2e+05"
"karey","2e+05"
"Scrufdaddy","2e+05"
"wumaduce","2e+05"
"LinC","2e+05"
"Cycro","2e+05"
"CaptainCamel","2e+05"
"NYR73","2e+05"
"AW13","2e+05"
"JaytheGreat","2e+05"
"Rangerjase","2e+05"
"Punk42AE","2e+05"
"CementHands","2e+05"
"Festinator","2e+05"
"Chevy","2e+05"
"Raven","2e+05"
"jsteele14","2e+05"
"McGriddy10","2e+05"
"Jorec","2e+05"
"Rich","2e+05"
"linsangeles","2e+05"
"Hordle","2e+05"
"AK41","2e+05"
"Tylar","2e+05"
"peskypenguin","2e+05"
"Whitecap","3e+05"
"Ohtaay","3e+05"
"roastpuff","3e+05"
"Wally","3e+05"
"NorwegianDemon","4e+05"
"Atox","4e+05"
"Frenchie","4e+05"
"WannabeFinn","4e+05"
"5ympathies","4e+05"
"leafsftw1967","4e+05"
"vic03","4e+05"
"natedoeshockey","4e+05"
"zeagle1","4e+05"
"DELIRIVM","4e+05"
"efischermann","4e+05"
"notorioustig","4e+05"
"liebolda","4e+05"
"jaypc8237","4e+05"
"thiefofcheese","4e+05"
"Toivo","4e+05"
"Crash_Conrad","4e+05"
"Vaxlare","4e+05"
"LampLighter","4e+05"
"DarkCanuck29","4e+05"
"chetib","4e+05"
"golden_apricot","4e+05"
"the5urreal","4e+05"
"MyLittleHexx","4e+05"
"luke","5e+05"
"FaraDian","5e+05"
"RAmenAmen","5e+05"
"Reedy0rNot","5e+05"
"C9Van","5e+05"
"Mayuu","5e+05"
"Inf1d3l","5e+05"
"Carpy48","5e+05"
"Lime","6e+05"
"BANACKOCK","6e+05"
"Rtpc31","6e+05"
"raymond3000","6e+05"
"EmoLeBron","6e+05"
"MMFLEX","6e+05"
"ValorX77","6e+05"
"Hungy Fella","6e+05"
"WildfireMicro","6e+05"
"Aephino","6e+05"
"JohnnyPatey","6e+05"
"JR95","6e+05"
"Rabidsponge21","6e+05"
"micool132","6e+05"
"diacope","6e+05"
"DigDoug11","6e+05"
"Arctic","6e+05"
"jbay7","6e+05"
"CloudRobot","6e+05"
"Tesla","6e+05"
"spidey","6e+05"
"MikeLiut","6e+05"
"Shiamus","6e+05"
"Nike","6e+05"
"Bongo","6e+05"
"Weaves","6e+05"
"39alaska39","6e+05"
"kahri","6e+05"
"retuperkele","6e+05"
"Thunfish","6e+05"
"Takk806","6e+05"
"CptSquall","6e+05"
"Australiankek","6e+05"
"BarnabasCollins","6e+05"
"soevil","6e+05"
"OrbitingDeath","6e+05"
"FuriousChicken","6e+05"
"Wheels","6e+05"
"RainDelay","6e+05"
"electrictree","6e+05"
"tweedledunn","6e+05"
"st4rface","6e+05"
"mystick","6e+05"
"charlieconway","6e+05"
"Andy","6e+05"
"fubaguy","6e+05"
"JT3","6e+05"
"scudmuffin19","6e+05"
"domffl","6e+05"
".bojo","6e+05"
"MrPresident","6e+05"
"Anthique","6e+05"
"By-Tor","6e+05"
"CapnCooper","6e+05"
"Salming","6e+05"
"dankoa","6e+05"
"downer","6e+05"
"Operation Ivy","6e+05"
"Spartan","6e+05"
"hhh81","6e+05"
"CrazyMojito","6e+05"
"tomtommen","6e+05"
"Nictox","6e+05"
"awils13","6e+05"
"slothfacekilla","6e+05"
"Katth","6e+05"
"steveoiscool","6e+05"
"Bruins10","6e+05"
"leviadan","6e+05"
"hockeyfan","6e+05"
"PapaSorin","6e+05"
"ViN","6e+05"
"sliceruser","6e+05"
"bbjygm","6e+05"
"Keven","6e+05"
"RaidTheArcade","6e+05"
"Rotti","6e+05"
"JamesT","6e+05"
"dasboot","6e+05"
"wizard_literal","6e+05"
"kenvald","6e+05"
"oknom","6e+05"
"puolivalmiste","6e+05"
