"username","amount"
"damienj10","1e+05"
"Jonahcraft7","1e+05"
"zaybae","1e+05"
"scudmuffin19","1e+05"
"Valpix","1e+05"
"CementHands","1e+05"
"Massive Coiler","1e+05"
"KaleSalad","1e+05"
"39alaska39","1e+05"
"Kaliyevl34l","1e+05"
"dogwoodmaple","2e+05"
"WannabeFinn","2e+05"
"LeSizz","2e+05"
"zeagle1","2e+05"
"LampLighter","2e+05"
"Ashes","2e+05"
"natedoeshockey","2e+05"
"Punk42AE","2e+05"
"LordBirdman","2e+05"
"JaytheGreat","2e+05"
"ThisSeemsFishy","2e+05"
"Flowseidon","2e+05"
"domffl","2e+05"
"boom","2e+05"
"OrbitingDeath","2e+05"
"Raven","2e+05"
"charlieconway","2e+05"
"sköldpaddor","2e+05"
"Hungy Fella","2e+05"
"jaypc8237","2e+05"
"Nhamlet","2e+05"
"Jorec","2e+05"
"EmoLeBron","2e+05"
".bojo","2e+05"
"dasboot","2e+05"
"Southie","3e+05"
"Aneeqs","3e+05"
"Reedy0rNot","3e+05"
"SewingWithNancy","3e+05"
"Scrufdaddy","4e+05"
"Atox","4e+05"
"MyLittleHexx","4e+05"
"hockeyfan","4e+05"
"JuOSu","4e+05"
"C9Van","4e+05"
"Crash_Conrad","4e+05"
"raymond3000","4e+05"
"Mayuu","4e+05"
"st4rface","4e+05"
"retuperkele","4e+05"
"trashae","4e+05"
"karey","4e+05"
"LordBallGag","4e+05"
"Muerto","4e+05"
"linsangeles","4e+05"
"notorioustig","4e+05"
"ChickenLeg","4e+05"
"mee","4e+05"
"leviadan","4e+05"
"jbay7","4e+05"
"Eggcracker","4e+05"
"Weaves","4e+05"
"micool132","4e+05"
"Runningman434","4e+05"
"Tylar","4e+05"
"McGriddy10","4e+05"
"liebolda","4e+05"
"steveoiscool","4e+05"
"JT3","4e+05"
"NorwegianDemon","5e+05"
"Ohtaay","5e+05"
"DigDoug11","5e+05"
"FaraDian","5e+05"
"MikeLiut","5e+05"
"ValorX77","6e+05"
"Andy","6e+05"
"BANACKOCK","6e+05"
"Rotti","6e+05"
"BarnabasCollins","6e+05"
"JR95","6e+05"
"awils13","6e+05"
"CptSquall","6e+05"
"electrictree","6e+05"
"AK41","6e+05"
"SvgeMars","6e+05"
"Nike","6e+05"
"WildfireMicro","6e+05"
"tomtommen","6e+05"
"Tesla","6e+05"
"Carpy48","6e+05"
"Katth","6e+05"
"Figgy","6e+05"
"Takk806","6e+05"
"PapaSorin","6e+05"
"Schwartzy","6e+05"
"Wheels","6e+05"
"RainDelay","6e+05"
"kahri","6e+05"
"Thunfish","6e+05"
"RaidTheArcade","6e+05"
"CrazyMojito","6e+05"
"the5urreal","6e+05"
"Aephino","6e+05"
"soevil","6e+05"
"slothfacekilla","6e+05"
"downer","6e+05"
"MMFLEX","6e+05"
"Operation Ivy","6e+05"
"ViN","6e+05"
"puolivalmiste","6e+05"
"wizard_literal","6e+05"
"chetib","6e+05"
"spidey","6e+05"
"oknom","6e+05"
"Australiankek","6e+05"
"Toivo","6e+05"
"Anthique","6e+05"
"fubaguy","6e+05"
"mystick","6e+05"
"Spartan","6e+05"
"SledgehammerPete","6e+05"
"hhh81","6e+05"
"Salming","6e+05"
"FuriousChicken","6e+05"
"Keven","6e+05"
"CapnCooper","6e+05"
"sliceruser","6e+05"
"cly","6e+05"
"JamesT","6e+05"
"bbjygm","6e+05"
"MrPresident","6e+05"
