"username","amount"
"Coburnicus87","1e+05"
"JuOSu","1e+05"
"LordBallGag","1e+05"
"Inf1d3l","1e+05"
"TheHammer43","1e+05"
"Grum","1e+05"
"roastpuff","1e+05"
"Kaliyevl34l","1e+05"
"Leppish","1e+05"
"JaytheGreat","1e+05"
"efischermann","1e+05"
"Punk42AE","2e+05"
"WannabeFinn","2e+05"
"jlutz14","2e+05"
"Katth","2e+05"
"raymond3000","2e+05"
"aeonsjenni","2e+05"
"RAmenAmen","2e+05"
"Dindog","2e+05"
"EmoLeBron","2e+05"
"CementHands","2e+05"
"JURT","2e+05"
"Whitecap","2e+05"
"Figgy","2e+05"
"Frenchie","2e+05"
"scudmuffin19","2e+05"
"Muerto","2e+05"
"leafsftw1967","2e+05"
"Josh Latreille","2e+05"
"thiefofcheese","2e+05"
"Wally","2e+05"
"Justice","2e+05"
"dasboot","2e+05"
".bojo","2e+05"
"takethehorizon","2e+05"
"McGriddy10","2e+05"
"Ashes","2e+05"
"UptownCord","3e+05"
"Valpix","3e+05"
"damienj10","3e+05"
"karey","4e+05"
"dogwoodmaple","4e+05"
"notorioustig","4e+05"
"natedoeshockey","4e+05"
"LampLighter","4e+05"
"nahbruh123","4e+05"
"AK41","4e+05"
"Schwartzy","4e+05"
"mee","4e+05"
"sköldpaddor","4e+05"
"liebolda","4e+05"
"Rotti","4e+05"
"Hungy Fella","4e+05"
"Rtpc31","4e+05"
"KC15","4e+05"
"hockeyfan","4e+05"
"SewingWithNancy","4e+05"
"Aneeqs","4e+05"
"domffl","4e+05"
"st4rface","4e+05"
"Lime","4e+05"
"Wheels","4e+05"
"Operation Ivy","4e+05"
"kenvald","4e+05"
"Randominoe","4e+05"
"NorwegianDemon","5e+05"
"Ohtaay","5e+05"
"dankoa","5e+05"
"JR95","5e+05"
"DigDoug11","5e+05"
"zeagle1","5e+05"
"Reedy0rNot","5e+05"
"jbay7","5e+05"
"diacope","5e+05"
"C9Van","5e+05"
"Chevy","5e+05"
"BANACKOCK","6e+05"
"Scrufdaddy","6e+05"
"BarnabasCollins","6e+05"
"RainDelay","6e+05"
"FaraDian","6e+05"
"leviadan","6e+05"
"Crash_Conrad","6e+05"
"kahri","6e+05"
"WildfireMicro","6e+05"
"Nike","6e+05"
"awils13","6e+05"
"mystick","6e+05"
"Jorec","6e+05"
"JT3","6e+05"
"Australiankek","6e+05"
"spidey","6e+05"
"Tylar","6e+05"
"MMFLEX","6e+05"
"Bongo","6e+05"
"JohnnyPatey","6e+05"
"Raven","6e+05"
"retuperkele","6e+05"
"FuriousChicken","6e+05"
"Tesla","6e+05"
"Carpy48","6e+05"
"5ympathies","6e+05"
"micool132","6e+05"
"tomtommen","6e+05"
"ValorX77","6e+05"
"charlieconway","6e+05"
"Aephino","6e+05"
"linsangeles","6e+05"
"wizard_literal","6e+05"
"Takk806","6e+05"
"Andy","6e+05"
"CptSquall","6e+05"
"cly","6e+05"
"electrictree","6e+05"
"MyLittleHexx","6e+05"
"hhh81","6e+05"
"CloudRobot","6e+05"
"slothfacekilla","6e+05"
"steveoiscool","6e+05"
"chetib","6e+05"
"PapaSorin","6e+05"
"soevil","6e+05"
"fubaguy","6e+05"
"MrPresident","6e+05"
"MikeLiut","6e+05"
"oknom","6e+05"
"RaidTheArcade","6e+05"
"Salming","6e+05"
"puolivalmiste","6e+05"
"OrbitingDeath","6e+05"
"downer","6e+05"
"DELIRIVM","6e+05"
"Thunfish","6e+05"
"Anthique","6e+05"
"CrazyMojito","6e+05"
"CapnCooper","6e+05"
"Toivo","6e+05"
"Weaves","6e+05"
"the5urreal","6e+05"
"bbjygm","6e+05"
"JamesT","6e+05"
"sliceruser","6e+05"
"Keven","6e+05"
"ViN","6e+05"
