"username","amount"
"Bluedog25123","1e+05"
"TBK","1e+05"
"SchwarzNarr","1e+05"
"theoDWCwx","1e+05"
"Gallade081","1e+05"
"Lemorse7","1e+05"
"Kyamprac","1e+05"
"McScootie","1e+05"
"twisto","1e+05"
"JohnFranklinKennedy","1e+05"
"koty_k","1e+05"
"Ara","1e+05"
"TheFlash","1e+05"
"Frenchie","1e+05"
"sofiem964","1e+05"
"phoenix","1e+05"
"Mr35","1e+05"
"Kami1931","2e+05"
"Samsung virtual assistant","2e+05"
"MightyMulder","2e+05"
"LeakyCink","2e+05"
"sobrien6187","2e+05"
"LukeToussaint","2e+05"
"ctots","2e+05"
"DELIRIVM","2e+05"
"xNJRangerFanx","2e+05"
"mystick","2e+05"
"Nike","2e+05"
"Moonchildxox","2e+05"
"TannerPitts","2e+05"
"Toast","2e+05"
"rtguys","2e+05"
"BadWolf","2e+05"
"Yagoyi","2e+05"
"Agito","2e+05"
"Leoben","2e+05"
"hhascoe","2e+05"
"YetiTaz","2e+05"
"Glyc","2e+05"
"Juho","2e+05"
"Takk806","3e+05"
"WannabeFinn","3e+05"
"JGates","3e+05"
"Hetaksh03","3e+05"
"kahri","3e+05"
"PeskyPerch","3e+05"
"Sevrin","3e+05"
"Chris","4e+05"
"JaytheGreat","4e+05"
"ProjectSaint","4e+05"
"Huck24","4e+05"
"zeagle1","4e+05"
"Z-Whiz","4e+05"
"plummdogmillionaire","4e+05"
"SpartanGibbles","4e+05"
"DETisHockeytown","4e+05"
"skyrrhawk","4e+05"
"sköldpaddor","4e+05"
"LarryTheMVP","4e+05"
"MrRuihu","4e+05"
"HillsHaveHats","4e+05"
"Rotti","4e+05"
"Jumbo","4e+05"
"skyflyer253","4e+05"
"Dextaria","4e+05"
"bobdigi9","4e+05"
"o1playz","4e+05"
"FuriousChicken","4e+05"
"ztevans","4e+05"
"fancey13","4e+05"
"Zerg","4e+05"
"JR95","4e+05"
"Punk42AE","4e+05"
"Grum","4e+05"
"CptSquall","4e+05"
"Inf1d3l","4e+05"
"RAmenAmen","4e+05"
"hockeymil","4e+05"
"st4rface","4e+05"
"Andy","4e+05"
"Deecee98","5e+05"
"Papajon","5e+05"
"smelly","5e+05"
"mattebleu","5e+05"
"Toofpete","5e+05"
"Scrufdaddy","6e+05"
"MattyJ","6e+05"
"Mrkarma94","6e+05"
"Omij","6e+05"
"Noruoficeland","6e+05"
"Schocar","6e+05"
"Bru4thelou","6e+05"
"leafsftw1967","6e+05"
"Rookyi","6e+05"
"Tsunny","6e+05"
"LordBirdman","6e+05"
"CybershadeEDM","6e+05"
"JejuDaejiGogi","6e+05"
"Sburbine","6e+05"
"Jorec","6e+05"
"Rtpc31","6e+05"
"steviey","6e+05"
"jbay7","6e+05"
"Massive Coiler","6e+05"
"Ferwx","6e+05"
"thatguy131","6e+05"
"LampLighter","6e+05"
"lemonoppy","6e+05"
"MrPrime","6e+05"
"damienj10","6e+05"
"Shiamus","6e+05"
"Mongoose87","6e+05"
"Omniscius","6e+05"
"Raven","6e+05"
"Shylo_Moxii","6e+05"
"ec06aaj","6e+05"
"ThePyroAlpaca","6e+05"
"KalixIzalumi","6e+05"
"Serpe x 13","6e+05"
"Steelflex","6e+05"
"Thunfish","6e+05"
"Tripl3tsGamer","6e+05"
"EmoLeBron","6e+05"
"Muerto","6e+05"
"OVOXO","6e+05"
"Operation Ivy","6e+05"
"wizard_literal","6e+05"
"BANACKOCK","6e+05"
"spidey","6e+05"
"vbottas17","6e+05"
"Dewalt27","6e+05"
"Snipex91","6e+05"
"Weaves","6e+05"
"MattyIce","6e+05"
"Kybel","6e+05"
"Tesla","6e+05"
"HoodRatRoyalty","6e+05"
"Gaia Mormont","6e+05"
"Carpy48","6e+05"
"RainDelay","6e+05"
"jaypc8237","6e+05"
"Bamford13","6e+05"
"39alaska39","6e+05"
"roquefort","6e+05"
"Conraddvd","6e+05"
"notorioustig","6e+05"
"hockeyfan","6e+05"
"Popol","6e+05"
"ryzuko","6e+05"
"BXM","6e+05"
"MSouthworth","6e+05"
"golden_apricot","6e+05"
"goldenglutes","6e+05"
"captyeti","6e+05"
"Stamkos Is My Dad","6e+05"
"Brenadyr","6e+05"
"tomtommen","6e+05"
"NorwegianDemon","6e+05"
"Wrehkz","6e+05"
"DarthDaevin","6e+05"
"Australiankek","6e+05"
"Ashes","6e+05"
"Aleris","6e+05"
"FnoRespect","6e+05"
"Zamrael","6e+05"
"Jonnyhockey17","6e+05"
"Jason","6e+05"
"Louchyz","6e+05"
"yosh","6e+05"
"No Goal","6e+05"
"MuNk22","6e+05"
"AuggieO","6e+05"
"Dash","6e+05"
"Zinny","6e+05"
"kdr","6e+05"
