"username","amount"
"jreiser18","1e+05"
"KaleSalad","1e+05"
"Ace","1e+05"
"AdamEPlays","1e+05"
"koty_k","1e+05"
"Ast_12","1e+05"
"Gavin the Blue jay","1e+05"
"WannabeFinn","1e+05"
"Katth","2e+05"
"Alice","2e+05"
"NYR73","2e+05"
"Shiamus","2e+05"
"FnoRespect","2e+05"
"Rancidbudgie","2e+05"
"mer","2e+05"
"oknom","2e+05"
"Chris","2e+05"
"HillsHaveHats","2e+05"
"Gordon Bombay","2e+05"
"Toast","2e+05"
"Whitecap","2e+05"
"Morethanjustaguy","2e+05"
"Ohtaay","2e+05"
"mattebleu","2e+05"
"bbp","2e+05"
"Count Chocula","2e+05"
"thatguy131","2e+05"
"OVOXO","2e+05"
"AW13","2e+05"
"Dextaria","2e+05"
"csquires","2e+05"
"Kermit","2e+05"
"CheeseConeys","2e+05"
"Dangles13","2e+05"
"Prayl07","2e+05"
"Deli","2e+05"
"Hacob","2e+05"
"jcole","2e+05"
"Standardan","2e+05"
"Andy","2e+05"
"Puppy","2e+05"
"FlämeHusky666","2e+05"
"FaraDian","2e+05"
".Laser","2e+05"
"pboomg","2e+05"
"clouchet","2e+05"
"kahri","2e+05"
"HabsFanFromOntario","2e+05"
"sliceruser","2e+05"
"RashfordU","2e+05"
"Kikou","2e+05"
"Noruoficeland","2e+05"
"TheOPSquid","2e+05"
"Conraddvd","2e+05"
"BANACKOCK","2e+05"
"Jjweimar","2e+05"
"Arownsu","2e+05"
"TheLokiWild","2e+05"
"Michiganonymous","2e+05"
"yosh","3e+05"
"anuragb","3e+05"
"jaypc8237","3e+05"
"Valpix","3e+05"
"skyrrhawk","4e+05"
"MattyIce","4e+05"
"Kyamprac","4e+05"
"charlieconway","4e+05"
"golden_apricot","4e+05"
"SheppardVakarian","4e+05"
"corbz","4e+05"
"sofiem964","4e+05"
"Moreorless89","4e+05"
"Daleks","4e+05"
"ShadowFenix","4e+05"
"Pifferfish","4e+05"
"lemonoppy","4e+05"
"FuriousChicken","4e+05"
"NYRangers","4e+05"
"Ronniewalker","4e+05"
"sobrien6187","4e+05"
"brolafleur9","4e+05"
"FingolfinandRingil","4e+05"
"LordBallGag","4e+05"
"EverFor","4e+05"
"sixhausen","4e+05"
"amjohnson636","4e+05"
"RLG91","4e+05"
"Bamford13","4e+05"
"ibuprofenaddict","4e+05"
"Mongoose87","5e+05"
"cowbutch","5e+05"
"sköldpaddor","5e+05"
"bobdigi9","6e+05"
"Carpy48","6e+05"
"Sevrin","6e+05"
"Huck24","6e+05"
"kb.m","6e+05"
"Scrufdaddy","6e+05"
"vbottas17","6e+05"
"dogwoodmaple","6e+05"
"Magenta","6e+05"
"xenosthelegend","6e+05"
"a_canuck","6e+05"
"Nike","6e+05"
"Palace_Posy524","6e+05"
"NessleKrunk","6e+05"
"LampLighter","6e+05"
"Jorec","6e+05"
"Dash","6e+05"
"RainDelay","6e+05"
"AuggieO","6e+05"
"zeagle1","6e+05"
"Brenadyr","6e+05"
"Toivo","6e+05"
"micool132","6e+05"
"Anthique","6e+05"
"ilgatto","6e+05"
"Ivornen","6e+05"
"BoxOfRox","6e+05"
"Zinny","6e+05"
"MyLittleHexx","6e+05"
"mcpumpkin","6e+05"
"Bluedog25123","6e+05"
"NorwegianDemon","6e+05"
"Thunfish","6e+05"
"Dman2213","6e+05"
"leafsftw1967","6e+05"
"TheGame052","6e+05"
"MuNk22","6e+05"
"Clint Eastwood","6e+05"
"Confusion","6e+05"
"Ashes","6e+05"
"Durodo","6e+05"
"Jonnyhockey17","6e+05"
"CptSquall","6e+05"
"Pelochyta","6e+05"
"spidey","6e+05"
"Gaia Mormont","6e+05"
"Juho","6e+05"
"kdr","6e+05"
"zeburgs","6e+05"
"tredpalo","6e+05"
"LtBlackGrizzly","6e+05"
"Arkz","6e+05"
"puolivalmiste","6e+05"
"TubaDeus","6e+05"
"NUCK","6e+05"
"roquefort","6e+05"
"synes7hesia","6e+05"
"Toaster","6e+05"
"KalixIzalumi","6e+05"
"Grum","6e+05"
"Urq660","6e+05"
"Pandar","6e+05"
"hexagon6","6e+05"
"birb","6e+05"
"Metafiction","6e+05"
"Kaleb2897","6e+05"
"DETisHockeytown","6e+05"
"babufrik","6e+05"
"Weaves","6e+05"
"TipToasty","6e+05"
"prattk1987","6e+05"
"EricNCSU","6e+05"
"RoyRivers","6e+05"
"bjkman","6e+05"
"soulja","6e+05"
"plummdogmillionaire","6e+05"
"Operation Ivy","6e+05"
"NJBadApple","6e+05"
"CharethCutestory78","6e+05"
"Marshi","6e+05"
"Louchyz","6e+05"
"Muerto","6e+05"
"homercrates","6e+05"
"lunaripcole","6e+05"
"tomtommen","6e+05"
"Lime","6e+05"
"Papajon","6e+05"
"ShineSport1","6e+05"
"CybershadeEDM","6e+05"
"ludovinci","6e+05"
"Vandy","6e+05"
"LukeToussaint","6e+05"
"egregious","6e+05"
"DApolloS","6e+05"
"nasbase","6e+05"
"GabeyD","6e+05"
"Patty","6e+05"
"Player#99","6e+05"
"ephenssta","6e+05"
"MrRuihu","6e+05"
"Skeezer","6e+05"
"captainsb","6e+05"
"Murtsi","6e+05"
"Beavie","6e+05"
"Tesla","6e+05"
"iamslm22","6e+05"
"ValorX77","6e+05"
"Renomitsu","6e+05"
"Obsolete","6e+05"
"VerdantSky","6e+05"
"dankoa","6e+05"
"swoosh","6e+05"
"Celltrace","6e+05"
"icnatspel","6e+05"
"Degradation","6e+05"
"jason97","6e+05"
"laynr.h","6e+05"
"roastpuff","6e+05"
"Keven","6e+05"
"Gallade081","6e+05"
"Aephino","6e+05"
"Habsfan_nick","6e+05"
"bbjygm","6e+05"
"By-Tor","6e+05"
"Jakesdy","6e+05"
"dude_man","6e+05"
"CapnCooper","6e+05"
"Rtpc31","6e+05"
"CementHands","6e+05"
"Rich","6e+05"
"Soviet Sexpot","6e+05"
"Gifter of Bikes","6e+05"
"Chevy","6e+05"
"scudmuffin19","6e+05"
"Southie","6e+05"
"retuperkele","6e+05"
"admiralballtr8s","6e+05"
"eerku","6e+05"
"FourFour","6e+05"
"CamGoldenGun","6e+05"
"BigHops","6e+05"
"McAl95","6e+05"
"HoodRatRoyalty","6e+05"
"PhuZeRK","6e+05"
"Lpapi","6e+05"
"schotte74","6e+05"
"Stamkos Is My Dad","6e+05"
"Turbanator","6e+05"
"diacope","6e+05"
"efischermann","6e+05"
"sadie","6e+05"
"bluesfan55","6e+05"
"GreekGod","6e+05"
"slothfacekilla","6e+05"
"hockeymil","6e+05"
"visceralpotamus","6e+05"
"Chris-McZehrl","6e+05"
"mkp224","6e+05"
"Mtstreaks04","6e+05"
"Brandon","6e+05"
"Troy_McClure03","6e+05"
"jacobcarson877","6e+05"
"Tmoney6996","6e+05"
"Lorenzion","6e+05"
"notoriousTRON","6e+05"
"Nol15736","6e+05"
"robstien","6e+05"
"anywheresoundsnice","6e+05"
"Allegiant","6e+05"
"Dziadek93","6e+05"
"LeakyCink","6e+05"
"MMFLEX","6e+05"
"JamesT","6e+05"
"Rindiee","6e+05"
"Vrain","6e+05"
"Norm McDangles","6e+05"
"5ympathies","6e+05"
"MrPresident","6e+05"
"NoFace","6e+05"
"icewindoo","6e+05"
"leviadan","6e+05"
"Zerg","6e+05"
"hhh81","6e+05"
"Tate","6e+05"
"xNJRangerFanx","6e+05"
"OrbitingDeath","6e+05"
"Salming","6e+05"
"McLumberjack","6e+05"
