"username","amount"
"sköldpaddor","1e+05"
"SauceM","1e+05"
"Seaside","1e+05"
"PerryPHX","1e+05"
"SirInfernos","1e+05"
"skyrrhawk","2e+05"
"visceralpotamus","2e+05"
"bigbluex02","2e+05"
"AuggieO","2e+05"
"Toivo","2e+05"
"xenosthelegend","2e+05"
"Andy","2e+05"
"Shiamus","2e+05"
"Louchyz","2e+05"
".Laser","2e+05"
"SchwarzNarr","2e+05"
"rjmw","2e+05"
"Marshi","2e+05"
"Turbanator","2e+05"
"FuriousChicken","2e+05"
"DigDoug11","2e+05"
"Caspwad","2e+05"
"Justice","2e+05"
"Habsfan_nick","2e+05"
"TheOPSquid","2e+05"
"Vrain","2e+05"
"ibuprofenaddict","2e+05"
"Melody Gearhart","2e+05"
"jreiser18","2e+05"
"Thebushman808","2e+05"
"TipToasty","2e+05"
"fancey13","2e+05"
"NYRangers","2e+05"
"Kyamprac","2e+05"
"ForSucksFake","2e+05"
"HanTheMan_","2e+05"
"LordBallGag","2e+05"
"Brandon","2e+05"
"Izzygad_","2e+05"
"Summerstood","2e+05"
"ItZSmalls","2e+05"
"Lpapi","2e+05"
"AJW","2e+05"
"Toaster","2e+05"
"caltroit_red_flames","2e+05"
"Michiganonymous","2e+05"
"Murtsi","3e+05"
"Carpy48","3e+05"
"Kikou","3e+05"
"SleepyPlayz","3e+05"
"Inf1d3l","3e+05"
"Bfine","3e+05"
"FaeFiyaa","4e+05"
"MattyIce","4e+05"
"Denia11","4e+05"
"fridayhungary","4e+05"
"Clint Eastwood","4e+05"
"Jonnyhockey17","4e+05"
"golden_apricot","4e+05"
"Operation Ivy","4e+05"
"robstien","4e+05"
"Joriel","4e+05"
"Ivornen","4e+05"
"CementHands","4e+05"
"jason97","4e+05"
"Chris","4e+05"
"swoosh","4e+05"
"lap","4e+05"
"hockeyfan","4e+05"
"Raven","4e+05"
"CaptainCrazy","4e+05"
"Deli","4e+05"
"LampLighter","4e+05"
"Duilio05","4e+05"
"EricNCSU","4e+05"
"Alex Lapointe","4e+05"
"Cobbenstein","4e+05"
"Chevy","4e+05"
"ilgatto","4e+05"
"Suneater","4e+05"
"zeekthegeek","4e+05"
"Soviet Sexpot","4e+05"
"Revari","4e+05"
"Bolt12","4e+05"
"brolafleur9","4e+05"
"Cycro","4e+05"
"GingerJLD","5e+05"
"MuNk22","5e+05"
"yosh","5e+05"
"Durodo","5e+05"
"Obsolete","5e+05"
"nawso","6e+05"
"Katth","6e+05"
"Scrufdaddy","6e+05"
"Jorec","6e+05"
"Arkz","6e+05"
"SilverBlitzenAG","6e+05"
"ihatereyson","6e+05"
"captainsb","6e+05"
"icnatspel","6e+05"
"Huck24","6e+05"
"mattebleu","6e+05"
"OhhClampz","6e+05"
"Palace_Posy524","6e+05"
"babufrik","6e+05"
"NessleKrunk","6e+05"
"Pandar","6e+05"
"MyLittleHexx","6e+05"
"vbottas17","6e+05"
"hockeymil","6e+05"
"Bluedog25123","6e+05"
"Thunfish","6e+05"
"mer","6e+05"
"CybershadeEDM","6e+05"
"micool132","6e+05"
"Hugh Jass","6e+05"
"BoxOfRox","6e+05"
"plummdogmillionaire","6e+05"
"McLumberjack","6e+05"
"zeagle1","6e+05"
"mcpumpkin","6e+05"
"Shmelmorg","6e+05"
"Ronniewalker","6e+05"
"Dash","6e+05"
"Dziadek93","6e+05"
"bluesfan55","6e+05"
"roquefort","6e+05"
"puolivalmiste","6e+05"
"spidey","6e+05"
"Renomitsu","6e+05"
