"username","amount"
"Henrik","1e+05"
"Count Chocula","1e+05"
"JohnFranklinKennedy","1e+05"
"Log Wolverine Hunts","1e+05"
"hotdog","1e+05"
"boom","1e+05"
"sköldpaddor","1e+05"
"smelly","1e+05"
"SchwarzNarr","1e+05"
"G2019","1e+05"
"Wally","1e+05"
"O4L","1e+05"
"NaomiMannequeen","1e+05"
"Eggcracker","1e+05"
"Ara","2e+05"
"ryzuko","2e+05"
"JNH","2e+05"
"Ohtaay","2e+05"
"MikeLiut","2e+05"
"ihatereyson","2e+05"
"Dextaria","2e+05"
"mattebleu","2e+05"
"Deng","2e+05"
"Jorec","2e+05"
"AW13","2e+05"
"Elytra","2e+05"
"sve7en","2e+05"
"Zerg","2e+05"
"cake307","2e+05"
"JaytheGreat","2e+05"
"YmisScarab","2e+05"
"Glyc","2e+05"
"Jepox","2e+05"
"taterswc","2e+05"
"mystick","2e+05"
"HabsFanFromOntario","2e+05"
"Valpix","2e+05"
"skyflyer253","2e+05"
"KaleSalad","2e+05"
"Z0REM","2e+05"
"Grum","2e+05"
"Andy","2e+05"
"Vulfzilla","2e+05"
"trashae","2e+05"
"Sizz","2e+05"
"luke","2e+05"
"Kami1931","2e+05"
"kdr","2e+05"
"Spartan","2e+05"
"Zema","2e+05"
"wizard_literal","2e+05"
"Smirnov Light","2e+05"
"Jexter","2e+05"
"Omij","2e+05"
"ctots","2e+05"
"OhFuckALawyer","3e+05"
"PonceAR","3e+05"
"39alaska39","3e+05"
"FaraDian","3e+05"
"ephenssta","3e+05"
"Sevrin","3e+05"
"dogwoodmaple","3e+05"
"Scrufdaddy","4e+05"
"Lumosityfan","4e+05"
"Rotti","4e+05"
"Chris","4e+05"
"Serpe x 13","4e+05"
"Shiamus","4e+05"
"Frenchie","4e+05"
"Southie","4e+05"
"MightyMulder","4e+05"
"Punk42AE","4e+05"
"DELIRIVM","4e+05"
"zeagle1","4e+05"
"NYR73","4e+05"
"sliceruser","4e+05"
"LilGainz901","4e+05"
"Bubba Tree","4e+05"
"McScootie","4e+05"
"hannahg32","4e+05"
"tomtommen","4e+05"
"Gallade081","4e+05"
"Figgy","4e+05"
"Tylala","4e+05"
"Jackienape","4e+05"
"CptSquall","4e+05"
"Peyton","4e+05"
"lemonoppy","4e+05"
"SpartanGibbles","4e+05"
"LockdownCorner","4e+05"
"roastpuff","4e+05"
"Akoustique","4e+05"
"bbjygm","4e+05"
"Bamford13","4e+05"
"DakotaB23","5e+05"
"Jumbo","5e+05"
"dankoa","5e+05"
"kahri","5e+05"
"Inf1d3l","5e+05"
"2by2ark","5e+05"
"MrPrime","5e+05"
"hockeymil","5e+05"
"Mrkarma94","6e+05"
"LampLighter","6e+05"
"Wrehkz","6e+05"
"Conraddvd","6e+05"
"Rtpc31","6e+05"
"CybershadeEDM","6e+05"
"Hetaksh03","6e+05"
"DETisHockeytown","6e+05"
"Mongoose87","6e+05"
"JejuDaejiGogi","6e+05"
"Schocar","6e+05"
"Z-Whiz","6e+05"
"damienj10","6e+05"
"KalixIzalumi","6e+05"
"plummdogmillionaire","6e+05"
"NorwegianDemon","6e+05"
"Takk806","6e+05"
"Gaia Mormont","6e+05"
"skyrrhawk","6e+05"
"Matty7478","6e+05"
"Thunfish","6e+05"
"Operation Ivy","6e+05"
"thatguy131","6e+05"
"Rabidsponge21","6e+05"
"Wheels","6e+05"
"Shylo_Moxii","6e+05"
"MattyJ","6e+05"
"MattyIce","6e+05"
"EmoLeBron","6e+05"
"Sburbine","6e+05"
"ocho","6e+05"
"Papajon","6e+05"
"goldenglutes","6e+05"
"ztevans","6e+05"
"Chris-McZehrl","6e+05"
"Mtstreaks04","6e+05"
"Carpy48","6e+05"
"Huck24","6e+05"
"JuOSu","6e+05"
"anuragb","6e+05"
"ec06aaj","6e+05"
"bobdigi9","6e+05"
"jbay7","6e+05"
"Tesla","6e+05"
"Jason","6e+05"
"Noruoficeland","6e+05"
"sofiem964","6e+05"
"Australiankek","6e+05"
"Rojjter","6e+05"
"Arctic","6e+05"
"Dirty Puma","6e+05"
"No Goal","6e+05"
"FuriousChicken","6e+05"
"ThePyroAlpaca","6e+05"
"Hordle","6e+05"
"roquefort","6e+05"
"Stamkos Is My Dad","6e+05"
"efischermann","6e+05"
"Muerto","6e+05"
"Kimar","6e+05"
"Drok","6e+05"
"LeakyCink","6e+05"
"FnoRespect","6e+05"
"5ympathies","6e+05"
"Rookyi","6e+05"
"SilverBlitzenAG","6e+05"
"Dewalt27","6e+05"
"CementHands","6e+05"
"lunaripcole","6e+05"
"BarnabasCollins","6e+05"
"Nike","6e+05"
"OVOXO","6e+05"
"spidey","6e+05"
"Toast","6e+05"
"cowbutch","6e+05"
"Raven","6e+05"
"kb.m","6e+05"
"WannabeFinn","6e+05"
"NJBadApple","6e+05"
"golden_apricot","6e+05"
"Massive Coiler","6e+05"
"hockeyfan","6e+05"
"Raf_TML","6e+05"
"vbottas17","6e+05"
"Zinny","6e+05"
"Caspwad","6e+05"
"Ferwx","6e+05"
"Rich","6e+05"
"bluesfan55","6e+05"
"Brenadyr","6e+05"
"Bluedog25123","6e+05"
"dude_man","6e+05"
"HillsHaveHats","6e+05"
"Toivo","6e+05"
"oknom","6e+05"
"Soviet Sexpot","6e+05"
"Cobbenstein","6e+05"
"EricNCSU","6e+05"
"Weaves","6e+05"
"NamesMonday","6e+05"
"o1playz","6e+05"
"the5urreal","6e+05"
"micool132","6e+05"
"TheOPSquid","6e+05"
"Popol","6e+05"
"Lemorse7","6e+05"
"ByrdeMan","6e+05"
"Anthique","6e+05"
"Aephino","6e+05"
"MSouthworth","6e+05"
"Dziadek93","6e+05"
"puolivalmiste","6e+05"
"NordicNailer","6e+05"
"Kybel","6e+05"
"leviadan","6e+05"
"notorioustig","6e+05"
"NUCK","6e+05"
"Jagg102","6e+05"
"HoodRatRoyalty","6e+05"
"soulja","6e+05"
"Snipex91","6e+05"
"Louchyz","6e+05"
"Dash","6e+05"
"ShadowFenix","6e+05"
"theevilisback","6e+05"
"Vice","6e+05"
"Bru4thelou","6e+05"
"charlieconway","6e+05"
"Aleris","6e+05"
"visceralpotamus","6e+05"
"CaptainCamel","6e+05"
"prattk1987","6e+05"
"Troy_McClure03","6e+05"
"rtguys","6e+05"
"Puppy","6e+05"
"Jimbo1990","6e+05"
"JBeckQuest","6e+05"
"Leoben","6e+05"
"scudmuffin19","6e+05"
"Magenta","6e+05"
"sobrien6187","6e+05"
"Bingo97","6e+05"
"RLG91","6e+05"
"Vaxlare","6e+05"
"Heppis","6e+05"
"JR95","6e+05"
"Nictox","6e+05"
"ibuprofenaddict","6e+05"
"Tate","6e+05"
"Katth","6e+05"
"Deli","6e+05"
"swoosh","6e+05"
"Baron1898","6e+05"
"ItZSmalls","6e+05"
"Jonnyhockey17","6e+05"
"Vandy","6e+05"
"steviey","6e+05"
"Iceolate19","6e+05"
"hhh81","6e+05"
"slothfacekilla","6e+05"
"ValorX77","6e+05"
"Keven","6e+05"
"RainDelay","6e+05"
"jason97","6e+05"
"fancey13","6e+05"
"captyeti","6e+05"
"LGRW613","6e+05"
"MrRuihu","6e+05"
"kilopeter","6e+05"
"LordBirdman","6e+05"
"schotte74","6e+05"
"By-Tor","6e+05"
"Just-Here-To-not-Get-Fined","6e+05"
"Samwich","6e+05"
"Atheist_Caliph","6e+05"
"OrbitingDeath","6e+05"
"patricianlobster","6e+05"
"BXM","6e+05"
"MuNk22","6e+05"
"FingolfinandRingil","6e+05"
