"username","amount"
"sköldpaddor","1e+05"
"JimdulifAA","1e+05"
"hotdog","1e+05"
"OhFuckALawyer","1e+05"
"Evan","1e+05"
"racingjays427","1e+05"
"JohnFranklinKennedy","1e+05"
"OGjahajaha","1e+05"
"Raf_TML","1e+05"
"Valpix","1e+05"
"Dynamicmlb_42","1e+05"
"GoldBlue10","1e+05"
"RAmenAmen","1e+05"
"WannabeFinn","1e+05"
"Alice","2e+05"
"Count Chocula","2e+05"
"Katth","2e+05"
"NYR73","2e+05"
"Shiamus","2e+05"
"Hordle","2e+05"
"Whitecap","2e+05"
"kahri","2e+05"
"AdamEPlays","2e+05"
"Mikemart","2e+05"
"Gordon Bombay","2e+05"
"charlieconway","2e+05"
"Nike","2e+05"
"mer","2e+05"
"Dextaria","2e+05"
"Mooty99","2e+05"
"lunaripcole","2e+05"
"hockeyfan","2e+05"
"jcole","2e+05"
"Zinny","2e+05"
"Bearen","2e+05"
"Crazytomato","2e+05"
"TonyW19","2e+05"
"McGriddy10","2e+05"
"Hacob","2e+05"
"Jer","2e+05"
"LordBallGag","2e+05"
"Jearim","2e+05"
"Summerstood","2e+05"
"Sevrin","2e+05"
"Vumion","2e+05"
"MMFLEX","2e+05"
"Aneeqs","2e+05"
"Hazwi","2e+05"
"ForSucksFake","2e+05"
"Aleris","2e+05"
"Rookyi","2e+05"
"CaptainCamel","2e+05"
"Cuffy","2e+05"
"TheWoZy","2e+05"
"KaleSalad","2e+05"
"frithjofr","2e+05"
"Cycro","2e+05"
"Malino8444","2e+05"
"Vulfzilla","2e+05"
"slothfacekilla","2e+05"
"ImShiny","3e+05"
"sixhausen","3e+05"
"Pulling-Teeth","3e+05"
"kb.m","4e+05"
"skyrrhawk","4e+05"
"Conraddvd","4e+05"
"LtBlackGrizzly","4e+05"
"Tripl3tsGamer","4e+05"
"K97","4e+05"
"Jonnyhockey17","4e+05"
"OVOXO","4e+05"
"RoyRivers","4e+05"
"Tesla","4e+05"
"Arkz","4e+05"
"CheeseConeys","4e+05"
