"username","amount"
"sve7en","1e+05"
"Morethanjustaguy","1e+05"
"w3nvy","1e+05"
"Melody Gearhart","1e+05"
"Otrebor13","1e+05"
"Jjweimar","1e+05"
"HabsFanFromOntario","1e+05"
"LouieAK","1e+05"
"GingerJLD","1e+05"
"Deli","2e+05"
"NYR73","2e+05"
"skyrrhawk","2e+05"
"Skeezer","2e+05"
"Shiamus","2e+05"
"xenosthelegend","2e+05"
"mer","2e+05"
"fridayhungary","2e+05"
"AuggieO","2e+05"
"Juho","2e+05"
"SauceM","2e+05"
"LeakyCink","2e+05"
"EmoLeBron","2e+05"
"Hugh Jass","2e+05"
"Chris","2e+05"
"uhnp","2e+05"
"FuriousChicken","2e+05"
"Evg","2e+05"
"Inf1d3l","2e+05"
"ephenssta","2e+05"
"Habsfan_nick","2e+05"
".bojo","2e+05"
"Allegiant","2e+05"
"HanTheMan_","2e+05"
"MrPrime","2e+05"
"SilverBlitzenAG","2e+05"
"Louchyz","2e+05"
"Dextaria","2e+05"
"tomtommen","2e+05"
"Brandon","2e+05"
"golden_apricot","2e+05"
"kdr","2e+05"
"Caspwad","2e+05"
"Vrain","2e+05"
"FaeFiyaa","2e+05"
"Eggcracker","2e+05"
"EggBert1899","2e+05"
"sixhausen","2e+05"
"Cycro","2e+05"
"ForSucksFake","2e+05"
"Southie","2e+05"
"Michiganonymous","2e+05"
"McScootie","2e+05"
"Grizzly","3e+05"
"rjmw","3e+05"
"Izzygad_","3e+05"
"Denia11","4e+05"
"TheGame052","4e+05"
"robstien","4e+05"
"bigbluex02","4e+05"
"Jonnyhockey17","4e+05"
"mattebleu","4e+05"
"Operation Ivy","4e+05"
"Bluedog25123","4e+05"
"ShadowFenix","4e+05"
"McLumberjack","4e+05"
"Neko","4e+05"
"zeagle1","4e+05"
"Sajkashi","4e+05"
"Toivo","4e+05"
"Arkz","4e+05"
"Durodo","4e+05"
"Aephino","4e+05"
"puolivalmiste","4e+05"
"egregious","4e+05"
"bbp","4e+05"
"anywheresoundsnice","4e+05"
"MuNk22","4e+05"
"vbottas17","4e+05"
"brolafleur9","4e+05"
"Suneater","4e+05"
"hockeymil","4e+05"
"NorwegianDemon","4e+05"
"Rindiee","4e+05"
"LordBallGag","4e+05"
"Katth","4e+05"
"Murtsi","4e+05"
"Jorec","5e+05"
"Huck24","5e+05"
"PerryPHX","5e+05"
"Bfine","5e+05"
"Carpy48","5e+05"
"Scrufdaddy","6e+05"
"cowbutch","6e+05"
"MattyIce","6e+05"
"nawso","6e+05"
"jason97","6e+05"
"Lasagna16","6e+05"
"micool132","6e+05"
"TipToasty","6e+05"
"Palace_Posy524","6e+05"
"captainsb","6e+05"
"CybershadeEDM","6e+05"
"TubaDeus","6e+05"
"Ivornen","6e+05"
"NessleKrunk","6e+05"
"Renomitsu","6e+05"
"Gifter of Bikes","6e+05"
"swoosh","6e+05"
"Weaves","6e+05"
"Dash","6e+05"
"BoxOfRox","6e+05"
"Kikou","6e+05"
"jfv888","6e+05"
"Graham Michael","6e+05"
"CementHands","6e+05"
"Marshi","6e+05"
"diacope","6e+05"
"Gaia Mormont","6e+05"
"hockeyfan","6e+05"
"admiralballtr8s","6e+05"
"Clint Eastwood","6e+05"
"Chara-zard","6e+05"
"spidey","6e+05"
"Muerto","6e+05"
"FourFour","6e+05"
"roquefort","6e+05"
"mcpumpkin","6e+05"
"soulja","6e+05"
"MrPresident","6e+05"
"OhhClampz","6e+05"
"MyLittleHexx","6e+05"
"Tesla","6e+05"
"Dziadek93","6e+05"
"Blambino","6e+05"
"Gaunthor","6e+05"
"bobdigi9","6e+05"
"NoFace","6e+05"
"Urq660","6e+05"
"Ashes","6e+05"
"Raven","6e+05"
"Justice","6e+05"
"CaptainCrazy","6e+05"
"Quitolis","6e+05"
"Stamkos Is My Dad","6e+05"
"jbremo","6e+05"
"Bolt12","6e+05"
"Reno","6e+05"
"yosh","6e+05"
"plummdogmillionaire","6e+05"
"homercrates","6e+05"
"efischermann","6e+05"
"bluesfan55","6e+05"
"Duilio05","6e+05"
"Obsolete","6e+05"
"By-Tor","6e+05"
"Hex5","6e+05"
"sc1zzO","6e+05"
"Vandy","6e+05"
"zeekthegeek","6e+05"
"Thebushman808","6e+05"
"Happytimes","6e+05"
"CharethCutestory78","6e+05"
"ilgatto","6e+05"
"Revari","6e+05"
"NJBadApple","6e+05"
"LukeToussaint","6e+05"
"McAl95","6e+05"
"Nol15736","6e+05"
"jreiser18","6e+05"
"Thunfish","6e+05"
"5ympathies","6e+05"
"Tet","6e+05"
"Chevy","6e+05"
"bjkman","6e+05"
"Soviet Sexpot","6e+05"
"Moreorless89","6e+05"
"nasbase","6e+05"
"ibuprofenaddict","6e+05"
"Salming","6e+05"
"Ronniewalker","6e+05"
"Villewook","6e+05"
"Martinez Momspooner","6e+05"
"Bloodless","6e+05"
"ihatereyson","6e+05"
"Shmelmorg","6e+05"
"leafsftw1967","6e+05"
"birb","6e+05"
"roastpuff","6e+05"
"leviadan","6e+05"
"Mtstreaks04","6e+05"
"laynr.h","6e+05"
"notoriousTRON","6e+05"
"Nike","6e+05"
"iamslm22","6e+05"
"Butters","6e+05"
"Norm McDangles","6e+05"
"Jay_Doctor","6e+05"
"RoyRivers","6e+05"
"YetiTaz","6e+05"
"hhh81","6e+05"
"jacobcarson877","6e+05"
"OrbitingDeath","6e+05"
"HoodRatRoyalty","6e+05"
"noahbogue","6e+05"
"ViN","6e+05"
"Leatherneckmike","6e+05"
"Voltagefusion","6e+05"
"dantejgc","6e+05"
"Anthique","6e+05"
"HungryHarold","6e+05"
"icewindoo","6e+05"
"Gallade081","6e+05"
"Keven","6e+05"
"icnatspel","6e+05"
"bbjygm","6e+05"
"Lorenzion","6e+05"
"Bareback Alpaca","6e+05"
"Dman2213","6e+05"
"Beavie","6e+05"
"retuperkele","6e+05"
"sobrien6187","6e+05"
"synes7hesia","6e+05"
"Chris-McZehrl","6e+05"
"FingolfinandRingil","6e+05"
"ValorX77","6e+05"
"slothfacekilla","6e+05"
