"username","amount"
"Baron","1e+05"
"EmoLeBron","1e+05"
"sköldpaddor","1e+05"
"Lemorse7","1e+05"
"Lumosityfan","1e+05"
"Blastmeaway","1e+05"
"koty_k","1e+05"
"Ara","2e+05"
"Count Chocula","2e+05"
"Kewl","2e+05"
"Repgnar","2e+05"
"ThePyroAlpaca","2e+05"
"jacobcarson877","2e+05"
"zeagle1","2e+05"
"Crazytomato","2e+05"
"mystick","2e+05"
"gaby","2e+05"
"Gwdjohnson","2e+05"
"Rotti","2e+05"
"Samsung virtual assistant","2e+05"
"Kami1931","2e+05"
"MattyIce","2e+05"
"WannabeFinn","2e+05"
"Grum","2e+05"
"Cobbenstein","2e+05"
"Moonchildxox","2e+05"
"MrRuihu","2e+05"
"ihatereyson","2e+05"
"anywheresoundsnice","2e+05"
"lemonoppy","2e+05"
"Ohtaay","2e+05"
"N0HBDY","2e+05"
"JNH","2e+05"
"Shiamus","2e+05"
"Shylo_Moxii","2e+05"
"Unjusttelevision","2e+05"
"Z-Whiz","2e+05"
"SewingWithNancy","2e+05"
"Eggcracker","2e+05"
"Conraddvd","3e+05"
"Zamrael","3e+05"
"KaleSalad","3e+05"
"JohnFranklinKennedy","3e+05"
"Scrufdaddy","4e+05"
"o1playz","4e+05"
"Jorec","4e+05"
"Aurora","4e+05"
"JaytheGreat","4e+05"
"Hetaksh03","4e+05"
"Noruoficeland","4e+05"
"LampLighter","4e+05"
"Rookyi","4e+05"
"MattyJ","4e+05"
"CybershadeEDM","4e+05"
"EricNCSU","4e+05"
"DETisHockeytown","4e+05"
"Australiankek","4e+05"
"thatguy131","4e+05"
"kdr","4e+05"
"st4rface","4e+05"
"DakotaB23","4e+05"
"cake307","4e+05"
"noxu","4e+05"
"tomtommen","4e+05"
"ctots","4e+05"
"No Goal","4e+05"
"MightyMulder","4e+05"
"Aephino","4e+05"
"Zerg","4e+05"
"RainDelay","4e+05"
"Toivo","4e+05"
"NUCK","4e+05"
"Bfine","4e+05"
"SpartanGibbles","4e+05"
"CaptainCamel","4e+05"
"dankoa","4e+05"
"Vaxlare","4e+05"
"Figgy","4e+05"
"RAmenAmen","4e+05"
"CptSquall","4e+05"
"Froste39","4e+05"
"Dextaria","4e+05"
"yosh","4e+05"
"roastpuff","4e+05"
"hhascoe","4e+05"
"anuragb","5e+05"
"Huck24","5e+05"
"roquefort","5e+05"
"ec06aaj","5e+05"
"Atheist_Caliph","5e+05"
"Katth","6e+05"
"sofiem964","6e+05"
"skyrrhawk","6e+05"
"wizard_literal","6e+05"
"Hordle","6e+05"
"hockeymil","6e+05"
"JejuDaejiGogi","6e+05"
"Bongo","6e+05"
"ByrdeMan","6e+05"
"kahri","6e+05"
"Omniscius","6e+05"
"Jumbo","6e+05"
"Papajon","6e+05"
"39alaska39","6e+05"
"mer","6e+05"
"KalixIzalumi","6e+05"
"Mrkarma94","6e+05"
"Inf1d3l","6e+05"
"Brenadyr","6e+05"
"ztevans","6e+05"
"NorwegianDemon","6e+05"
"Deng","6e+05"
"Schocar","6e+05"
"Carpy48","6e+05"
"Chris","6e+05"
"OVOXO","6e+05"
"phoenix","6e+05"
"DELIRIVM","6e+05"
"Rtpc31","6e+05"
"fancey13","6e+05"
"Serpe x 13","6e+05"
"JR95","6e+05"
"DarthDaevin","6e+05"
"Weaves","6e+05"
"Bru4thelou","6e+05"
"BANACKOCK","6e+05"
"Operation Ivy","6e+05"
"the5urreal","6e+05"
"Juho","6e+05"
"bobdigi9","6e+05"
"Ferwx","6e+05"
"Bamford13","6e+05"
"Sburbine","6e+05"
"Massive Coiler","6e+05"
"Jagg102","6e+05"
"Aleris","6e+05"
"Dirty Puma","6e+05"
"Gaia Mormont","6e+05"
"Tesla","6e+05"
"rtguys","6e+05"
"Wrehkz","6e+05"
"hockeyfan","6e+05"
"Elad315","6e+05"
"Jimbo1990","6e+05"
"Nike","6e+05"
"NordicNailer","6e+05"
"Muerto","6e+05"
"Stamkos Is My Dad","6e+05"
