"username","amount"
"TBK","1e+05"
"Mutedfaith","1e+05"
"Valpix","1e+05"
"LukeToussaint","1e+05"
"Dynamicmlb_42","1e+05"
"hotdog","1e+05"
"Toast","1e+05"
"Blastmeaway","1e+05"
"ZootTX","1e+05"
"notorioustig","2e+05"
"smelly","2e+05"
"Runningman434","2e+05"
"JNH","2e+05"
"dogwoodmaple","2e+05"
"DELIRIVM","2e+05"
"Wallfly","2e+05"
"Kalakar","2e+05"
"Vaxlare","2e+05"
"LarryTheMVP","2e+05"
"Amidships","2e+05"
"Tsunny","2e+05"
"Shylo_Moxii","2e+05"
"MrRuihu","2e+05"
"MightyMulder","2e+05"
"Bubba Tree","2e+05"
"Halkohol","2e+05"
"TBFAW","2e+05"
"jaypc8237","2e+05"
"Zerg","2e+05"
"Punk42AE","2e+05"
"Jorec","2e+05"
"mystick","2e+05"
"Moonchildxox","2e+05"
"Omij","2e+05"
"Neadex","2e+05"
"Eggcracker","2e+05"
"snek","2e+05"
"Jepox","2e+05"
"hhascoe","2e+05"
"ZodiacEXE","2e+05"
"sköldpaddor","2e+05"
"yosh","2e+05"
"linsangeles","2e+05"
"Deecee98","2e+05"
"Accka","2e+05"
"Henrik","2e+05"
"Unjusttelevision","2e+05"
"Toivo","3e+05"
"Mrkarma94","3e+05"
"Omniscius","3e+05"
"kahri","3e+05"
"Rabidsponge21","3e+05"
"Count Chocula","4e+05"
"o1playz","4e+05"
"DakotaB23","4e+05"
"NorwegianDemon","4e+05"
"golden_apricot","4e+05"
"MrPrime","4e+05"
"Aephino","4e+05"
"DETisHockeytown","4e+05"
"Muford","4e+05"
"Kami1931","4e+05"
"Dirty Puma","4e+05"
"kdr","4e+05"
"damienj10","4e+05"
"Shiamus","4e+05"
"Australiankek","4e+05"
"Jexter","4e+05"
"zeagle1","4e+05"
"Massive Coiler","4e+05"
"roquefort","4e+05"
"ryzuko","4e+05"
"RAmenAmen","4e+05"
"EmoLeBron","4e+05"
"Bamford13","4e+05"
"sofiem964","4e+05"
"Figgy","4e+05"
"ctots","4e+05"
"Aleris","4e+05"
"N0HBDY","4e+05"
"Kasterborous","4e+05"
"Bfine","4e+05"
"Lumosityfan","5e+05"
"gaby","5e+05"
"JaytheGreat","6e+05"
"Scrufdaddy","6e+05"
"CybershadeEDM","6e+05"
"Ferwx","6e+05"
"Dhoop","6e+05"
"DarthDaevin","6e+05"
"SpartanGibbles","6e+05"
"Bongo","6e+05"
"Chris","6e+05"
"charlieconway","6e+05"
"MattyJ","6e+05"
"Huck24","6e+05"
"HillsHaveHats","6e+05"
"ephenssta","6e+05"
"Weaves","6e+05"
"Kybel","6e+05"
"Papajon","6e+05"
"LampLighter","6e+05"
"JejuDaejiGogi","6e+05"
"Noruoficeland","6e+05"
"Steelflex","6e+05"
"wizard_literal","6e+05"
"jbay7","6e+05"
"Agito","6e+05"
"Serpe x 13","6e+05"
"kb.m","6e+05"
"Schocar","6e+05"
"OVOXO","6e+05"
"Brenadyr","6e+05"
"MattyIce","6e+05"
