"username","amount"
"Belmont","1e+05"
"Noctoris","1e+05"
"Sopath","1e+05"
"Ruggsy","1e+05"
"Inf1d3l","1e+05"
"Valpix","1e+05"
"Acsolap","1e+05"
"Waters","2e+05"
"Schocar","2e+05"
"hockeymil","2e+05"
"Whitecap","2e+05"
"jlutz14","2e+05"
"Repgnar","2e+05"
"FnoRespect","2e+05"
"WannabeFinn","2e+05"
"Missjmt","2e+05"
"taterswc","2e+05"
"golden_apricot","2e+05"
"damienj10","2e+05"
"Andy","2e+05"
"Boomerange","2e+05"
"Cuffy","2e+05"
"ThisSeemsFishy","2e+05"
"Boomcheck","2e+05"
"wizard_literal","2e+05"
"Baron","2e+05"
"Afterglow","2e+05"
"Chris-McZehrl","2e+05"
"Nictox","2e+05"
"Tsunny","2e+05"
"dogwoodmaple","2e+05"
"WonderBread","2e+05"
"r0tzbua","2e+05"
"CaptainCamel","2e+05"
"Bamford13","2e+05"
"WithTheMoose","2e+05"
"JURT","2e+05"
"koty_k","2e+05"
"JuOSu","2e+05"
"trashae","2e+05"
"ephenssta","2e+05"
"JasonHopefully","2e+05"
"ZootTX","2e+05"
"GraylessRex","2e+05"
"ImShiny","2e+05"
"soevil","2e+05"
"linsangeles","3e+05"
"Massive Coiler","3e+05"
"Chevy","3e+05"
"SchwarzNarr","3e+05"
"amjohnson636","4e+05"
"RaidTheArcade","4e+05"
"Huck24","4e+05"
"droop","4e+05"
"Ultimatedestroye","4e+05"
"natedoeshockey","4e+05"
"Bongo","4e+05"
"Takk806","4e+05"
"Muford","4e+05"
"Serpe x 13","4e+05"
"jacobcarson877","4e+05"
"ValorX77","4e+05"
"Wearingabear","4e+05"
"Aleris","4e+05"
"MrPresident","4e+05"
"Halkohol","4e+05"
"thiefofcheese","4e+05"
"icewindoo","4e+05"
"Froste39","4e+05"
"Harley x55","4e+05"
"Grum","4e+05"
"JNH","4e+05"
"TheGreatOne","4e+05"
"Lumosityfan","4e+05"
"Figgy","4e+05"
"MrPrime","4e+05"
"KaleSalad","4e+05"
"ConjureBones","4e+05"
"GreyGooseVodka","4e+05"
"PapaSorin","4e+05"
"Saucetonia","4e+05"
"Noruoficeland","4e+05"
"Ohtaay","5e+05"
"TannerPitts","5e+05"
"MattyJ","5e+05"
"FaraDian","5e+05"
"Gyro_Hero","5e+05"
"JellyRamp","5e+05"
"Scrufdaddy","6e+05"
"Chris","6e+05"
"MattyIce","6e+05"
"phoenix","6e+05"
"sliceruser","6e+05"
"39alaska39","6e+05"
"Aephino","6e+05"
"Lime","6e+05"
"NaomiMannequeen","6e+05"
"lmao","6e+05"
"locrianmidwest","6e+05"
"yosh","6e+05"
"Weaves","6e+05"
"kahri","6e+05"
"Sburbine","6e+05"
"Shiamus","6e+05"
"CementHands","6e+05"
"zeagle1","6e+05"
"baz","6e+05"
"Rtpc31","6e+05"
"Mongoose87","6e+05"
"Slappydoodle","6e+05"
"Dash","6e+05"
"JaytheGreat","6e+05"
"Bruins10","6e+05"
"gaby","6e+05"
"Cobbenstein","6e+05"
"Steelflex","6e+05"
"Revontulete","6e+05"
"FuriousChicken","6e+05"
"AuggieO","6e+05"
"NONAME","6e+05"
"Tesla","6e+05"
"ZodiacEXE","6e+05"
"Anthique","6e+05"
"JohnnyPatey","6e+05"
"bobdigi9","6e+05"
"domffl","6e+05"
"charlieconway","6e+05"
"Katth","6e+05"
"efischermann","6e+05"
"jjlangabeer","6e+05"
"NUCK","6e+05"
"Toivo","6e+05"
"Gaia Mormont","6e+05"
"st4rface","6e+05"
"KalixIzalumi","6e+05"
"OVOXO","6e+05"
"tomtommen","6e+05"
"Carpy48","6e+05"
"Allegiant","6e+05"
"skyrrhawk","6e+05"
"jbay7","6e+05"
"swoosh","6e+05"
"Rangerjase","6e+05"
"Nike","6e+05"
"Punk42AE","6e+05"
"No Goal","6e+05"
"JohnFranklinKennedy","6e+05"
"LampLighter","6e+05"
"Whikadoodle","6e+05"
"mystick","6e+05"
"vandrewski","6e+05"
"Puppy","6e+05"
"ThePyroAlpaca","6e+05"
"leafsftw1967","6e+05"
"ItsBooth","6e+05"
"MikeLiut","6e+05"
"fancey13","6e+05"
"Thunfish","6e+05"
"Wheels","6e+05"
"mee","6e+05"
"RashfordU","6e+05"
"HillsHaveHats","6e+05"
"EngynGameOver","6e+05"
"jason kranz","6e+05"
"Operation Ivy","6e+05"
"NorwegianDemon","6e+05"
"roastpuff","6e+05"
"bbjygm","6e+05"
"Dextaria","6e+05"
"sköldpaddor","6e+05"
"Zerg","6e+05"
"Slime","6e+05"
"Renomitsu","6e+05"
"spidey","6e+05"
"hockeyfan","6e+05"
"ibuprofenaddict","6e+05"
"Jorec","6e+05"
"MuNk22","6e+05"
"JR95","6e+05"
"Rabidsponge21","6e+05"
"Accka","6e+05"
"dankoa","6e+05"
"puolivalmiste","6e+05"
"Muerto","6e+05"
"CybershadeEDM","6e+05"
"egregious","6e+05"
"BANACKOCK","6e+05"
"Brenadyr","6e+05"
"Vandy","6e+05"
"David VanHousen","6e+05"
"Omij","6e+05"
"Hungy Fella","6e+05"
"Popol","6e+05"
"the5urreal","6e+05"
"Stamkos Is My Dad","6e+05"
"roquefort","6e+05"
"micool132","6e+05"
"OrbitingDeath","6e+05"
"Esso2264","6e+05"
"soulja","6e+05"
"CapnCooper","6e+05"
"hhh81","6e+05"
"Tripl3tsGamer","6e+05"
"ec06aaj","6e+05"
"NJBadApple","6e+05"
"xjoverax","6e+05"
"Australiankek","6e+05"
"Possum Queen","6e+05"
"Magenta","6e+05"
"Soviet Sexpot","6e+05"
"fubaguy","6e+05"
"tredpalo","6e+05"
"Jexter","6e+05"
"Keven","6e+05"
"slothfacekilla","6e+05"
"ViN","6e+05"
"retuperkele","6e+05"
"Troy_McClure03","6e+05"
"ShadowFenix","6e+05"
"By-Tor","6e+05"
"Otis Boudreaux","6e+05"
"prattk1987","6e+05"
"kdr","6e+05"
"Vice","6e+05"
"JamesT","6e+05"
"cake307","6e+05"
"TheOPSquid","6e+05"
"leviadan","6e+05"
"oknom","6e+05"
"Deng","6e+05"
"Bfine","6e+05"
"BarnabasCollins","6e+05"
"CptSquall","6e+05"
"steveoiscool","6e+05"
"scudmuffin19","6e+05"
"WildfireMicro","6e+05"
"Juho","6e+05"
"Tate","6e+05"
"Vrain","6e+05"
"oilmandan","6e+05"
"Urq660","6e+05"
"Salming","6e+05"
