"username","amount"
"boom","1e+05"
"Count Chocula","1e+05"
"gurbs","1e+05"
"HabsFanFromOntario","1e+05"
"Seany148","1e+05"
"WannabeFinn","1e+05"
"Schocar","2e+05"
"caltroit_red_flames","2e+05"
"juniped","2e+05"
"lemonoppy","2e+05"
"BadWolf","2e+05"
"Repgnar","2e+05"
"Whitecap","2e+05"
"Cuffy","2e+05"
"ImShiny","2e+05"
"Spartan","2e+05"
"Rich","2e+05"
"C9Van","2e+05"
"Tesla","2e+05"
"Whikadoodle","2e+05"
"Bamford13","2e+05"
"ConjureBones","2e+05"
"Leoben","2e+05"
"EngynGameOver","2e+05"
"cbx","2e+05"
"Kasterborous","2e+05"
"RashfordU","2e+05"
"AW13","2e+05"
"Massive Coiler","2e+05"
"ValorX77","2e+05"
"MMFLEX","2e+05"
"NONAME","2e+05"
"mcgriddleluver","2e+05"
"trashae","2e+05"
"soevil","2e+05"
"Eggcracker","2e+05"
"Hungy Fella","2e+05"
"Akoustique","2e+05"
"Fantobens","2e+05"
"JuOSu","2e+05"
"TannerPitts","2e+05"
"Lemorse7","2e+05"
"ephenssta","2e+05"
"droop","2e+05"
"SewingWithNancy","2e+05"
"Security Shark","2e+05"
"wizard_literal","2e+05"
"r0tzbua","2e+05"
"sköldpaddor","3e+05"
"RAmenAmen","3e+05"
"Stadacona","3e+05"
"Ultimatedestroye","4e+05"
"Scrufdaddy","4e+05"
"JNH","4e+05"
"locrianmidwest","4e+05"
"SpartanGibbles","4e+05"
"RaidTheArcade","4e+05"
"Bongo","4e+05"
"jjlangabeer","4e+05"
"Noruoficeland","4e+05"
"Wheels","4e+05"
"Kimar","4e+05"
"MrPrime","4e+05"
"MattyIce","4e+05"
"TheGreatOne","4e+05"
"Spritestuff","4e+05"
"Tsunny","4e+05"
"JaytheGreat","4e+05"
"baz","4e+05"
"sliceruser","4e+05"
"kenvald","4e+05"
"zeagle1","4e+05"
"Allegiant","4e+05"
"Revontulete","4e+05"
"ZootTX","4e+05"
"Operation Ivy","4e+05"
"Chris","4e+05"
"roastpuff","4e+05"
"Valpix","4e+05"
"GreyGooseVodka","4e+05"
"KaleSalad","4e+05"
"Punk42AE","4e+05"
"ThisSeemsFishy","4e+05"
"Joester09","4e+05"
"phoenix","5e+05"
"Chevy","5e+05"
"Carpy48","6e+05"
"mystick","6e+05"
"natedoeshockey","6e+05"
"OVOXO","6e+05"
"Lime","6e+05"
"goldenglutes","6e+05"
"Harley x55","6e+05"
"Ohtaay","6e+05"
"hockeymil","6e+05"
"Huck24","6e+05"
"hockeyboy1","6e+05"
"Weaves","6e+05"
"Jorec","6e+05"
"Z-Whiz","6e+05"
"gaby","6e+05"
"CrazyMojito","6e+05"
"NorwegianDemon","6e+05"
"Wearingabear","6e+05"
"Steelflex","6e+05"
"ThePyroAlpaca","6e+05"
"Baron","6e+05"
"Aephino","6e+05"
"Thunfish","6e+05"
"Halkohol","6e+05"
"KanameRei","6e+05"
"redwings26135","6e+05"
"MattyJ","6e+05"
"ShadowFenix","6e+05"
"charlieconway","6e+05"
"By-Tor","6e+05"
"BANACKOCK","6e+05"
"Grapehead","6e+05"
"ItsBooth","6e+05"
"kahri","6e+05"
"MrRuihu","6e+05"
"JohnnyPatey","6e+05"
"Renomitsu","6e+05"
"Froste39","6e+05"
"FuriousChicken","6e+05"
"NaomiMannequeen","6e+05"
"LampLighter","6e+05"
"Salming","6e+05"
"Arctic","6e+05"
"Shiamus","6e+05"
"amjohnson636","6e+05"
"jakkysosa","6e+05"
"lmao","6e+05"
"Grum","6e+05"
"Bruins10","6e+05"
"skyrrhawk","6e+05"
"Nike","6e+05"
"Papajon","6e+05"
"CybershadeEDM","6e+05"
"Evok","6e+05"
"Rtpc31","6e+05"
"Takk806","6e+05"
"ec06aaj","6e+05"
"tredpalo","6e+05"
"G2019","6e+05"
"Gaia Mormont","6e+05"
"roquefort","6e+05"
"Toivo","6e+05"
"Muerto","6e+05"
"tomtommen","6e+05"
"Muford","6e+05"
"Jexter","6e+05"
"KalixIzalumi","6e+05"
"Charuzu","6e+05"
"vandrewski","6e+05"
"leafsftw1967","6e+05"
"Figgy","6e+05"
"No Goal","6e+05"
"Dash","6e+05"
"HillsHaveHats","6e+05"
"xjoverax","6e+05"
"jbay7","6e+05"
"Vandy","6e+05"
"mikebobcat","6e+05"
"JR95","6e+05"
"yosh","6e+05"
"Juho","6e+05"
"Possum Queen","6e+05"
"CementHands","6e+05"
"Mongoose87","6e+05"
"AuggieO","6e+05"
"BarnabasCollins","6e+05"
"scottisheyebrow","6e+05"
"hockeyfan","6e+05"
"TheOPSquid","6e+05"
"spidey","6e+05"
"CaptainCamel","6e+05"
"Bfine","6e+05"
"oknom","6e+05"
"Sburbine","6e+05"
"egregious","6e+05"
"bobdigi9","6e+05"
"st4rface","6e+05"
"Omij","6e+05"
"prattk1987","6e+05"
"Keven","6e+05"
"okestboomer","6e+05"
"jason kranz","6e+05"
"micool132","6e+05"
"Serpe x 13","6e+05"
"cake307","6e+05"
"jacobcarson877","6e+05"
"Dextaria","6e+05"
"Aleris","6e+05"
"Otis Boudreaux","6e+05"
"MrPresident","6e+05"
"mee","6e+05"
"bluesfan55","6e+05"
"MuNk22","6e+05"
"Brenadyr","6e+05"
"slothfacekilla","6e+05"
"efischermann","6e+05"
"Zerg","6e+05"
"JohnFranklinKennedy","6e+05"
"NordicNailer","6e+05"
"N0HBDY","6e+05"
"FaraDian","6e+05"
"ViN","6e+05"
"Puppy","6e+05"
"Nictox","6e+05"
"CptSquall","6e+05"
"Anthique","6e+05"
"EricNCSU","6e+05"
"scudmuffin19","6e+05"
"louchy31","6e+05"
"Tripl3tsGamer","6e+05"
"the5urreal","6e+05"
"CapnCooper","6e+05"
"Chris-McZehrl","6e+05"
"Accka","6e+05"
"Katth","6e+05"
"OrbitingDeath","6e+05"
"Vice","6e+05"
"Stamkos Is My Dad","6e+05"
"swoosh","6e+05"
"DETisHockeytown","6e+05"
"Mtstreaks04","6e+05"
"hhh81","6e+05"
"JustHereToLeave","6e+05"
"Cootdaddy","6e+05"
"Magenta","6e+05"
"jason97","6e+05"
"Troy_McClure03","6e+05"
"Rabidsponge21","6e+05"
"fancey13","6e+05"
"Australiankek","6e+05"
"Popol","6e+05"
"YetiTaz","6e+05"
"steveoiscool","6e+05"
"Rengoku","6e+05"
"bbjygm","6e+05"
"dankoa","6e+05"
"Waters","6e+05"
"JamesT","6e+05"
"Soviet Sexpot","6e+05"
"Lumosityfan","6e+05"
"TipToasty","6e+05"
"kdr","6e+05"
"LeakyCink","6e+05"
"Louchyz","6e+05"
"leviadan","6e+05"
"Tate","6e+05"
"NUCK","6e+05"
"NJBadApple","6e+05"
"ibuprofenaddict","6e+05"
"soulja","6e+05"
"Vrain","6e+05"
"Deng","6e+05"
"Gyro_Hero","6e+05"
"icewindoo","6e+05"
"ghamss","6e+05"
"Esso2264","6e+05"
"WildfireMicro","6e+05"
"retuperkele","6e+05"
"Urq660","6e+05"
"puolivalmiste","6e+05"
