"username","amount"
"Reedy0rNot","1e+05"
"CementHands","1e+05"
"RAmenAmen","1e+05"
"Grum","1e+05"
"Wally","1e+05"
"Seany148","1e+05"
"Mazatt","1e+05"
"JoeSteel","1e+05"
"golden_apricot","1e+05"
"dogwoodmaple","2e+05"
"Scrufdaddy","2e+05"
"Wheels","2e+05"
"JR95","2e+05"
"DELIRIVM","2e+05"
"natedoeshockey","2e+05"
"jaypc8237","2e+05"
"grimgrum","2e+05"
"raymond3000","2e+05"
"LuckySeven","2e+05"
"st4rface","2e+05"
"DorkDipplet","2e+05"
"karey","2e+05"
"OrbitingDeath","2e+05"
"Massive Coiler","2e+05"
"Mayuu","2e+05"
"Rtpc31","2e+05"
"thiefofcheese","2e+05"
"DigDoug11","2e+05"
"jollyjiggs","2e+05"
"MikeLiut","2e+05"
"NorwegianDemon","2e+05"
"baz","2e+05"
"Jorec","2e+05"
"chetib","2e+05"
"JNH","2e+05"
"ephenssta","2e+05"
"FuriousChicken","2e+05"
"Rangerjase","2e+05"
"Hordle","2e+05"
"domffl","2e+05"
"BANACKOCK","2e+05"
"G2019","3e+05"
"Carpy48","3e+05"
"MuNk22","3e+05"
"honey","3e+05"
"Chevy","3e+05"
"Evok","4e+05"
"swoosh","4e+05"
"yosh","4e+05"
"Ohtaay","4e+05"
"Rotti","4e+05"
"Operation Ivy","4e+05"
"charlieconway","4e+05"
"notorioustig","4e+05"
"fubaguy","4e+05"
"skyrrhawk","4e+05"
"sköldpaddor","4e+05"
"SewingWithNancy","4e+05"
"zaybae","4e+05"
"Frenchie","4e+05"
"Saucetonia","4e+05"
"linsangeles","4e+05"
"JT3","4e+05"
"Spartan","4e+05"
"dankoa","4e+05"
"efischermann","4e+05"
"Toivo","4e+05"
"Akoustique","4e+05"
"UberBJ","4e+05"
"LordBallGag","5e+05"
"Valpix","5e+05"
"mee","5e+05"
"Takk806","5e+05"
"scudmuffin19","5e+05"
"diacope","6e+05"
"Repgnar","6e+05"
"FaraDian","6e+05"
"Bongo","6e+05"
"LampLighter","6e+05"
"Bruins10","6e+05"
"Thunfish","6e+05"
"WannabeFinn","6e+05"
"RaidTheArcade","6e+05"
"Troy_McClure03","6e+05"
"CptSquall","6e+05"
"ec06aaj","6e+05"
"MMFLEX","6e+05"
"KalixIzalumi","6e+05"
"CrazyMojito","6e+05"
"puolivalmiste","6e+05"
"sliceruser","6e+05"
"mystick","6e+05"
"kahri","6e+05"
"gaby","6e+05"
"Shiamus","6e+05"
"spidey","6e+05"
"Seb","6e+05"
"wizard_literal","6e+05"
"Juho","6e+05"
"Tesla","6e+05"
"jacobcarson877","6e+05"
"ThePyroAlpaca","6e+05"
"C9Van","6e+05"
"JohnnyPatey","6e+05"
"Dhoop","6e+05"
"steveoiscool","6e+05"
"tomtommen","6e+05"
"soevil","6e+05"
"Hungy Fella","6e+05"
"jbay7","6e+05"
"CloudRobot","6e+05"
"leviadan","6e+05"
"Urq660","6e+05"
"Katth","6e+05"
"Australiankek","6e+05"
"MrPresident","6e+05"
"WildfireMicro","6e+05"
"BarnabasCollins","6e+05"
"the5urreal","6e+05"
"hockeyfan","6e+05"
"christopolees","6e+05"
"NaomiMannequeen","6e+05"
"roastpuff","6e+05"
"Anthique","6e+05"
"ShadowFenix","6e+05"
"Aephino","6e+05"
"kenvald","6e+05"
"Rabidsponge21","6e+05"
"TheOPSquid","6e+05"
"hhh81","6e+05"
"Nictox","6e+05"
"Salming","6e+05"
"downer","6e+05"
"slothfacekilla","6e+05"
"Jexter","6e+05"
"Weaves","6e+05"
"ibuprofenaddict","6e+05"
"CapnCooper","6e+05"
"oknom","6e+05"
"Esso2264","6e+05"
"ViN","6e+05"
"PapaSorin","6e+05"
"bbjygm","6e+05"
"Puppy","6e+05"
"JamesT","6e+05"
"Keven","6e+05"
"liebolda","6e+05"
"Nike","6e+05"
