"username","amount"
"dogwoodmaple","1e+05"
"RAmenAmen","1e+05"
"cake307","1e+05"
"G2019","1e+05"
"SabresFan","1e+05"
"Seaside","1e+05"
"DETisHockeytown","2e+05"
"DigDoug11","2e+05"
"golden_apricot","2e+05"
"Jonnyhockey17","2e+05"
"MightyMulder","2e+05"
"Magenta","2e+05"
"Shiamus","2e+05"
"Daleks","2e+05"
"BANACKOCK","2e+05"
"o1playz","2e+05"
"FuriousChicken","2e+05"
"RainDelay","2e+05"
"NYRangers","2e+05"
"Zerg","2e+05"
"Rich","2e+05"
"OhhClampz","2e+05"
"Otis Boudreaux","2e+05"
"Brandon","2e+05"
"sobrien6187","2e+05"
"Caspwad","2e+05"
"NorwegianDemon","2e+05"
"AuggieO","2e+05"
"prattk1987","2e+05"
"Nictox","2e+05"
"Hoodz_91","2e+05"
"oknom","2e+05"
"LtBlackGrizzly","2e+05"
"Louchyz","2e+05"
"Chris","2e+05"
"zeekthegeek","2e+05"
"tredpalo","2e+05"
"Dangles13","2e+05"
"Metafiction","2e+05"
"Bfine","2e+05"
"ibuprofenaddict","2e+05"
"bbp","2e+05"
"vendettaca","2e+05"
"Rtpc31","2e+05"
"Lpapi","3e+05"
"HabsFanFromOntario","3e+05"
"Mongoose87","3e+05"
"EmoLeBron","3e+05"
"JohnFranklinKennedy","3e+05"
"cowbutch","3e+05"
"mattebleu","4e+05"
"kahri","4e+05"
"MattyIce","4e+05"
"plummdogmillionaire","4e+05"
"swoosh","4e+05"
"Pandar","4e+05"
"homercrates","4e+05"
"Thunfish","4e+05"
"TipToasty","4e+05"
"ShadowFenix","4e+05"
"Habsfan_nick","4e+05"
"Salming","4e+05"
"bigbluex02","4e+05"
"hockeyfan","4e+05"
"Joriel","4e+05"
"Marshi","4e+05"
"bobdigi9","4e+05"
"Jorec","4e+05"
"kb.m","4e+05"
"Arkz","4e+05"
"LampLighter","4e+05"
"ilgatto","4e+05"
"hockeymil","4e+05"
"ByrdeMan","4e+05"
"amjohnson636","4e+05"
"CheeseConeys","4e+05"
"Andy","4e+05"
"Suneater","4e+05"
"egregious","4e+05"
"Duff101","4e+05"
"anywheresoundsnice","4e+05"
"sixhausen","4e+05"
"FourFour","4e+05"
"SauceM","5e+05"
"tomtommen","5e+05"
"TheGame052","5e+05"
"BoxOfRox","5e+05"
"Shmelmorg","6e+05"
"Scrufdaddy","6e+05"
"Huck24","6e+05"
"Ivornen","6e+05"
"xenosthelegend","6e+05"
"Weaves","6e+05"
"Operation Ivy","6e+05"
"micool132","6e+05"
"NessleKrunk","6e+05"
"Clint Eastwood","6e+05"
"Toaster","6e+05"
"jreiser18","6e+05"
"robstien","6e+05"
"Renomitsu","6e+05"
"Dash","6e+05"
"zeagle1","6e+05"
"Bluedog25123","6e+05"
"icnatspel","6e+05"
"mcpumpkin","6e+05"
"Kikou","6e+05"
"Gaia Mormont","6e+05"
"vbottas17","6e+05"
"JR95","6e+05"
"CementHands","6e+05"
"Toivo","6e+05"
"Durodo","6e+05"
"MrPresident","6e+05"
"McAl95","6e+05"
"jason97","6e+05"
