"username","amount"
"Pyro182","1e+05"
"aj.buggs","1e+05"
"mcgriddleluver","1e+05"
"NaomiMannequeen","1e+05"
"FaraDian","1e+05"
"CloudRobot","1e+05"
"Gage2","1e+05"
"IceeBreaksTheSHL","1e+05"
"WannabeFinn","1e+05"
"ZootTX","1e+05"
"dogwoodmaple","2e+05"
"Fluberwusterdinge","2e+05"
"trashae","2e+05"
"Repgnar","2e+05"
"Lumosityfan","2e+05"
"hockeymil","2e+05"
"Baron","2e+05"
"Massive Coiler","2e+05"
"natedoeshockey","2e+05"
"JNH","2e+05"
"Punk42AE","2e+05"
"TheHockey_Pro","2e+05"
"CrazyMojito","2e+05"
"skyrrhawk","2e+05"
"Steelflex","2e+05"
"LeakyCink","2e+05"
"roastpuff","2e+05"
"Thelastheraclid","2e+05"
"jakkysosa","2e+05"
"Aurora","2e+05"
"Hungy Fella","2e+05"
"Aephino","2e+05"
"damienj10","2e+05"
"Andy","2e+05"
"TheOPSquid","2e+05"
"Aleris","2e+05"
"AuggieO","2e+05"
".bojo","2e+05"
"Mutedfaith","2e+05"
"Z0REM","2e+05"
"Cobbenstein","2e+05"
"Frenchie","2e+05"
"kenvald","2e+05"
"KanameRei","2e+05"
"Unjusttelevision","2e+05"
"lemonoppy","2e+05"
"RainDelay","2e+05"
"Accka","2e+05"
"FingolfinandRingil","2e+05"
"JohnnyPatey","2e+05"
"Count Chocula","3e+05"
"Ohtaay","3e+05"
"Ferwx","3e+05"
"EmoLeBron","3e+05"
"yosh","3e+05"
"sköldpaddor","3e+05"
"Kalakar","3e+05"
"Scrufdaddy","4e+05"
"Serpe x 13","4e+05"
"ZodiacEXE","4e+05"
"egregious","4e+05"
"redwings26135","4e+05"
"CementHands","4e+05"
"Shiamus","4e+05"
"OVOXO","4e+05"
"Hetaksh03","4e+05"
"charlieconway","4e+05"
"No Goal","4e+05"
"zeagle1","4e+05"
"noxu","4e+05"
"Z-Whiz","4e+05"
"Halkohol","4e+05"
"Tesla","4e+05"
"Chris-McZehrl","4e+05"
"FuriousChicken","4e+05"
"Lime","4e+05"
"ViN","4e+05"
"Samsung virtual assistant","4e+05"
"Bongo","4e+05"
"Grum","4e+05"
"MattyIce","4e+05"
"wizard_literal","4e+05"
"39alaska39","4e+05"
"DETisHockeytown","4e+05"
"Huck24","4e+05"
"Jorec","4e+05"
"bjkman","4e+05"
"Papajon","4e+05"
"droop","4e+05"
"Security Shark","4e+05"
"Kar3n","4e+05"
"NUCK","4e+05"
"Vaxlare","4e+05"
"Raven","4e+05"
"SewingWithNancy","4e+05"
"Rtpc31","4e+05"
"scottisheyebrow","4e+05"
"Kami1931","4e+05"
"Bfine","4e+05"
"thatguy131","5e+05"
"kahri","5e+05"
"anuragb","5e+05"
"hitlock","5e+05"
"Katth","6e+05"
"TheGreatToeJam","6e+05"
"LampLighter","6e+05"
"Jumbobone19","6e+05"
"Ara","6e+05"
"Mongoose87","6e+05"
"DylTheThrill","6e+05"
"phoenix","6e+05"
"Bruins10","6e+05"
"JejuDaejiGogi","6e+05"
"CybershadeEDM","6e+05"
"Weaves","6e+05"
"TonyW19","6e+05"
"ThePyroAlpaca","6e+05"
"micool132","6e+05"
"Nike","6e+05"
"JaytheGreat","6e+05"
"Sburbine","6e+05"
"Bamford13","6e+05"
"BANACKOCK","6e+05"
"TheGreatOne","6e+05"
"Operation Ivy","6e+05"
"Takk806","6e+05"
"Muford","6e+05"
"mee","6e+05"
"gaby","6e+05"
"Schocar","6e+05"
"ztevans","6e+05"
"Brenadyr","6e+05"
"Chris","6e+05"
"MattyJ","6e+05"
"MrPresident","6e+05"
"Jimbo1990","6e+05"
"Carpy48","6e+05"
"st4rface","6e+05"
"ShadowFenix","6e+05"
"spidey","6e+05"
"roquefort","6e+05"
"Bru4thelou","6e+05"
"mikebobcat","6e+05"
"tomtommen","6e+05"
"Dirty Puma","6e+05"
"jbay7","6e+05"
"Gaia Mormont","6e+05"
"Muerto","6e+05"
"Juho","6e+05"
"Milexnc","6e+05"
"ocho","6e+05"
"ibuprofenaddict","6e+05"
"JustHereToLeave","6e+05"
"dankoa","6e+05"
"soulja","6e+05"
"Toivo","6e+05"
"G2019","6e+05"
"CptSquall","6e+05"
"the5urreal","6e+05"
"NorwegianDemon","6e+05"
"MrPrime","6e+05"
"KalixIzalumi","6e+05"
"Cootdaddy","6e+05"
"JohnFranklinKennedy","6e+05"
"jacobcarson877","6e+05"
"ec06aaj","6e+05"
"scudmuffin19","6e+05"
"McScootie","6e+05"
"Deng","6e+05"
"oknom","6e+05"
"hockeyfan","6e+05"
"Anthique","6e+05"
"vbottas17","6e+05"
"swoosh","6e+05"
"Shylo_Moxii","6e+05"
