"username","amount"
"Lpapi","1e+05"
"Moziawato","1e+05"
"robstien","1e+05"
"Skeezer","1e+05"
"Seaside","1e+05"
"WannabeFinn","1e+05"
"CaptainCrazy","2e+05"
"skyrrhawk","2e+05"
"xenosthelegend","2e+05"
"Steelflex","2e+05"
"Tet","2e+05"
"Zag","2e+05"
"fridayhungary","2e+05"
"Casey","2e+05"
"puolivalmiste","2e+05"
"NYRangers","2e+05"
"Denia11","2e+05"
"Daleks","2e+05"
"swoosh","2e+05"
"OhhClampz","2e+05"
"FuriousChicken","2e+05"
"Marshi","2e+05"
"sobrien6187","2e+05"
"Puppy","2e+05"
"sköldpaddor","2e+05"
"rjmw","2e+05"
"uhnp","2e+05"
"SauceM","2e+05"
"yosh","2e+05"
"amjohnson636","2e+05"
"hockeymil","2e+05"
"Murtsi","2e+05"
"Neko","2e+05"
"bluesfan55","2e+05"
"Jonnyhockey17","2e+05"
"babufrik","2e+05"
"sixhausen","2e+05"
".bojo","2e+05"
"Louchyz","2e+05"
"EurovisionAmity","2e+05"
"Rengoku","2e+05"
"ManiaxSH","2e+05"
"CloudRobot","2e+05"
"anywheresoundsnice","2e+05"
"MattyIce","2e+05"
"notoriousTRON","2e+05"
"mer","3e+05"
"Revontulete","3e+05"
"FaeFiyaa","4e+05"
"Katth","4e+05"
"bigbluex02","4e+05"
"Lasagna16","4e+05"
"ihatereyson","4e+05"
"golden_apricot","4e+05"
"NessleKrunk","4e+05"
"jfv888","4e+05"
"w3nvy","4e+05"
"Shmelmorg","4e+05"
"Carpy48","4e+05"
"Suneater","4e+05"
"EricNCSU","4e+05"
"AuggieO","4e+05"
"Clint Eastwood","4e+05"
"bobdigi9","4e+05"
"captainsb","4e+05"
"Bfine","4e+05"
"FourFour","4e+05"
"Blambino","4e+05"
"MyLittleHexx","4e+05"
"Durodo","4e+05"
"Rtpc31","4e+05"
"Ashes","4e+05"
"iamslm22","4e+05"
"Chevy","4e+05"
"micool132","5e+05"
"TipToasty","5e+05"
"Gaunthor","5e+05"
"Scrufdaddy","6e+05"
"Ivornen","6e+05"
"Dextaria","6e+05"
"Bloodless","6e+05"
"nawso","6e+05"
"jason97","6e+05"
"Jorec","6e+05"
"Weaves","6e+05"
"homercrates","6e+05"
"plummdogmillionaire","6e+05"
"LampLighter","6e+05"
"Huck24","6e+05"
"Pandar","6e+05"
"cowbutch","6e+05"
"CybershadeEDM","6e+05"
"Dash","6e+05"
"roquefort","6e+05"
"zeagle1","6e+05"
"Quitolis","6e+05"
"NorwegianDemon","6e+05"
"Tesla","6e+05"
"hockeyfan","6e+05"
"Arkz","6e+05"
"diacope","6e+05"
"Kikou","6e+05"
