"username","amount"
"Nhamlet","1e+05"
"Crunk","1e+05"
"EmoLeBron","1e+05"
"Rich","1e+05"
"Wally","1e+05"
"G2019","1e+05"
"Cameron269","1e+05"
"ihatereyson","1e+05"
"Mr35","1e+05"
"JoeyPoggers","1e+05"
"VRapa","1e+05"
"r0tzbua","1e+05"
"Kaliyevl34l","1e+05"
"sve7en","1e+05"
"WannabeFinn","1e+05"
"JNH","2e+05"
"hannahg32","2e+05"
"CementHands","2e+05"
"taterswc","2e+05"
"Boomcheck","2e+05"
"Security Shark","2e+05"
"oilmandan","2e+05"
"BANACKOCK","2e+05"
"jj2416","2e+05"
"linsangeles","2e+05"
"Whitecap","2e+05"
"zaynzk","2e+05"
"baz","2e+05"
"VXLTA","2e+05"
"Ultimatedestroye","2e+05"
"the5urreal","2e+05"
"ThatDamnWalrus","2e+05"
"Belmont","2e+05"
"Juice.Williams","2e+05"
"grimgrum","2e+05"
"Dynamicmlb_42","2e+05"
"Waldo","2e+05"
"GraylessRex","3e+05"
"FaraDian","3e+05"
"luke","3e+05"
"Tsunny","3e+05"
"Rangerjase","3e+05"
"skyrrhawk","4e+05"
"MMFLEX","4e+05"
"AW13","4e+05"
"DigDoug11","4e+05"
"JURT","4e+05"
"Thelastheraclid","4e+05"
"Jorec","4e+05"
"Bamford13","4e+05"
"unconfident69","4e+05"
"Whikadoodle","4e+05"
"Zema","4e+05"
"zaybae","4e+05"
"Poiklm","4e+05"
"WonderBread","4e+05"
"Evok","4e+05"
"SpartanGibbles","4e+05"
"wizard_literal","4e+05"
"FuriousChicken","4e+05"
"NYR73","4e+05"
"Saucetonia","4e+05"
"SewingWithNancy","4e+05"
"Z0REM","4e+05"
"UberBJ","4e+05"
"domffl","4e+05"
"Connor McDusty","4e+05"
"Thunfish","4e+05"
"MyLittleHexx","4e+05"
"goilers","5e+05"
"TannerPitts","5e+05"
"yosh","5e+05"
"Grybyx","5e+05"
"Chevy","5e+05"
"No Goal","5e+05"
"JuOSu","6e+05"
"Scrufdaddy","6e+05"
"natedoeshockey","6e+05"
"notorioustig","6e+05"
"Rotti","6e+05"
"locrianmidwest","6e+05"
"Repgnar","6e+05"
"Weaves","6e+05"
"sköldpaddor","6e+05"
"trella","6e+05"
"Huck24","6e+05"
"charlieconway","6e+05"
"Jepox","6e+05"
"lemonoppy","6e+05"
"vbottas17","6e+05"
"micool132","6e+05"
"Crazylemire","6e+05"
"trashae","6e+05"
"Z-Whiz","6e+05"
"Hungy Fella","6e+05"
"Smirnov Light","6e+05"
"DoubleDub","6e+05"
"downer","6e+05"
"fubaguy","6e+05"
"Atox","6e+05"
"ShadowFenix","6e+05"
"LampLighter","6e+05"
"JaytheGreat","6e+05"
"Clapbomb_IV","6e+05"
"roquefort","6e+05"
"Bruins10","6e+05"
"RaidTheArcade","6e+05"
"Wearingabear","6e+05"
"Halkohol","6e+05"
"Punk42AE","6e+05"
"Cuffy","6e+05"
"Bongo","6e+05"
"Zaitsev","6e+05"
"ZootTX","6e+05"
"bobdigi9","6e+05"
"Tesla","6e+05"
"Lime","6e+05"
"Tripl3tsGamer","6e+05"
"oknom","6e+05"
"goldenglutes","6e+05"
"gaby","6e+05"
"MuNk22","6e+05"
"ItsBooth","6e+05"
"Slappydoodle","6e+05"
"spidey","6e+05"
"kahri","6e+05"
"KalixIzalumi","6e+05"
"zeagle1","6e+05"
"Rtpc31","6e+05"
"amjohnson636","6e+05"
"sliceruser","6e+05"
"Nictox","6e+05"
"Nike","6e+05"
"Seb","6e+05"
"Stanger77","6e+05"
"phoenix","6e+05"
"Tdan04","6e+05"
"Serpe x 13","6e+05"
"Aephino","6e+05"
"CreHuf8","6e+05"
"Accka","6e+05"
"Rabidsponge21","6e+05"
"jjlangabeer","6e+05"
"NaomiMannequeen","6e+05"
"Dextaria","6e+05"
"Spritestuff","6e+05"
"PapaSorin","6e+05"
"MrPresident","6e+05"
"tomtommen","6e+05"
"Troy_McClure03","6e+05"
"CloudRobot","6e+05"
"Schocar","6e+05"
"Fitted2106","6e+05"
"prattk1987","6e+05"
"Shiamus","6e+05"
"leafsftw1967","6e+05"
"Zerg","6e+05"
"JohnnyPatey","6e+05"
"Operation Ivy","6e+05"
"IntelligentPea8396","6e+05"
"CaptainCamel","6e+05"
"Carpy48","6e+05"
"Vandy","6e+05"
"JR95","6e+05"
"Ohtaay","6e+05"
"MattyJ","6e+05"
"NorwegianDemon","6e+05"
"ephenssta","6e+05"
"Mysterious_Fish","6e+05"
"mystick","6e+05"
"scudmuffin19","6e+05"
"Muerto","6e+05"
"soevil","6e+05"
"dankoa","6e+05"
"NJBadApple","6e+05"
"Wheels","6e+05"
"MikeLiut","6e+05"
"slothfacekilla","6e+05"
"Andy","6e+05"
"C9Van","6e+05"
"roastpuff","6e+05"
"ZodiacEXE","6e+05"
"Katth","6e+05"
"hockeyfan","6e+05"
"efischermann","6e+05"
"Takk806","6e+05"
"SloppyPainter","6e+05"
"jbay7","6e+05"
"jacobcarson877","6e+05"
"ec06aaj","6e+05"
"Esso2264","6e+05"
"OrbitingDeath","6e+05"
