"username","amount"
"Leppish","1e+05"
"Grum","1e+05"
"McGriddy10","1e+05"
"_Blitz_","1e+05"
"Evok","1e+05"
"LordBallGag","1e+05"
"Dhoop","2e+05"
"Scrufdaddy","2e+05"
"By-Tor","2e+05"
"NamelessNate","2e+05"
"FuriousChicken","2e+05"
"RainDelay","2e+05"
"Mazatt","2e+05"
"Arctic","2e+05"
"linsangeles","2e+05"
"leafsftw1967","2e+05"
"ephenssta","2e+05"
"vic03","2e+05"
"scudmuffin19","2e+05"
"CaptainCamel","2e+05"
"Saucetonia","2e+05"
"Gadget","2e+05"
"JR95","2e+05"
"JoeSteel","2e+05"
"tomtommen","2e+05"
"DorkDipplet","2e+05"
"Wearingabear","2e+05"
"BANACKOCK","2e+05"
"UberBJ","2e+05"
"DELIRIVM","2e+05"
"MyLittleHexx","2e+05"
"DigDoug11","2e+05"
"hannahg32","3e+05"
"Wally","3e+05"
"boom","3e+05"
"MikeLiut","3e+05"
"DrunkenTeddy","3e+05"
"swoosh","3e+05"
"Urq660","3e+05"
"LampLighter","4e+05"
"Ohtaay","4e+05"
"dasboot","4e+05"
".bojo","4e+05"
"Atox","4e+05"
"micool132","4e+05"
"st4rface","4e+05"
"G2019","4e+05"
"retuperkele","4e+05"
"sköldpaddor","4e+05"
"Anthique","4e+05"
"hockeyfan","4e+05"
"Tsunny","4e+05"
"Weaves","4e+05"
"OrbitingDeath","4e+05"
"the5urreal","4e+05"
"Bruins10","4e+05"
"zaybae","4e+05"
"Hordle","4e+05"
"JT3","4e+05"
"Rtpc31","4e+05"
"Frenchie","4e+05"
"Jorec","4e+05"
"jaypc8237","4e+05"
"honey","4e+05"
"ShadowFenix","4e+05"
"Carpy48","5e+05"
"Chevy","5e+05"
"MuNk22","5e+05"
"jbay7","5e+05"
"FaraDian","5e+05"
"AK41","5e+05"
"christopolees","5e+05"
"spidey","5e+05"
"Juho","6e+05"
"diacope","6e+05"
"dogwoodmaple","6e+05"
"Bongo","6e+05"
"kahri","6e+05"
"grimgrum","6e+05"
"Rotti","6e+05"
"NaomiMannequeen","6e+05"
"CloudRobot","6e+05"
"ViN","6e+05"
"Takk806","6e+05"
"charlieconway","6e+05"
"KalixIzalumi","6e+05"
"chetib","6e+05"
"JohnnyPatey","6e+05"
"skyrrhawk","6e+05"
"Tesla","6e+05"
"MrPresident","6e+05"
"ec06aaj","6e+05"
"RaidTheArcade","6e+05"
"CptSquall","6e+05"
"Operation Ivy","6e+05"
"WildfireMicro","6e+05"
"Troy_McClure03","6e+05"
"C9Van","6e+05"
"Mayuu","6e+05"
"Shiamus","6e+05"
"natedoeshockey","6e+05"
"ThePyroAlpaca","6e+05"
"gaby","6e+05"
"Muerto","6e+05"
"leviadan","6e+05"
"sliceruser","6e+05"
"Aephino","6e+05"
"mystick","6e+05"
"domffl","6e+05"
"jacobcarson877","6e+05"
"hhh81","6e+05"
"Jexter","6e+05"
"downer","6e+05"
"MMFLEX","6e+05"
"Australiankek","6e+05"
"Katth","6e+05"
"Serpe x 13","6e+05"
"WannabeFinn","6e+05"
"Nictox","6e+05"
"BarnabasCollins","6e+05"
"NorwegianDemon","6e+05"
"Wheels","6e+05"
"PapaSorin","6e+05"
"fubaguy","6e+05"
"ibuprofenaddict","6e+05"
"steveoiscool","6e+05"
"thiefofcheese","6e+05"
"Esso2264","6e+05"
"TheOPSquid","6e+05"
"Nike","6e+05"
"CapnCooper","6e+05"
"Thunfish","6e+05"
"roastpuff","6e+05"
"soevil","6e+05"
"CrazyMojito","6e+05"
"wizard_literal","6e+05"
"Keven","6e+05"
"oknom","6e+05"
"Rabidsponge21","6e+05"
"puolivalmiste","6e+05"
"Akoustique","6e+05"
"kenvald","6e+05"
"Toivo","6e+05"
"Puppy","6e+05"
"slothfacekilla","6e+05"
"bbjygm","6e+05"
"JamesT","6e+05"
"SewingWithNancy","6e+05"
"Arcalegion","6e+05"
"liebolda","6e+05"
"SledgehammerPete","6e+05"
"Salming","6e+05"
"dankoa","6e+05"
