"username","amount"
"babufrik","1e+05"
"OblivionWalker","1e+05"
"jreiser18","1e+05"
"Nion","1e+05"
"WannabeFinn","1e+05"
"Conraddvd","2e+05"
"tredpalo","2e+05"
"Gordon Bombay","2e+05"
"ihatereyson","2e+05"
"Obsolete","2e+05"
"Mooty99","2e+05"
"NYR73","2e+05"
"Whitecap","2e+05"
"TheLokiWild","2e+05"
"MrRuihu","2e+05"
"Bongo","2e+05"
"Summerstood","2e+05"
"Palace_Posy524","2e+05"
"NYRangers","2e+05"
"JimdulifAA","2e+05"
"kdr","2e+05"
"golden_apricot","2e+05"
"ilgatto","2e+05"
"Z-Whiz","2e+05"
"Raven","2e+05"
"Hacob","2e+05"
"LampLighter","2e+05"
"AriaEXE","2e+05"
"PixelNick13","2e+05"
"Evil_AllBran","2e+05"
"Bubba Tree","2e+05"
"HabsFanFromOntario","2e+05"
"FuriousChicken","2e+05"
"Rookyi","2e+05"
"JuOSu","2e+05"
"ThePyroAlpaca","2e+05"
"cbx","2e+05"
"LeakyCink","2e+05"
"Colton_MC","2e+05"
"EricNCSU","2e+05"
"Jepox","2e+05"
"Popol","2e+05"
"amjohnson636","2e+05"
"Vulfzilla","2e+05"
"Alaska","2e+05"
"MyLittleHexx","2e+05"
"Habsfan_nick","2e+05"
"sytarah","2e+05"
"Wrehkz","2e+05"
"DETisHockeytown","3e+05"
"Bearen","3e+05"
"HanTheMan_","3e+05"
"RAmenAmen","3e+05"
"G2019","3e+05"
"anuragb","3e+05"
"AdamEPlays","3e+05"
"Katth","4e+05"
"OhFuckALawyer","4e+05"
"xenosthelegend","4e+05"
"wumaduce","4e+05"
"Gallade081","4e+05"
"Chevy","4e+05"
"lunaripcole","4e+05"
"CheeseConeys","4e+05"
"Shiamus","4e+05"
"thatguy131","4e+05"
"ImShiny","4e+05"
"overdoo","4e+05"
"Rtpc31","4e+05"
"Alice","4e+05"
"Jonnyhockey17","4e+05"
"Chris","4e+05"
"hockeymil","4e+05"
"Standardan","4e+05"
"OVOXO","4e+05"
"Sevrin","4e+05"
"sofiem964","4e+05"
"ForSucksFake","4e+05"
"roastpuff","4e+05"
"JBeckQuest","4e+05"
"dankoa","4e+05"
"Moreorless89","4e+05"
"jerometuna","4e+05"
"Tmoney6996","4e+05"
"AgentSmith630","4e+05"
"BANACKOCK","5e+05"
"Baron1898","6e+05"
"Pandar","6e+05"
"Gifter of Bikes","6e+05"
"NorwegianDemon","6e+05"
"Mongoose87","6e+05"
"Rancidbudgie","6e+05"
"Log Wolverine Hunts","6e+05"
"TheWoZy","6e+05"
"skyrrhawk","6e+05"
"jaypc8237","6e+05"
"Arkz","6e+05"
"Skeezer","6e+05"
"Jorec","6e+05"
"charlieconway","6e+05"
"Grum","6e+05"
"Brenadyr","6e+05"
"KalixIzalumi","6e+05"
"kb.m","6e+05"
"sixhausen","6e+05"
"Serpe x 13","6e+05"
"CybershadeEDM","6e+05"
"GrilledTwinkiez","6e+05"
"AuggieO","6e+05"
"Pelochyta","6e+05"
"jcole","6e+05"
"dude_man","6e+05"
"Thunfish","6e+05"
"anders","6e+05"
"plummdogmillionaire","6e+05"
"Huck24","6e+05"
"Tesla","6e+05"
"micool132","6e+05"
"MattyIce","6e+05"
"Daleks","6e+05"
"Gaia Mormont","6e+05"
"Durodo","6e+05"
"Puppy","6e+05"
"mcpumpkin","6e+05"
"Scrufdaddy","6e+05"
"NoFace","6e+05"
"Dash","6e+05"
"Toivo","6e+05"
"Dman2213","6e+05"
"spidey","6e+05"
"Vandy","6e+05"
"Magenta","6e+05"
"Deli","6e+05"
"Operation Ivy","6e+05"
"tomtommen","6e+05"
"Dextaria","6e+05"
"puolivalmiste","6e+05"
"CharethCutestory78","6e+05"
"Weaves","6e+05"
"Juho","6e+05"
"Duff101","6e+05"
"Papajon","6e+05"
"zeagle1","6e+05"
"RLG91","6e+05"
"Louchyz","6e+05"
"MMFLEX","6e+05"
"Nictox","6e+05"
"bobdigi9","6e+05"
"Dziadek93","6e+05"
"anywheresoundsnice","6e+05"
"Carpy48","6e+05"
"captainsb","6e+05"
"Ivornen","6e+05"
"Salming","6e+05"
"mattebleu","6e+05"
"RainDelay","6e+05"
"Renomitsu","6e+05"
"homercrates","6e+05"
"Muerto","6e+05"
"bbjygm","6e+05"
"BXM","6e+05"
"FingolfinandRingil","6e+05"
"FaraDian","6e+05"
"sobrien6187","6e+05"
"Bluedog25123","6e+05"
"vbottas17","6e+05"
"Massive Coiler","6e+05"
"Otrebor13","6e+05"
"RoyRivers","6e+05"
"jason97","6e+05"
"LordBallGag","6e+05"
"Bfine","6e+05"
"Mtstreaks04","6e+05"
"notoriousTRON","6e+05"
"ShadowFenix","6e+05"
"SledgehammerPete","6e+05"
"MrPresident","6e+05"
"MuNk22","6e+05"
"soulja","6e+05"
"Hazwi","6e+05"
"ibuprofenaddict","6e+05"
"Metafiction","6e+05"
"Dangles13","6e+05"
"Sajkashi","6e+05"
"Confusion","6e+05"
"LtBlackGrizzly","6e+05"
"LukeToussaint","6e+05"
"Kyamprac","6e+05"
"leafsftw1967","6e+05"
"DApolloS","6e+05"
"TipToasty","6e+05"
"Vumion","6e+05"
