"username","amount"
"hannahg32","1e+05"
"ihatereyson","1e+05"
"HabsFanFromOntario","1e+05"
"Ohtaay","1e+05"
"TheRoyalEmpoleon","1e+05"
"boom","1e+05"
"RomanesEuntDomus","1e+05"
"Reno","1e+05"
"Eggcracker","1e+05"
"Whitecap","1e+05"
"ZootTX","1e+05"
"TacocaT 2","1e+05"
"Chris","1e+05"
"zaybae","2e+05"
"jlutz14","2e+05"
"Dindog","2e+05"
"Bubba Tree","2e+05"
"Spartan","2e+05"
"Scrufdaddy","2e+05"
"JaytheGreat","2e+05"
"Bruins10","2e+05"
"Kalakar","2e+05"
"Mysterious_Fish","2e+05"
"CrazyMojito","2e+05"
"RainDelay","2e+05"
"Lime","2e+05"
"charlieconway","2e+05"
"SmittyHextall","2e+05"
"frithjofr","2e+05"
"christopolees","2e+05"
"UberBJ","2e+05"
"Zerg","2e+05"
"Spritestuff","2e+05"
"Vulfzilla","2e+05"
"Dhoop","2e+05"
"WonderBread","2e+05"
"mee","2e+05"
"Connor McDusty","2e+05"
"halanv3ntur3","2e+05"
"RestlessKi","2e+05"
"Poiklm","2e+05"
"Konelu","2e+05"
"Stanger77","2e+05"
"LordBallGag","3e+05"
"Count Chocula","3e+05"
"Ruggsy","3e+05"
"JURT","3e+05"
"Arcalegion","3e+05"
"MyLittleHexx","3e+05"
"lemonoppy","4e+05"
"EmoLeBron","4e+05"
"Z-Whiz","4e+05"
"CloudRobot","4e+05"
"Mayuu","4e+05"
"CementHands","4e+05"
"natedoeshockey","4e+05"
"Zema","4e+05"
"Bamford13","4e+05"
"Zaitsev","4e+05"
"FuriousChicken","4e+05"
"Whikadoodle","4e+05"
"DigDoug11","4e+05"
"VRapa","4e+05"
"Halkohol","4e+05"
"ThisSeemsFishy","4e+05"
"jake","4e+05"
"trella","4e+05"
"Schocar","4e+05"
"linsangeles","4e+05"
"Fitted2106","4e+05"
"FaraDian","4e+05"
"Hordle","4e+05"
"Mr35","4e+05"
"Toast","4e+05"
"zaynzk","4e+05"
"JT3","4e+05"
"Chevy","4e+05"
"Weaves","4e+05"
"MMFLEX","4e+05"
"st4rface","4e+05"
"Muerto","4e+05"
"slothfacekilla","4e+05"
"domffl","4e+05"
"adamantium","4e+05"
"dogwoodmaple","5e+05"
"Cuffy","5e+05"
"Punk42AE","5e+05"
"yosh","5e+05"
"jaypc8237","5e+05"
"sköldpaddor","5e+05"
"Ultimatedestroye","6e+05"
"Rotti","6e+05"
"WannabeFinn","6e+05"
"Bongo","6e+05"
"Rabidsponge21","6e+05"
"Jorec","6e+05"
"skyrrhawk","6e+05"
"kahri","6e+05"
"Takk806","6e+05"
"Atox","6e+05"
"Repgnar","6e+05"
"Grybyx","6e+05"
"unconfident69","6e+05"
"hockeyfan","6e+05"
"BANACKOCK","6e+05"
"kenvald","6e+05"
"Hungy Fella","6e+05"
"NJBadApple","6e+05"
"downer","6e+05"
"prattk1987","6e+05"
"Rangerjase","6e+05"
"RaidTheArcade","6e+05"
"Troy_McClure03","6e+05"
"dankoa","6e+05"
"LampLighter","6e+05"
"DorkDipplet","6e+05"
"Accka","6e+05"
"bobdigi9","6e+05"
"Tesla","6e+05"
"Thunfish","6e+05"
"ec06aaj","6e+05"
"notorioustig","6e+05"
"MrPresident","6e+05"
"luke","6e+05"
"JR95","6e+05"
"Aephino","6e+05"
"NorwegianDemon","6e+05"
"Dextaria","6e+05"
"gaby","6e+05"
"Wyattt.__","6e+05"
"CR225","6e+05"
"efischermann","6e+05"
"Akoustique","6e+05"
"caltroit_red_flames","6e+05"
"Slappydoodle","6e+05"
"JohnFranklinKennedy","6e+05"
"PapaSorin","6e+05"
"Renomitsu","6e+05"
"the5urreal","6e+05"
"Carpy48","6e+05"
"MikeLiut","6e+05"
"jbay7","6e+05"
"Duga","6e+05"
"spidey","6e+05"
"Nike","6e+05"
"Massive Coiler","6e+05"
"roastpuff","6e+05"
"vbottas17","6e+05"
"Tdan04","6e+05"
"Operation Ivy","6e+05"
"wizard_literal","6e+05"
"Katth","6e+05"
"JohnnyPatey","6e+05"
"Rtpc31","6e+05"
"Nictox","6e+05"
"TheOPSquid","6e+05"
"OrbitingDeath","6e+05"
"Salming","6e+05"
"cake307","6e+05"
"Serpe x 13","6e+05"
"locrianmidwest","6e+05"
"Juho","6e+05"
"Possum Queen","6e+05"
"ElMerchanto","6e+05"
"goilers","6e+05"
"MuNk22","6e+05"
"scudmuffin19","6e+05"
"oknom","6e+05"
"Wheels","6e+05"
"KalixIzalumi","6e+05"
"leafsftw1967","6e+05"
"Seb","6e+05"
"Z0REM","6e+05"
"sliceruser","6e+05"
"mystick","6e+05"
