"username","amount"
"LordBallGag","1e+05"
"roastpuff","1e+05"
"CementHands","1e+05"
"Kaliyevl34l","1e+05"
"JURT","1e+05"
"KaleSalad","1e+05"
"Ohtaay","1e+05"
"EmoLeBron","1e+05"
"Rich","1e+05"
"WannabeFinn","1e+05"
"jlutz14","2e+05"
"peskypenguin","2e+05"
"Samsung virtual assistant","2e+05"
"Arctic","2e+05"
"Whitecap","2e+05"
"leafsftw1967","2e+05"
"jsteele14","2e+05"
"raymond3000","2e+05"
"McGriddy10","2e+05"
"BarnabasCollins","2e+05"
"NorwegianDemon","2e+05"
"mee","2e+05"
"Hungy Fella","2e+05"
"cly","2e+05"
"soevil","2e+05"
"vic03","2e+05"
"Chevy","2e+05"
"liebolda","2e+05"
"boom","2e+05"
"5ympathies","2e+05"
"notorioustig","2e+05"
"Lime","3e+05"
"yosh","3e+05"
"dogwoodmaple","4e+05"
"RainDelay","4e+05"
"Spartan","4e+05"
"domffl","4e+05"
"Wheels","4e+05"
"natedoeshockey","4e+05"
"Crash_Conrad","4e+05"
"Raven","4e+05"
"mystick","4e+05"
"AK41","4e+05"
"thiefofcheese","4e+05"
"MyLittleHexx","4e+05"
"Rangerjase","4e+05"
"ViN","4e+05"
"takethehorizon","4e+05"
"Massive Coiler","4e+05"
"slothfacekilla","4e+05"
"jbay7","4e+05"
"Rtpc31","4e+05"
"PapaSorin","4e+05"
"SewingWithNancy","4e+05"
"DigDoug11","5e+05"
"karey","5e+05"
"Tesla","5e+05"
"sköldpaddor","5e+05"
"Carpy48","5e+05"
"FuriousChicken","5e+05"
"steveoiscool","6e+05"
"Scrufdaddy","6e+05"
"LampLighter","6e+05"
"BANACKOCK","6e+05"
"Atox","6e+05"
"Nike","6e+05"
"Australiankek","6e+05"
"kahri","6e+05"
"JT3","6e+05"
"By-Tor","6e+05"
"micool132","6e+05"
"Reedy0rNot","6e+05"
"CloudRobot","6e+05"
"Operation Ivy","6e+05"
"CptSquall","6e+05"
"Bruins10","6e+05"
"Bongo","6e+05"
"Punk42AE","6e+05"
"dankoa","6e+05"
"Figgy","6e+05"
"MMFLEX","6e+05"
"Aephino","6e+05"
"hockeyfan","6e+05"
"OrbitingDeath","6e+05"
"linsangeles","6e+05"
"spidey","6e+05"
"charlieconway","6e+05"
"C9Van","6e+05"
"FaraDian","6e+05"
"RaidTheArcade","6e+05"
"WildfireMicro","6e+05"
"JR95","6e+05"
"Jorec","6e+05"
"electrictree","6e+05"
"awils13","6e+05"
"CrazyMojito","6e+05"
"Takk806","6e+05"
"tomtommen","6e+05"
"st4rface","6e+05"
"diacope","6e+05"
"Andy","6e+05"
"tweedledunn","6e+05"
"Weaves","6e+05"
".bojo","6e+05"
"Anthique","6e+05"
"Nictox","6e+05"
"dasboot","6e+05"
"oknom","6e+05"
"Thunfish","6e+05"
"Rotti","6e+05"
"puolivalmiste","6e+05"
"leviadan","6e+05"
"chetib","6e+05"
"fubaguy","6e+05"
"SledgehammerPete","6e+05"
"hhh81","6e+05"
"the5urreal","6e+05"
"Wally","6e+05"
"wizard_literal","6e+05"
"kenvald","6e+05"
"Frenchie","6e+05"
"CapnCooper","6e+05"
"retuperkele","6e+05"
"downer","6e+05"
"JohnnyPatey","6e+05"
"Katth","6e+05"
"Salming","6e+05"
"Toivo","6e+05"
"Keven","6e+05"
"sliceruser","6e+05"
"bbjygm","6e+05"
"MikeLiut","6e+05"
"JamesT","6e+05"
"MrPresident","6e+05"
