"username","amount"
"Count Chocula","1e+05"
"w3nvy","1e+05"
"JohnFranklinKennedy","1e+05"
"SchwarzNarr","1e+05"
"GrilledTwinkiez","1e+05"
"SauceM","1e+05"
"WannabeFinn","1e+05"
"Dextaria","2e+05"
"skyrrhawk","2e+05"
"DELIRIVM","2e+05"
"DigDoug11","2e+05"
"caltroit_red_flames","2e+05"
"amjohnson636","2e+05"
"bigbluex02","2e+05"
"Shiamus","2e+05"
"AuggieO","2e+05"
"LampLighter","2e+05"
"McLumberjack","2e+05"
"fridayhungary","2e+05"
"Turbanator","2e+05"
"Melody Gearhart","2e+05"
"tomtommen","2e+05"
"FuriousChicken","2e+05"
"Daleks","2e+05"
"FingolfinandRingil","2e+05"
"Tripl3tsGamer","2e+05"
"Seaside","2e+05"
"kb.m","2e+05"
"EricNCSU","2e+05"
"HabsFanFromOntario","2e+05"
"Raf_TML","2e+05"
"dude_man","2e+05"
"Caspwad","2e+05"
"Papajon","2e+05"
"Kyamprac","2e+05"
"Allegiant","2e+05"
"MrRuihu","2e+05"
"Wally","2e+05"
"Andy","2e+05"
"mkp224","2e+05"
"Rindiee","2e+05"
"Grizzly","2e+05"
"Dangles13","2e+05"
"johjeff","2e+05"
"Dynamicmlb_42","2e+05"
"fancey13","2e+05"
"Lime","2e+05"
"Neko","2e+05"
"Justice","2e+05"
"ForSucksFake","2e+05"
"JumpierPegasus","2e+05"
"Rtpc31","2e+05"
"Murtsi","2e+05"
"FourFour","2e+05"
"Cycro","2e+05"
"Evg","3e+05"
"sixhausen","3e+05"
"kahri","3e+05"
"EmoLeBron","3e+05"
"NorwegianDemon","3e+05"
"cowbutch","3e+05"
"mattebleu","4e+05"
"visceralpotamus","4e+05"
"Brandon","4e+05"
"Scrufdaddy","4e+05"
"Louchyz","4e+05"
"FaeFiyaa","4e+05"
"swoosh","4e+05"
"Denia11","4e+05"
"zeagle1","4e+05"
"notorioustig","4e+05"
"Toivo","4e+05"
"mer","4e+05"
"OhhClampz","4e+05"
"MattyIce","4e+05"
"Citizen of Adraa","4e+05"
"Reno","4e+05"
"Ara","4e+05"
"Arkz","4e+05"
"hockeymil","4e+05"
"bobdigi9","4e+05"
"Marshi","4e+05"
"Suneater","4e+05"
"Norm McDangles","4e+05"
"Chara-zard","4e+05"
"TubaDeus","4e+05"
"GingerJLD","4e+05"
"egregious","4e+05"
"Bfine","4e+05"
"MMFLEX","4e+05"
"EggBert1899","4e+05"
"McGriddy10","4e+05"
".Laser","4e+05"
"Katth","4e+05"
"ibuprofenaddict","4e+05"
"ephenssta","4e+05"
"CptSquall","4e+05"
"oknom","4e+05"
"babufrik","5e+05"
"SilverBlitzenAG","5e+05"
"Duilio05","5e+05"
"TheGame052","5e+05"
"Palace_Posy524","5e+05"
"CaptainCrazy","6e+05"
"Jorec","6e+05"
"Weaves","6e+05"
"Hugh Jass","6e+05"
"Operation Ivy","6e+05"
"MuNk22","6e+05"
"Gifter of Bikes","6e+05"
"NessleKrunk","6e+05"
"Lpapi","6e+05"
"ilgatto","6e+05"
"Habsfan_nick","6e+05"
"Huck24","6e+05"
"robstien","6e+05"
"Ivornen","6e+05"
"Gaunthor","6e+05"
"roquefort","6e+05"
"Thunfish","6e+05"
"Valpix","6e+05"
"xenosthelegend","6e+05"
"Bluedog25123","6e+05"
"jbremo","6e+05"
"Gaia Mormont","6e+05"
"Kikou","6e+05"
"MrPresident","6e+05"
"Jonnyhockey17","6e+05"
"mcpumpkin","6e+05"
"puolivalmiste","6e+05"
"jreiser18","6e+05"
"Nike","6e+05"
"LeakyCink","6e+05"
"Aephino","6e+05"
"Dziadek93","6e+05"
"Urq660","6e+05"
"micool132","6e+05"
"Deli","6e+05"
"MyLittleHexx","6e+05"
"soulja","6e+05"
"jason97","6e+05"
"hockeyfan","6e+05"
"BoxOfRox","6e+05"
"Durodo","6e+05"
"Juho","6e+05"
"NJBadApple","6e+05"
"Tesla","6e+05"
"Obsolete","6e+05"
"captainsb","6e+05"
"bbp","6e+05"
"Raven","6e+05"
"Hex5","6e+05"
"homercrates","6e+05"
"vbottas17","6e+05"
"Bloodless","6e+05"
"CybershadeEDM","6e+05"
"plummdogmillionaire","6e+05"
"roastpuff","6e+05"
"Renomitsu","6e+05"
"Revari","6e+05"
"Ronniewalker","6e+05"
"admiralballtr8s","6e+05"
"bjkman","6e+05"
"By-Tor","6e+05"
"spidey","6e+05"
"Lorenzion","6e+05"
"Rengoku","6e+05"
"PerryPHX","6e+05"
"Clint Eastwood","6e+05"
"nasbase","6e+05"
"Jay_Doctor","6e+05"
"Carpy48","6e+05"
"Salming","6e+05"
"nawso","6e+05"
"Butters","6e+05"
"Dash","6e+05"
"Lasagna16","6e+05"
"Bolt12","6e+05"
"sc1zzO","6e+05"
"5ympathies","6e+05"
"Izzygad_","6e+05"
"Vandy","6e+05"
"jfv888","6e+05"
"Stamkos Is My Dad","6e+05"
"Soviet Sexpot","6e+05"
"Villewook","6e+05"
"diacope","6e+05"
"Graham Michael","6e+05"
"Thebushman808","6e+05"
"anywheresoundsnice","6e+05"
"sobrien6187","6e+05"
".bojo","6e+05"
"Tet","6e+05"
"McAl95","6e+05"
"CapnCooper","6e+05"
"NoFace","6e+05"
"CharethCutestory78","6e+05"
"Quitolis","6e+05"
"LukeToussaint","6e+05"
"yosh","6e+05"
"CementHands","6e+05"
"Shmelmorg","6e+05"
"Leatherneckmike","6e+05"
"TipToasty","6e+05"
"Mtstreaks04","6e+05"
"Southie","6e+05"
"Nol15736","6e+05"
"leafsftw1967","6e+05"
"HoodRatRoyalty","6e+05"
"CamGoldenGun","6e+05"
"leviadan","6e+05"
"Moreorless89","6e+05"
"Ashes","6e+05"
"AJW","6e+05"
"hhh81","6e+05"
"YetiTaz","6e+05"
"Voltagefusion","6e+05"
